"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"It is [[nice]] to go abroad.","It is [[handsome]] to go abroad.",0.015566229820251465,0.7276993989944458,1,0,1,6,"Successful"
"Mary intended John to go abroad.","Mary intended John to go abroad.",0.9543127417564392,0.9543127417564392,1,1,0,1,"Skipped"
"I [[remembered]] having kissed Mary.","I [[remembering]] having kissed Mary.",0.01141059398651123,0.8609360456466675,1,0,1,9,"Successful"
"I can't believe Fred won't, [[either]].","I can't believe Fred won't, [[nor]].",0.02867370843887329,0.5585969686508179,1,0,1,3,"Successful"
"John wants to read Fred's story, and I also [[want]] to.","John wants to read Fred's story, and I also [[wanna]] to.",0.017785847187042236,0.6401127576828003,1,0,1,8,"Successful"
"We wanted to invite someone, but we couldn't decide who to.","We wanted to invite someone, but we couldn't decide who to.",0.905667245388031,0.905667245388031,1,1,0,1,"Skipped"
"Mary will read Fred's [[story]], and Joe will read Holly's.","Mary will read Fred's [[conte]], and Joe will read Holly's.",0.03246718645095825,0.04065966606140137,1,1,1,10,"Failed"
"Mary claimed that eating cabbage, [[Holly]] shouldn't.","Mary claimed that eating cabbage, [[Holley]] shouldn't.",0.025011837482452393,0.16033607721328735,1,1,1,6,"Failed"
"[[Mary]] came to be introduced by the bartender and I [[also]] came to be.","[[Marie]] came to be introduced by the bartender and I [[moreover]] came to be.",0.07285034656524658,0.13027113676071167,0,0,0,16,"Failed"
"If I can, I will [[work]] on it.","If I can, I will [[working]] on it.",0.018004417419433594,0.5734679698944092,1,0,1,4,"Successful"
"Joe's neuroses bother his patrons, and [[Sally]] does too.","Joe's neuroses bother his patrons, and [[Solly]] does too.",0.023951470851898193,0.02975863218307495,1,1,1,3,"Failed"
"I know which [[book]] José didn't read for [[class]], and which [[book]] Lilly did it for him.","I know which [[books]] José didn't read for [[homeroom]], and which [[books]] Lilly did it for him.",0.31273525953292847,0.4585278034210205,0,0,0,13,"Failed"
"This is the book which Bob reviewed, and this is the one which Fred won't do it.","This is the book which Bob reviewed, and this is the one which Fred won't do it.",0.7160699367523193,0.7160699367523193,1,1,0,1,"Skipped"
"I know which book Mag read, and which book Bob said that you hadn't.","I know which book Mag read, and which book Bob said that you hadn't.",0.8789875507354736,0.8789875507354736,0,0,1,1,"Skipped"
"I know which [[book]] Mag read, and which [[book]] [[Bob]] read my report that you hadn't.","I know which [[books]] Mag read, and which [[books]] [[Boba]] read my report that you hadn't.",0.0850173830986023,0.24240368604660034,0,0,0,6,"Failed"
"I'm sure I would [[like]] him to eat fruit more than I [[would]] cookies.","I'm sure I would [[likes]] him to eat fruit more than I [[could]] cookies.",0.103054940700531,0.8507622480392456,1,0,1,15,"Successful"
"Rusty talked about himself only after Mary did [[talk]] about him.","Rusty talked about himself only after Mary did [[talking]] about him.",0.37000441551208496,0.6724953055381775,1,0,1,10,"Successful"
"Fred talked about everything before Rusty did [[talk]] about something.","Fred talked about everything before Rusty did [[speaks]] about something.",0.06637173891067505,0.8362880945205688,1,0,1,10,"Successful"
"John [[often]] meets Mary.","John [[generally]] meets Mary.",0.014737129211425781,0.0180547833442688,1,1,1,8,"Failed"
"The problem perceives [[easily]].","The problem perceives [[readily]].",0.09370553493499756,0.13159018754959106,0,0,0,6,"Failed"
"A hundred [[men]] [[surrounded]] the fort.","A hundred [[man]] [[encircled]] the fort.",0.021062791347503662,0.5305283069610596,1,0,1,6,"Successful"
"We elected me.","We elected me.",0.6757238507270813,0.6757238507270813,0,0,1,1,"Skipped"
"Which report that John was incompetent did he submit?","Which report that John was incompetent did he submit?",0.7231189012527466,0.7231189012527466,1,1,0,1,"Skipped"
"Mary has [[always]] [[preferred]] lemons to limes.","Mary has [[continuously]] [[prefer]] lemons to limes.",0.01925480365753174,0.7887728214263916,1,0,1,14,"Successful"
"He [[let]] the cats which were whining out.","He [[letting]] the cats which were whining out.",0.06853604316711426,0.894947350025177,1,0,1,5,"Successful"
"What did Bill [[buy]]?","What did Bill [[purchasing]]?",0.011100828647613525,0.1736103892326355,1,1,1,5,"Failed"
"Mary [[saw]] the boy walking toward the railroad station.","Mary [[seen]] the boy walking toward the railroad station.",0.012023746967315674,0.9021657705307007,1,0,1,7,"Successful"
"A [[proof]] that the [[claim]] had been. made was giver that John had lied.","A [[test]] that the [[claims]] had been. made was giver that John had lied.",0.05230557918548584,0.0671200156211853,0,0,0,14,"Failed"
"He attributed to a short circuit which was caused by an overloaded transducer the fire which destroyed most of my factory.","He attributed to a short circuit which was caused by an overloaded transducer the fire which destroyed most of my factory.",0.9354528188705444,0.9354528188705444,0,0,1,1,"Skipped"
"The mayor [[regarded]] as being [[absurd]] the proposal to build a sidewalk from Dartmouth to Smith.","The mayor [[considered]] as being [[absurdity]] the proposal to build a sidewalk from Dartmouth to Smith.",0.21108859777450562,0.7018799781799316,0,1,0,5,"Successful"
"I want that Bill left to remain a secret.","I want that Bill left to remain a secret.",0.8342707753181458,0.8342707753181458,1,1,0,1,"Skipped"
"I know a man who Tom drives as drives.","I know a man who Tom drives as drives.",0.19772350788116455,0.19772350788116455,0,0,0,7,"Failed"
"Drowning cats, which is against the law, are hard to rescue.","Drowning cats, which is against the law, are hard to rescue.",0.9739112257957458,0.9739112257957458,1,1,0,1,"Skipped"
"Muriel [[said]] [[nothing]] [[else]] than that she had been insulted.","Muriel [[say]] [[anything]] [[otherwise]] than that she had been insulted.",0.18313992023468018,0.904284656047821,1,0,1,9,"Successful"
"[[Himself]] is understood by Rutherford.","[[Oneself]] is understood by Rutherford.",0.058654963970184326,0.25402677059173584,0,0,0,5,"Failed"
"I feel that Arch will [[show]] up.","I feel that Arch will [[showing]] up.",0.023301780223846436,0.5326942205429077,1,0,1,18,"Successful"
"The proof this set is recursive is difficult.","The proof this set is recursive is difficult.",0.9560620784759521,0.9560620784759521,1,1,0,1,"Skipped"
"The madrigals which [[Henry]] plays the lute and sings [[sound]] lousy.","The madrigals which [[Hendrik]] plays the lute and sings [[sounds]] lousy.",0.06804180145263672,0.3205007314682007,0,0,0,11,"Failed"
"Tom picked these grapes, and I [[washed]] some turnips, and Suzie will [[prepare]] these grapes.","Tom picked these grapes, and I [[scrubbed]] some turnips, and Suzie will [[prepared]] these grapes.",0.018387198448181152,0.7679492831230164,1,0,1,12,"Successful"
"Where did you go and who [[ate]] what?","Where did you go and who [[eaten]] what?",0.33204030990600586,0.7722238898277283,1,0,1,4,"Successful"
"Which boy's did we [[elect]] guardian's [[employer]] president?","Which boy's did we [[selected]] guardian's [[employers]] president?",0.08718103170394897,0.1000937819480896,0,0,0,15,"Failed"
"How sane is Peter?","How sane is Peter?",0.020913541316986084,0.020913541316986084,1,1,1,1,"Failed"
"I [[live]] at the [[place]] where Route 150 crosses the River and my dad lives at the [[place]] where Route 150 crosses the Hudson River too.","I [[living]] at the [[placing]] where Route 150 crosses the River and my dad lives at the [[placing]] where Route 150 crosses the Hudson River too.",0.03537875413894653,0.798637330532074,1,0,1,8,"Successful"
"I live at the place where Route 150 crosses the Hudson River and my dad lives at it too.","I live at the place where Route 150 crosses the Hudson River and my dad lives at it too.",0.8813740611076355,0.8813740611076355,1,1,0,1,"Skipped"
"Who is she trying to make up to now?","Who is she trying to make up to now?",0.7599520087242126,0.7599520087242126,0,0,1,1,"Skipped"
"[[Wind]] was gotten of a plot to negotiate an [[honorable]] [[end]] to the [[war]] in Vietnam.","[[Windward]] was gotten of a plot to negotiate an [[honourable]] [[termination]] to the [[warfare]] in Vietnam.",0.0632857084274292,0.2313542366027832,0,0,0,25,"Failed"
"Mike talked about politics [[yesterday]] to my friends.","Mike talked about politics [[monday]] to my friends.",0.012245118618011475,0.0584409236907959,1,1,1,3,"Failed"
"It was [[expected]] by the reporters that the principal would fire some [[teacher]].","It was [[envisioned]] by the reporters that the principal would fire some [[schoolmaster]].",0.010272681713104248,0.05823159217834473,1,1,1,18,"Failed"
"Which hat did Mike quip that she never wore?","Which hat did Mike quip that she never wore?",0.828762412071228,0.828762412071228,1,1,0,1,"Skipped"
"[[Which]] girl did Mike quip never wore this hat?","[[Whose]] girl did Mike quip never wore this hat?",0.3151513338088989,0.6353700757026672,0,1,0,3,"Successful"
"We donated wire for the convicts to build cages with.","We donated wire for the convicts to build cages with.",0.5272459983825684,0.5272459983825684,0,0,1,1,"Skipped"
"I won't have some money.","I won't have some money.",0.9535635709762573,0.9535635709762573,1,1,0,1,"Skipped"
"Do you [[believe]] the claim that somebody was looking for something?","Do you [[believing]] the claim that somebody was looking for something?",0.0919417142868042,0.673153817653656,1,0,1,4,"Successful"
"I won't ask you to believe that he tried to force me to give her any money.","I won't ask you to believe that he tried to force me to give her any money.",0.507630467414856,0.507630467414856,0,0,1,1,"Skipped"
"That Sam [[sometimes]] didn't [[sleep]] must have pleased somebody.","That Sam [[sometime]] didn't [[slumber]] must have pleased somebody.",0.025736331939697266,0.83134526014328,1,0,1,6,"Successful"
"I talked to Winston about himself.","I talked to Winston about himself.",0.7978823184967041,0.7978823184967041,0,0,1,1,"Skipped"
"That the fuzz wanted him worried John, but that the fuzz [[wanted]] her didn't worry Mary.","That the fuzz wanted him worried John, but that the fuzz [[wanna]] her didn't worry Mary.",0.04441094398498535,0.7789854407310486,1,0,1,7,"Successful"
"I'll [[work]] on it if Sam will be working on it.","I'll [[jobs]] on it if Sam will be working on it.",0.1281394362449646,0.6996903419494629,1,0,1,5,"Successful"
"I'll work on it if I can.","I'll work on it if I can.",0.022008121013641357,0.022008121013641357,1,1,1,1,"Failed"
"Here's a [[knife]] with which for you to cut up the onions.","Here's a [[scalpel]] with which for you to cut up the onions.",0.1300755739212036,0.2349609136581421,0,0,0,7,"Failed"
"Fluffy is sick, which not [[everybody]] knows.","Fluffy is sick, which not [[somebody]] knows.",0.030147314071655273,0.33611583709716797,1,1,1,6,"Failed"
"Maxwell is [[quite]] a doctor.","Maxwell is [[very]] a doctor.",0.013908326625823975,0.20486187934875488,1,1,1,3,"Failed"
"The younger woman might have been tall and, and the older one definitely was, blond.","The younger woman might have been tall and, and the older one definitely was, blond.",0.954578161239624,0.954578161239624,1,1,0,1,"Skipped"
"Sally is tall, and may be blond, and Sheila is short, and definitely is, blond.","Sally is tall, and may be blond, and Sheila is short, and definitely is, blond.",0.7877664566040039,0.7877664566040039,0,0,1,1,"Skipped"
"I have to [[try]] to finish grading some papers.","I have to [[trying]] to finish grading some papers.",0.021404266357421875,0.962577223777771,1,0,1,10,"Successful"
"The socks are [[ready]] for for you to put on to be [[planned]].","The socks are [[prepared]] for for you to put on to be [[scheduled]].",0.07099133729934692,0.11516743898391724,0,0,0,6,"Failed"
"It is [[easy]] to [[play]] sonatas on this violin.","It is [[easier]] to [[playing]] sonatas on this violin.",0.01835179328918457,0.6212882995605469,1,0,1,5,"Successful"
"This violin is difficult to [[play]] sonatas on.","This violin is difficult to [[playing]] sonatas on.",0.02541172504425049,0.7365794777870178,1,0,1,3,"Successful"
"My [[mother]] is easy to please my [[father]] and.","My [[mum]] is easy to please my [[fathers]] and.",0.0849183201789856,0.10841172933578491,0,0,0,11,"Failed"
"[[Poor]] Bill, it had started to [[rain]] and he had no umbrella.","[[Pauper]] Bill, it had started to [[rainfall]] and he had no umbrella.",0.07504838705062866,0.7040975093841553,1,0,1,10,"Successful"
"That the cops spoke to the janitor about it yesterday is terrible, that [[robbery]].","That the cops spoke to the janitor about it yesterday is terrible, that [[burglary]].",0.4506138563156128,0.5447059273719788,0,1,0,3,"Successful"
"Every [[student]], and he wears socks, is a swinger.","Every [[schoolchildren]], and he wears socks, is a swinger.",0.3837604522705078,0.6766007542610168,0,1,0,10,"Successful"
"That girl was [[given]] my binoculars by him.","That girl was [[gave]] my binoculars by him.",0.08930611610412598,0.9503992795944214,1,0,1,7,"Successful"
"Bill didn't allege that Roger had eaten anything.","Bill didn't allege that Roger had eaten anything.",0.5089132785797119,0.5089132785797119,0,0,1,1,"Skipped"
"Nobody who [[hates]] to eat anything should work in a delicatessen.","Nobody who [[hating]] to eat anything should work in a delicatessen.",0.0403364896774292,0.6071678996086121,1,0,1,11,"Successful"
"Everybody around here who ever buys anything on [[credit]] [[talks]] in his sleep.","Everybody around here who ever buys anything on [[credits]] [[discussion]] in his sleep.",0.20830625295639038,0.5938246846199036,1,0,1,12,"Successful"
"I can't remember the name of somebody who had misgivings.","I can't remember the name of somebody who had misgivings.",0.9410040378570557,0.9410040378570557,1,1,0,1,"Skipped"
"No writer, and no playwright, meets in Vienna.","No writer, and no playwright, meets in Vienna.",0.9331545829772949,0.9331545829772949,1,1,0,1,"Skipped"
"No writer, nor any playwright, meets in Vienna.","No writer, nor any playwright, meets in Vienna.",0.9560219049453735,0.9560219049453735,1,1,0,1,"Skipped"
"That you will [[marry]] any student is not certain.","That you will [[marries]] any student is not certain.",0.036218345165252686,0.7425345182418823,1,0,1,7,"Successful"
"Felicia kicked the [[ball]] off the bench.","Felicia kicked the [[ballon]] off the bench.",0.015699803829193115,0.07214057445526123,1,1,1,2,"Failed"
"I [[sent]] the package halfway around the world.","I [[sending]] the package halfway around the world.",0.059257566928863525,0.9544609785079956,1,0,1,12,"Successful"
"Sam [[gave]] the ball out of the basket.","Sam [[handed]] the ball out of the basket.",0.4646187424659729,0.5057918429374695,0,1,0,7,"Successful"
"Sam [[offered]] the ball out of the basket.","Sam [[offers]] the ball out of the basket.",0.20872116088867188,0.5649040937423706,0,1,0,5,"Successful"
"Park Square has a festive [[air]].","Park Square has a festive [[midair]].",0.029233813285827637,0.05235999822616577,1,1,1,2,"Failed"
"The [[worker]] will have a [[job]].","The [[labour]] will have a [[jobs]].",0.01594841480255127,0.5388510227203369,1,0,1,8,"Successful"
"No one can forgive that comment to you.","No one can forgive that comment to you.",0.9816731810569763,0.9816731810569763,1,1,0,1,"Skipped"
"We launched the rocket to the moon, but it blew up before it [[got]] there.","We launched the rocket to the moon, but it blew up before it [[get]] there.",0.020868301391601562,0.9222071170806885,1,0,1,5,"Successful"
"Sarah promised [[Catherine]] her old [[car]], but then gave it to her son instead.","Sarah promised [[Baroness]] her old [[cars]], but then gave it to her son instead.",0.014173805713653564,0.20358139276504517,1,1,1,7,"Failed"
"I lent the [[book]] partway to Tony.","I lent the [[books]] partway to Tony.",0.059739530086517334,0.10118991136550903,0,0,0,3,"Failed"
"The farmer [[loaded]] the cart with apples.","The farmer [[loading]] the cart with apples.",0.012411892414093018,0.31635433435440063,1,1,1,6,"Failed"
"The farmer dumped the cart with apples.","The farmer dumped the cart with apples.",0.9539186954498291,0.9539186954498291,1,1,0,1,"Skipped"
"Martha [[carved]] the baby a toy out of wood.","Martha [[engraved]] the baby a toy out of wood.",0.10382956266403198,0.6186738014221191,1,0,1,4,"Successful"
"The bread [[cuts]] [[easily]].","The bread [[cuttings]] [[readily]].",0.05855429172515869,0.7065389752388,1,0,1,4,"Successful"
"Janet broke Bill on the finger.","Janet broke Bill on the finger.",0.24476128816604614,0.24476128816604614,0,0,0,1,"Failed"
"Janet [[broke]] the cup.","Janet [[broken]] the cup.",0.016284525394439697,0.1459718942642212,1,1,1,2,"Failed"
"The [[visitor]] rang the bell.","The [[reception]] rang the bell.",0.020505785942077637,0.1877608299255371,1,1,1,3,"Failed"
"We [[pulled]] free.","We [[pulling]] free.",0.020822227001190186,0.9631317257881165,1,0,1,3,"Successful"
"That [[movie]] always shocks people.","That [[flick]] always shocks people.",0.01237630844116211,0.09911644458770752,1,1,1,5,"Failed"
"That movie always [[shocks]].","That movie always [[shock]].",0.02585422992706299,0.9327589273452759,1,0,1,2,"Successful"
"Sharon [[came]] the room.","Sharon [[became]] the room.",0.038118839263916016,0.18061739206314087,0,0,0,3,"Failed"
"Bill [[sent]] a package to Tom.","Bill [[sending]] a package to Tom.",0.01145094633102417,0.9358636736869812,1,0,1,12,"Successful"
"That acorn will [[grow]] into an oak tree.","That acorn will [[grows]] into an oak tree.",0.2984216809272766,0.923201858997345,1,0,1,15,"Successful"
"He [[turned]] into a frog.","He [[revolved]] into a frog.",0.013008475303649902,0.047010064125061035,1,1,1,3,"Failed"
"I [[mixed]] the [[sugar]] into the butter.","I [[blended]] the [[sugars]] into the butter.",0.01777893304824829,0.02225363254547119,1,1,1,3,"Failed"
"Brian threw the fence with the stick.","Brian threw the fence with the stick.",0.7959288358688354,0.7959288358688354,1,1,0,1,"Skipped"
"Mira condemned Terry for the [[accident]].","Mira condemned Terry for the [[accidents]].",0.020306706428527832,0.02514970302581787,1,1,1,4,"Failed"
"We investigated the area for bombs.","We investigated the area for bombs.",0.7509791254997253,0.7509791254997253,0,0,1,1,"Skipped"
"I sensed his eagerness.","I sensed his eagerness.",0.017708659172058105,0.017708659172058105,1,1,1,2,"Failed"
"They praised the dedication in the [[volunteers]].","They praised the dedication in the [[volunteering]].",0.17050504684448242,0.9382614493370056,0,1,0,3,"Successful"
"The [[earth]] was believed to be round.","The [[terra]] was believed to be round.",0.028685271739959717,0.6329779624938965,1,0,1,4,"Successful"
"Sarah [[smiled]] a charming smile.","Sarah [[glanced]] a charming smile.",0.025307953357696533,0.781583309173584,1,0,1,10,"Successful"
"Sandra beamed a cheerful [[welcome]].","Sandra beamed a cheerful [[welcomes]].",0.014109015464782715,0.7229587435722351,1,0,1,9,"Successful"
"You've [[really]] [[lived]] it up.","You've [[truly]] [[resided]] it up.",0.01485365629196167,0.7709146738052368,1,0,1,3,"Successful"
"Paperback books [[lift]] onto the table easily.","Paperback books [[hoist]] onto the table easily.",0.43850016593933105,0.6152738332748413,0,1,0,8,"Successful"
"The books lifted onto the table.","The books lifted onto the table.",0.831596851348877,0.831596851348877,1,1,0,1,"Skipped"
"Jessica [[loaded]] boxes under the wagon.","Jessica [[uploading]] boxes under the wagon.",0.0338398814201355,0.7539776563644409,1,0,1,5,"Successful"
"Jessica [[loaded]] boxes on the wagon.","Jessica [[loading]] boxes on the wagon.",0.0808669924736023,0.8916950225830078,1,0,1,5,"Successful"
"Jessica crammed [[boxes]] at the truck.","Jessica crammed [[mailboxes]] at the truck.",0.03950774669647217,0.08644890785217285,0,0,0,2,"Failed"
"[[Lora]] buttered at the toast.","[[Laura]] buttered at the toast.",0.05533874034881592,0.0602109432220459,0,0,0,2,"Failed"
"Carla shoveled the [[walk]].","Carla shoveled the [[walking]].",0.0758470892906189,0.6327343583106995,1,0,1,3,"Successful"
"Nora [[sent]] the book.","Nora [[sending]] the book.",0.1132097840309143,0.9772727489471436,1,0,1,4,"Successful"
"Nora [[sent]] Peter the [[book]].","Nora [[sending]] Peter the [[books]].",0.017787694931030273,0.9126245379447937,1,0,1,6,"Successful"
"Carla slid the book.","Carla slid the book.",0.33786702156066895,0.33786702156066895,1,1,1,3,"Failed"
"Carla slid at the [[book]].","Carla slid at the [[books]].",0.05063295364379883,0.08218908309936523,0,0,0,3,"Failed"
"Amanda carried the [[package]] to Pamela.","Amanda carried the [[bundles]] to Pamela.",0.013569474220275879,0.11439520120620728,1,1,1,9,"Failed"
"Packages drive [[easily]] to New York.","Packages drive [[conveniently]] to New York.",0.11766821146011353,0.7181065082550049,0,1,0,9,"Successful"
"The chair pushed.","The chair pushed.",0.6421135663986206,0.6421135663986206,1,1,0,1,"Skipped"
"We [[offered]] a job to her.","We [[offering]] a job to her.",0.030826807022094727,0.9517703056335449,1,0,1,4,"Successful"
"A [[job]] offered.","A [[employment]] offered.",0.45236116647720337,0.4953879714012146,0,0,0,3,"Failed"
"Brown [[presented]] a plaque to Jones.","Brown [[tabled]] a plaque to Jones.",0.016033709049224854,0.6638803482055664,1,0,1,6,"Successful"
"Carmen [[bought]] [[Mary]] a dress.","Carmen [[purchased]] [[Maryam]] a dress.",0.01674550771713257,0.6557910442352295,1,0,1,4,"Successful"
"Carmen [[obtained]] the spare part at the hardware store.","Carmen [[obtaining]] the spare part at the hardware store.",0.026184797286987305,0.9609333872795105,1,0,1,9,"Successful"
"Michelle kept the desk with the [[papers]].","Michelle kept the desk with the [[documentation]].",0.2647586464881897,0.382798433303833,0,0,0,5,"Failed"
"Frances [[hid]] the presents in the [[drawer]].","Frances [[concealed]] the presents in the [[dresser]].",0.01422572135925293,0.03247368335723877,1,1,1,4,"Failed"
"The needle poked the cloth.","The needle poked the cloth.",0.02681821584701538,0.02681821584701538,1,1,1,1,"Failed"
"Carrie touched that cat.","Carrie touched that cat.",0.01605778932571411,0.01605778932571411,1,1,1,1,"Failed"
"Herman whipped the [[sugar]] and the [[cream]].","Herman whipped the [[sugars]] and the [[creams]].",0.2925078272819519,0.9136933088302612,0,1,0,4,"Successful"
"Linda [[taped]] the picture to the wall.","Linda [[recorded]] the picture to the wall.",0.012106359004974365,0.03670656681060791,1,1,1,2,"Failed"
"Linda taped the [[picture]] [[onto]] the wall.","Linda taped the [[photographing]] [[during]] the wall.",0.011927366256713867,0.556096076965332,1,0,1,17,"Successful"
"The child and her mother [[clung]] together.","The child and her mother [[clinging]] together.",0.0489344596862793,0.6352872848510742,1,0,1,2,"Successful"
"This flyer and that flyer [[differ]].","This flyer and that flyer [[differs]].",0.10993736982345581,0.8633043766021729,1,0,1,2,"Successful"
"This flyer and that flyer differ apart.","This flyer and that flyer differ apart.",0.774096667766571,0.774096667766571,1,1,0,1,"Skipped"
