"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"[[Us]] [[love]] they.","[[Americas]] [[adore]] they.",0.12319886684417725,0.6670639514923096,0,1,0,12,"Successful"
"It is [[nice]] to go abroad.","It is [[charmer]] to go abroad.",0.013179957866668701,0.7882567048072815,1,0,1,48,"Successful"
"Mary intended John to go abroad.","Mary intended John to go abroad.",0.9731156229972839,0.9731156229972839,1,1,0,1,"Skipped"
"I remembered [[having]] kissed Mary.","I remembered [[afterwards]] kissed Mary.",0.019249260425567627,0.9509605765342712,1,0,1,18,"Successful"
"I can't [[believe]] [[Fred]] won't, either.","I can't [[seeing]] [[Fareed]] won't, either.",0.020626842975616455,0.8200042247772217,1,0,1,47,"Successful"
"John [[wants]] to read Fred's story, and I also want to.","John [[gonna]] to read Fred's story, and I also want to.",0.015007972717285156,0.9424824118614197,1,0,1,55,"Successful"
"We wanted to invite [[someone]], but we couldn't decide who to.","We wanted to invite [[everyone]], but we couldn't decide who to.",0.4772777557373047,0.621675968170166,0,1,0,22,"Successful"
"Mary will [[read]] Fred's story, and Joe will [[read]] Holly's.","Mary will [[reading]] Fred's story, and Joe will [[itl]] Holly's.",0.015686750411987305,0.8781472444534302,1,0,1,46,"Successful"
"Mary [[claimed]] that eating cabbage, Holly shouldn't.","Mary [[sought]] that eating cabbage, Holly shouldn't.",0.014371633529663086,0.8850404620170593,1,0,1,56,"Successful"
"[[Mary]] came to be [[introduced]] by the bartender and I also came to [[be]].","[[Maris]] came to be [[created]] by the bartender and I also came to [[exist]].",0.20630472898483276,0.8213039040565491,0,1,0,112,"Successful"
"If I can, I will [[work]] on it.","If I can, I will [[operates]] on it.",0.015224874019622803,0.8964840769767761,1,0,1,56,"Successful"
"Joe's [[neuroses]] bother his patrons, and Sally does too.","Joe's [[paranoid]] bother his patrons, and Sally does too.",0.016858220100402832,0.6265835762023926,1,0,1,32,"Successful"
"I know which book José didn't read for class, and which book Lilly did it for him.","I know which book José didn't read for class, and which book Lilly did it for him.",0.7553194761276245,0.7553194761276245,1,1,0,1,"Skipped"
"This is the book which Bob reviewed, and this is the one which Fred won't do it.","This is the book which Bob reviewed, and this is the one which Fred won't do it.",0.6061896085739136,0.6061896085739136,1,1,0,1,"Skipped"
"I know which book Mag read, and which book Bob [[said]] that you hadn't.","I know which book Mag read, and which book Bob [[telling]] that you hadn't.",0.4456614851951599,0.9407798051834106,1,0,1,58,"Successful"
"I know which [[book]] [[Mag]] read, and which [[book]] Bob read my report that you hadn't.","I know which [[libretto]] [[Mags]] read, and which [[guidebooks]] Bob read my report that you hadn't.",0.188027024269104,0.5327738523483276,0,1,0,90,"Successful"
"I'm sure I would [[like]] him to eat fruit more than I would cookies.","I'm sure I would [[enjoyed]] him to eat fruit more than I would cookies.",0.07763421535491943,0.916616678237915,1,0,1,36,"Successful"
"Rusty talked about himself only after [[Mary]] did talk about him.","Rusty talked about himself only after [[Married]] did talk about him.",0.4064143896102905,0.7961291074752808,1,0,1,27,"Successful"
"Fred talked about everything before [[Rusty]] did talk about something.","Fred talked about everything before [[Corroded]] did talk about something.",0.11070787906646729,0.7845607995986938,1,0,1,15,"Successful"
"John often [[meets]] Mary.","John often [[react]] Mary.",0.013239264488220215,0.9583515524864197,1,0,1,31,"Successful"
"The problem [[perceives]] easily.","The problem [[got]] easily.",0.06311172246932983,0.6794503927230835,0,1,0,42,"Successful"
"A hundred [[men]] [[surrounded]] the fort.","A hundred [[guy]] [[enclosing]] the fort.",0.013670742511749268,0.9421890377998352,1,0,1,63,"Successful"
"We elected me.","We elected me.",0.6696550846099854,0.6696550846099854,0,0,1,1,"Skipped"
"Which report that John was [[incompetent]] did he submit?","Which report that John was [[bumbling]] did he submit?",0.46927326917648315,0.8586180210113525,0,1,0,19,"Successful"
"Mary has always [[preferred]] lemons to limes.","Mary has always [[privilege]] lemons to limes.",0.019522011280059814,0.8735381364822388,1,0,1,41,"Successful"
"He [[let]] the cats which were whining out.","He [[leaving]] the cats which were whining out.",0.17027151584625244,0.9497402906417847,1,0,1,54,"Successful"
"What did Bill [[buy]]?","What did Bill [[shopping]]?",0.03349500894546509,0.9297212362289429,1,0,1,40,"Successful"
"Mary [[saw]] the boy walking toward the railroad station.","Mary [[complied]] the boy walking toward the railroad station.",0.010945558547973633,0.9521088600158691,1,0,1,47,"Successful"
"[[A]] [[proof]] that the [[claim]] had been. [[made]] was [[giver]] that [[John]] [[had]] lied.","[[another]] [[manifestation]] that the [[invoking]] had been. [[realized]] was [[donate]] that [[Nguyen]] [[ap]] lied.",0.06510728597640991,0.4379831552505493,0,0,0,262,"Failed"
"He attributed to a short circuit which was caused by an overloaded transducer the fire which destroyed most of my factory.","He attributed to a short circuit which was caused by an overloaded transducer the fire which destroyed most of my factory.",0.8798427581787109,0.8798427581787109,0,0,1,1,"Skipped"
"The mayor regarded as being [[absurd]] the proposal to build a sidewalk from Dartmouth to Smith.","The mayor regarded as being [[brainless]] the proposal to build a sidewalk from Dartmouth to Smith.",0.1918657422065735,0.6219758987426758,0,1,0,28,"Successful"
"I want that Bill left to remain a secret.","I want that Bill left to remain a secret.",0.9640979766845703,0.9640979766845703,1,1,0,1,"Skipped"
"I [[know]] a man who [[Tom]] [[drives]] as [[drives]].","I [[suis]] a man who [[Tony]] [[boardwalk]] as [[eglantine]].",0.12197059392929077,0.6322416067123413,0,1,0,101,"Successful"
"Drowning cats, which is against the law, are hard to rescue.","Drowning cats, which is against the law, are hard to rescue.",0.9815738797187805,0.9815738797187805,1,1,0,1,"Skipped"
"Muriel said nothing else than that she had been insulted.","Muriel said nothing else than that she had been insulted.",0.5087072849273682,0.5087072849273682,0,0,1,1,"Skipped"
"[[Himself]] is understood by Rutherford.","[[Ourself]] is understood by Rutherford.",0.0980573296546936,0.8548057079315186,0,1,0,13,"Successful"
"I [[feel]] that Arch will show up.","I [[considering]] that Arch will show up.",0.017201483249664307,0.9367370009422302,1,0,1,56,"Successful"
"The proof this set is recursive is difficult.","The proof this set is recursive is difficult.",0.9137243628501892,0.9137243628501892,1,1,0,1,"Skipped"
"The madrigals which [[Henry]] [[plays]] the [[lute]] and [[sings]] sound lousy.","The madrigals which [[Hendrik]] [[game]] the [[lyre]] and [[chanson]] sound lousy.",0.07043153047561646,0.7294365167617798,0,1,0,90,"Successful"
"Tom picked these grapes, and I washed some turnips, and Suzie will [[prepare]] these grapes.","Tom picked these grapes, and I washed some turnips, and Suzie will [[preparing]] these grapes.",0.01416081190109253,0.9210964441299438,1,0,1,62,"Successful"
"Where did you go and who ate what?","Where did you go and who ate what?",0.71596360206604,0.71596360206604,0,0,1,1,"Skipped"
"Which boy's [[did]] we elect guardian's employer [[president]]?","Which boy's [[suis]] we elect guardian's employer [[presides]]?",0.08480745553970337,0.538123369216919,0,1,0,108,"Successful"
"[[How]] sane is Peter?","[[Why]] sane is Peter?",0.06896835565567017,0.8701328039169312,1,0,1,7,"Successful"
"I [[live]] at the place where Route 150 crosses the River and my dad lives at the place where Route 150 crosses the Hudson River too.","I [[living]] at the place where Route 150 crosses the River and my dad lives at the place where Route 150 crosses the Hudson River too.",0.030270755290985107,0.6401686668395996,1,0,1,49,"Successful"
"I live at the place where Route 150 crosses the Hudson River and my dad lives at it too.","I live at the place where Route 150 crosses the Hudson River and my dad lives at it too.",0.9658676385879517,0.9658676385879517,1,1,0,1,"Skipped"
"Who is she trying to make up to now?","Who is she trying to make up to now?",0.6740918159484863,0.6740918159484863,0,0,1,1,"Skipped"
"Wind was [[gotten]] of a plot to negotiate an [[honorable]] end to the war in Vietnam.","Wind was [[ai]] of a plot to negotiate an [[honourable]] end to the war in Vietnam.",0.2507936954498291,0.5009850263595581,0,1,0,50,"Successful"
"Mike talked about politics yesterday to my [[friends]].","Mike talked about politics yesterday to my [[homeys]].",0.010847687721252441,0.7150686979293823,1,0,1,56,"Successful"
"It was expected by the reporters that the principal would [[fire]] some teacher.","It was expected by the reporters that the principal would [[flre]] some teacher.",0.010904252529144287,0.8052663207054138,1,0,1,58,"Successful"
"Which hat did [[Mike]] quip that she never wore?","Which hat did [[Miki]] quip that she never wore?",0.248920738697052,0.6258925199508667,0,1,0,27,"Successful"
"Which girl [[did]] Mike quip never wore this hat?","Which girl [[became]] Mike quip never wore this hat?",0.2997105121612549,0.5380131006240845,0,1,0,38,"Successful"
"We donated wire for the [[convicts]] to build cages with.","We donated wire for the [[conviction]] to build cages with.",0.2411426305770874,0.8279369473457336,1,0,1,55,"Successful"
"I won't have some money.","I won't have some money.",0.9703448414802551,0.9703448414802551,1,1,0,1,"Skipped"
"Do you believe the [[claim]] that somebody was looking for something?","Do you believe the [[asked]] that somebody was looking for something?",0.10282230377197266,0.9253872632980347,1,0,1,55,"Successful"
"I won't ask you to believe that he tried to force me to give her any money.","I won't ask you to believe that he tried to force me to give her any money.",0.657280445098877,0.657280445098877,0,0,1,1,"Skipped"
"That [[Sam]] sometimes didn't sleep must have pleased somebody.","That [[Themselves]] sometimes didn't sleep must have pleased somebody.",0.03273361921310425,0.9193544387817383,1,0,1,19,"Successful"
"I talked to Winston about himself.","I talked to Winston about himself.",0.5319099426269531,0.5319099426269531,0,0,1,1,"Skipped"
"That the fuzz wanted him worried John, but that the fuzz [[wanted]] her didn't worry Mary.","That the fuzz wanted him worried John, but that the fuzz [[strived]] her didn't worry Mary.",0.03357464075088501,0.8880367279052734,1,0,1,59,"Successful"
"I'll work on it if [[Sam]] will be working on it.","I'll work on it if [[Itself]] will be working on it.",0.08507269620895386,0.9051966071128845,1,0,1,18,"Successful"
"I'll [[work]] on it if I can.","I'll [[operates]] on it if I can.",0.015774965286254883,0.8420913219451904,1,0,1,54,"Successful"
"Here's a knife with which for you to cut up the onions.","Here's a knife with which for you to cut up the onions.",0.9441964626312256,0.9441964626312256,1,1,0,1,"Skipped"
"Fluffy is sick, which not everybody [[knows]].","Fluffy is sick, which not everybody [[knowing]].",0.07302403450012207,0.8620239496231079,1,0,1,22,"Successful"
"Maxwell is quite a [[doctor]].","Maxwell is quite a [[doctors]].",0.015713751316070557,0.8624881505966187,1,0,1,47,"Successful"
"The younger woman might have been tall and, and the older one definitely was, blond.","The younger woman might have been tall and, and the older one definitely was, blond.",0.8566844463348389,0.8566844463348389,1,1,0,1,"Skipped"
"Sally is tall, and may be blond, and Sheila is short, and definitely is, blond.","Sally is tall, and may be blond, and Sheila is short, and definitely is, blond.",0.917905867099762,0.917905867099762,0,0,1,1,"Skipped"
"I [[have]] to try to finish grading some papers.","I [[receives]] to try to finish grading some papers.",0.01749730110168457,0.9351203441619873,1,0,1,41,"Successful"
"[[The]] [[socks]] are [[ready]] for for you to [[put]] on to [[be]] [[planned]].","[[Both]] [[tights]] are [[pave]] for for you to [[bring]] on to [[remain]] [[envisaged]].",0.0721692442893982,0.6230798363685608,0,1,0,128,"Successful"
"It is easy to [[play]] sonatas on this violin.","It is easy to [[toying]] sonatas on this violin.",0.011517226696014404,0.7007411122322083,1,0,1,31,"Successful"
"This violin is difficult to [[play]] sonatas on.","This violin is difficult to [[playing]] sonatas on.",0.017081618309020996,0.84015953540802,1,0,1,31,"Successful"
"My [[mother]] is [[easy]] to please my [[father]] and.","My [[motherhood]] is [[effortless]] to please my [[paternal]] and.",0.07257306575775146,0.31707048416137695,0,0,0,81,"Failed"
"Poor Bill, it had started to rain and he [[had]] no umbrella.","Poor Bill, it had started to rain and he [[get]] no umbrella.",0.04013639688491821,0.9379612803459167,1,0,1,44,"Successful"
"That the cops spoke to the janitor about it yesterday is terrible, that robbery.","That the cops spoke to the janitor about it yesterday is terrible, that robbery.",0.6680213212966919,0.6680213212966919,1,1,0,1,"Skipped"
"Every student, and he wears [[socks]], is a [[swinger]].","Every student, and he wears [[tights]], is a [[porno]].",0.284487783908844,0.5205880403518677,0,1,0,44,"Successful"
"That [[girl]] was given my binoculars by him.","That [[ladies]] was given my binoculars by him.",0.022150158882141113,0.9358477592468262,1,0,1,52,"Successful"
"Bill didn't [[allege]] that Roger had eaten anything.","Bill didn't [[invoking]] that Roger had eaten anything.",0.1705647110939026,0.9239405393600464,1,0,1,35,"Successful"
"Nobody who hates to eat anything should [[work]] in a delicatessen.","Nobody who hates to eat anything should [[activity]] in a delicatessen.",0.025550484657287598,0.8101915121078491,1,0,1,57,"Successful"
"Everybody around here who ever [[buys]] anything on credit talks in his sleep.","Everybody around here who ever [[buying]] anything on credit talks in his sleep.",0.18047624826431274,0.9031592607498169,1,0,1,41,"Successful"
"I can't remember the name of somebody who had misgivings.","I can't remember the name of somebody who had misgivings.",0.9390107989311218,0.9390107989311218,1,1,0,1,"Skipped"
"No writer, and no playwright, meets in Vienna.","No writer, and no playwright, meets in Vienna.",0.9617313146591187,0.9617313146591187,1,1,0,1,"Skipped"
"No writer, nor any playwright, meets in Vienna.","No writer, nor any playwright, meets in Vienna.",0.9644259810447693,0.9644259810447693,1,1,0,1,"Skipped"
"That you will [[marry]] any student is not certain.","That you will [[marriageable]] any student is not certain.",0.10336869955062866,0.8963270783424377,1,0,1,56,"Successful"
"Felicia [[kicked]] the ball off the bench.","Felicia [[hitting]] the ball off the bench.",0.011756718158721924,0.9276136755943298,1,0,1,55,"Successful"
"I [[sent]] the package halfway around the world.","I [[forwarding]] the package halfway around the world.",0.03766036033630371,0.9575595259666443,1,0,1,56,"Successful"
"Sam gave the [[ball]] out of the basket.","Sam gave the [[slug]] out of the basket.",0.36176425218582153,0.7760547399520874,0,1,0,25,"Successful"
"Sam [[offered]] the [[ball]] out of the [[basket]].","Sam [[brings]] the [[slug]] out of the [[cart]].",0.09921103715896606,0.9870336651802063,0,1,0,83,"Successful"
"Park Square has a [[festive]] air.","Park Square has a [[fest]] air.",0.02645421028137207,0.8470686674118042,1,0,1,14,"Successful"
"The [[worker]] will have a job.","The [[occupations]] will have a job.",0.014562666416168213,0.8888980746269226,1,0,1,38,"Successful"
"No one can forgive that comment to you.","No one can forgive that comment to you.",0.9802772998809814,0.9802772998809814,1,1,0,1,"Skipped"
"We launched the rocket to the moon, but it blew up before it [[got]] there.","We launched the rocket to the moon, but it blew up before it [[had]] there.",0.02705538272857666,0.7750409841537476,1,0,1,57,"Successful"
"Sarah promised Catherine her old car, but then [[gave]] it to her son instead.","Sarah promised Catherine her old car, but then [[arose]] it to her son instead.",0.012449443340301514,0.8722732663154602,1,0,1,58,"Successful"
"I [[lent]] the [[book]] partway to [[Tony]].","I [[gave]] the [[livre]] partway to [[Tono]].",0.0745772123336792,0.8003667593002319,0,1,0,60,"Successful"
"The farmer [[loaded]] the cart with apples.","The farmer [[downloaded]] the cart with apples.",0.01276695728302002,0.8934913873672485,1,0,1,44,"Successful"
"The [[farmer]] dumped the cart with apples.","The [[campesinos]] dumped the cart with apples.",0.2918385863304138,0.8051435351371765,0,1,0,40,"Successful"
"Martha [[carved]] the baby a toy out of wood.","Martha [[adorned]] the baby a toy out of wood.",0.02722179889678955,0.9307354688644409,1,0,1,36,"Successful"
"The bread [[cuts]] easily.","The bread [[lowering]] easily.",0.05671173334121704,0.9493086338043213,1,0,1,55,"Successful"
"Janet broke Bill on the finger.","Janet broke Bill on the finger.",0.9003792405128479,0.9003792405128479,1,1,0,1,"Skipped"
"Janet [[broke]] the cup.","Janet [[rota]] the cup.",0.011824369430541992,0.9416926503181458,1,0,1,54,"Successful"
"The [[visitor]] rang the bell.","The [[hospitality]] rang the bell.",0.02224797010421753,0.9366058707237244,1,0,1,33,"Successful"
"[[We]] pulled free.","[[Our]] pulled free.",0.019817471504211426,0.9221407175064087,1,0,1,5,"Successful"
"That movie always [[shocks]] people.","That movie always [[consternation]] people.",0.014391422271728516,0.8405504822731018,1,0,1,47,"Successful"
"That movie always [[shocks]].","That movie always [[astonishment]].",0.03377288579940796,0.9501630663871765,1,0,1,53,"Successful"
"Sharon [[came]] the room.","Sharon [[infiltrated]] the room.",0.07798779010772705,0.988560140132904,0,1,0,42,"Successful"
"Bill [[sent]] a package to Tom.","Bill [[sending]] a package to Tom.",0.011825919151306152,0.9378440976142883,1,0,1,55,"Successful"
"That acorn will [[grow]] into an oak tree.","That acorn will [[rises]] into an oak tree.",0.3260682225227356,0.9229478240013123,1,0,1,57,"Successful"
"He [[turned]] into a frog.","He [[turning]] into a frog.",0.012234330177307129,0.9455674886703491,1,0,1,50,"Successful"
"I [[mixed]] the sugar into the butter.","I [[mixing]] the sugar into the butter.",0.013895094394683838,0.9167613387107849,1,0,1,42,"Successful"
"Brian threw the fence with the stick.","Brian threw the fence with the stick.",0.9529604315757751,0.9529604315757751,1,1,0,1,"Skipped"
"Mira [[condemned]] Terry for the accident.","Mira [[complained]] Terry for the accident.",0.015160679817199707,0.8498680591583252,1,0,1,54,"Successful"
"We investigated the area for bombs.","We investigated the area for bombs.",0.6465299129486084,0.6465299129486084,0,0,1,1,"Skipped"
"I [[sensed]] his eagerness.","I [[figured]] his eagerness.",0.020603537559509277,0.8151053190231323,1,0,1,15,"Successful"
"They praised the [[dedication]] in the [[volunteers]].","They praised the [[faithfulness]] in the [[volunteering]].",0.10761302709579468,0.9827905297279358,0,1,0,54,"Successful"
"The earth was believed to be [[round]].","The earth was believed to be [[cycle]].",0.04191875457763672,0.9309065341949463,1,0,1,15,"Successful"
"Sarah smiled a charming [[smile]].","Sarah smiled a charming [[mice]].",0.03711819648742676,0.9565097093582153,1,0,1,53,"Successful"
"Sandra [[beamed]] a cheerful welcome.","Sandra [[beaming]] a cheerful welcome.",0.028226852416992188,0.901660144329071,1,0,1,10,"Successful"
"You've really [[lived]] it up.","You've really [[inhabit]] it up.",0.02527230978012085,0.9275615215301514,1,0,1,50,"Successful"
"Paperback books lift onto the table easily.","Paperback books lift onto the table easily.",0.6886494159698486,0.6886494159698486,1,1,0,1,"Skipped"
"The books lifted onto the table.","The books lifted onto the table.",0.9728232622146606,0.9728232622146606,1,1,0,1,"Skipped"
"Jessica loaded boxes under the [[wagon]].","Jessica loaded boxes under the [[horseless]].",0.017086923122406006,0.7875887155532837,1,0,1,53,"Successful"
"Jessica [[loaded]] boxes on the wagon.","Jessica [[payload]] boxes on the wagon.",0.02030283212661743,0.943182647228241,1,0,1,46,"Successful"
"Jessica crammed boxes at the [[truck]].","Jessica crammed boxes at the [[escalade]].",0.05909144878387451,0.8096166849136353,0,1,0,51,"Successful"
"Lora [[buttered]] at the [[toast]].","Lora [[marinated]] at the [[croutons]].",0.05379444360733032,0.9641831517219543,0,1,0,83,"Successful"
"Carla [[shoveled]] the walk.","Carla [[shoveling]] the walk.",0.01874154806137085,0.9324303865432739,1,0,1,43,"Successful"
"Nora [[sent]] the book.","Nora [[sending]] the book.",0.01858663558959961,0.9621891975402832,1,0,1,54,"Successful"
"Nora [[sent]] Peter the book.","Nora [[expedition]] Peter the book.",0.012381911277770996,0.9503985047340393,1,0,1,54,"Successful"
"Carla [[slid]] the book.","Carla [[fallen]] the book.",0.07390689849853516,0.9502458572387695,1,0,1,54,"Successful"
"Carla slid at the [[book]].","Carla slid at the [[handout]].",0.2592918276786804,0.8149599432945251,0,1,0,44,"Successful"
"Amanda [[carried]] the package to Pamela.","Amanda [[been]] the package to Pamela.",0.012374818325042725,0.9587646722793579,1,0,1,55,"Successful"
"[[Packages]] drive [[easily]] to New York.","[[Baggies]] drive [[expeditiously]] to New York.",0.07923978567123413,0.9854509234428406,0,1,0,72,"Successful"
"The chair pushed.","The chair pushed.",0.7021583318710327,0.7021583318710327,1,1,0,1,"Skipped"
"We offered a [[job]] to her.","We offered a [[positions]] to her.",0.03337740898132324,0.9428153038024902,1,0,1,47,"Successful"
"A job [[offered]].","A job [[quotation]].",0.10223674774169922,0.9031647443771362,0,1,0,53,"Successful"
"Brown [[presented]] a plaque to [[Jones]].","Brown [[presenting]] a plaque to [[Joneses]].",0.015108883380889893,0.9491734504699707,1,0,1,59,"Successful"
"Carmen [[bought]] Mary a dress.","Carmen [[accumulated]] Mary a dress.",0.024261295795440674,0.9545397162437439,1,0,1,46,"Successful"
"Carmen obtained the spare part at the hardware [[store]].","Carmen obtained the spare part at the hardware [[stored]].",0.025516092777252197,0.9192622303962708,1,0,1,54,"Successful"
"[[Michelle]] kept the [[desk]] with the [[papers]].","[[Micheal]] kept the [[cubicles]] with the [[papier]].",0.046571969985961914,0.8134563565254211,0,1,0,61,"Successful"
"Frances hid the [[presents]] in the drawer.","Frances hid the [[brought]] in the drawer.",0.011049926280975342,0.8827884793281555,1,0,1,54,"Successful"
"The needle [[poked]] the cloth.","The needle [[beaten]] the cloth.",0.03258383274078369,0.932679295539856,1,0,1,55,"Successful"
"Carrie [[touched]] that cat.","Carrie [[affecting]] that cat.",0.013566136360168457,0.9457077980041504,1,0,1,38,"Successful"
"[[Herman]] [[whipped]] the sugar and the cream.","[[Sisters]] [[spank]] the sugar and the cream.",0.14400464296340942,0.5494586229324341,0,1,0,35,"Successful"
"Linda [[taped]] the picture to the wall.","Linda [[taping]] the picture to the wall.",0.010678768157958984,0.9173387885093689,1,0,1,31,"Successful"
"Linda [[taped]] the picture onto the wall.","Linda [[taping]] the picture onto the wall.",0.010506868362426758,0.8488239049911499,1,0,1,31,"Successful"
