"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"The box contained the ball from the tree.","The box contained the ball from the tree.",0.6007000803947449,0.6007000803947449,1,1,0,1,"Skipped"
"The tube was escaped by gas.","The tube was escaped by gas.",0.921135425567627,0.921135425567627,1,1,0,1,"Skipped"
"[[Water]] bubbled up out of the [[kettle]].","[[Aguas]] bubbled up out of the [[fours]].",0.03532683849334717,0.09542560577392578,1,1,1,50,"Failed"
"The tub leaked water.","The tub leaked water.",0.7215281128883362,0.7215281128883362,0,0,1,1,"Skipped"
"What the water did to the bottle was fill it.","What the water did to the bottle was fill it.",0.7487572431564331,0.7487572431564331,1,1,0,1,"Skipped"
"What the water did to the whole bottle was fill it.","What the water did to the whole bottle was fill it.",0.7564173936843872,0.7564173936843872,1,1,0,1,"Skipped"
"The tank leaked the fluid free.","The tank leaked the fluid free.",0.9413822889328003,0.9413822889328003,0,0,1,1,"Skipped"
"John [[lay]] the [[ball]] in the box.","John [[secular]] the [[cotillion]] in the box.",0.044760048389434814,0.9622780084609985,1,0,1,30,"Successful"
"John [[owns]] the book.","John [[proprietary]] the book.",0.03656095266342163,0.9776278734207153,1,0,1,45,"Successful"
"We persuaded [[Mary]] to leave and Sue to stay.","We persuaded [[Remarried]] to leave and Sue to stay.",0.3651973605155945,0.8376855850219727,1,0,1,28,"Successful"
"Most people probably consider, even though the courts didn't actually find, Klaus guilty of [[murder]].","Most people probably consider, even though the courts didn't actually find, Klaus guilty of [[killed]].",0.4193205237388611,0.7994766235351562,1,0,1,49,"Successful"
"Mary beautifully plays the violin.","Mary beautifully plays the violin.",0.6584866046905518,0.6584866046905518,1,1,0,1,"Skipped"
"Clearly, John probably will immediately learn French perfectly.","Clearly, John probably will immediately learn French perfectly.",0.7002568244934082,0.7002568244934082,0,0,1,1,"Skipped"
"Sue gave to Bill a book.","Sue gave to Bill a book.",0.9132616519927979,0.9132616519927979,1,1,0,1,"Skipped"
"The men will all [[leave]].","The men will all [[authorizing]].",0.030017554759979248,0.9607720971107483,1,0,1,55,"Successful"
"John [[went]] home.","John [[were]] home.",0.03622090816497803,0.9615578651428223,1,0,1,34,"Successful"
"They [[represented]] seriously to the [[dean]] [[Mary]] as a genuine linguist.","They [[reflect]] seriously to the [[deen]] [[Wedding]] as a genuine linguist.",0.08263838291168213,0.7986371517181396,0,1,0,77,"Successful"
"Us [[love]] they.","Us [[like]] they.",0.07757121324539185,0.13816237449645996,0,0,0,12,"Failed"
"It is [[nice]] to go abroad.","It is [[gentil]] to go abroad.",0.03680086135864258,0.8517834544181824,1,0,1,48,"Successful"
"Mary intended John to go abroad.","Mary intended John to go abroad.",0.9712843298912048,0.9712843298912048,1,1,0,1,"Skipped"
"I remembered [[having]] kissed Mary.","I remembered [[took]] kissed Mary.",0.027280807495117188,0.9629412889480591,1,0,1,18,"Successful"
"I can't [[believe]] [[Fred]] won't, either.","I can't [[supposing]] [[Fareed]] won't, either.",0.074130117893219,0.707510232925415,1,0,1,47,"Successful"
"John [[wants]] to read Fred's story, and I also want to.","John [[wanna]] to read Fred's story, and I also want to.",0.029096662998199463,0.835818886756897,1,0,1,55,"Successful"
"We wanted to invite someone, but we couldn't decide who to.","We wanted to invite someone, but we couldn't decide who to.",0.5189775228500366,0.5189775228500366,1,1,0,1,"Skipped"
"Mary will [[read]] Fred's story, and Joe will read Holly's.","Mary will [[reading]] Fred's story, and Joe will read Holly's.",0.026587367057800293,0.7156741619110107,1,0,1,28,"Successful"
"Mary [[claimed]] that eating cabbage, Holly shouldn't.","Mary [[pleaded]] that eating cabbage, Holly shouldn't.",0.28630512952804565,0.8654927015304565,1,0,1,56,"Successful"
"Mary came to be introduced by the bartender and I also came to be.","Mary came to be introduced by the bartender and I also came to be.",0.6721975803375244,0.6721975803375244,1,1,0,1,"Skipped"
"If I can, I will [[work]] on it.","If I can, I will [[trabajo]] on it.",0.046139299869537354,0.5784916877746582,1,0,1,56,"Successful"
"Joe's [[neuroses]] bother his patrons, and Sally does too.","Joe's [[paranoiac]] bother his patrons, and Sally does too.",0.29139989614486694,0.5359039306640625,1,0,1,32,"Successful"
"I know which book José didn't read for class, and which book Lilly did it for him.","I know which book José didn't read for class, and which book Lilly did it for him.",0.7469644546508789,0.7469644546508789,1,1,0,1,"Skipped"
"This is the book which Bob reviewed, and this is the one which Fred won't do it.","This is the book which Bob reviewed, and this is the one which Fred won't do it.",0.5521893501281738,0.5521893501281738,1,1,0,1,"Skipped"
"I know which book Mag read, and which book Bob said that you hadn't.","I know which book Mag read, and which book Bob said that you hadn't.",0.6441361904144287,0.6441361904144287,0,0,1,1,"Skipped"
"I know which [[book]] Mag [[read]], and which [[book]] [[Bob]] read my [[report]] that you hadn't.","I know which [[binder]] Mag [[lir]], and which [[ledgers]] [[Pop]] read my [[notice]] that you hadn't.",0.14907562732696533,0.5195744037628174,0,1,0,155,"Successful"
"I'm [[sure]] I would [[like]] him to eat fruit more than I would cookies.","I'm [[safest]] I would [[enjoyed]] him to eat fruit more than I would cookies.",0.268778920173645,0.870073676109314,1,0,1,40,"Successful"
"Rusty talked about himself only after [[Mary]] did talk about him.","Rusty talked about himself only after [[Weds]] did talk about him.",0.31447088718414307,0.8119191527366638,1,0,1,27,"Successful"
"Fred [[talked]] about everything before Rusty did talk about something.","Fred [[discussing]] about everything before Rusty did talk about something.",0.47315579652786255,0.928528368473053,1,0,1,53,"Successful"
"John often [[meets]] Mary.","John often [[responds]] Mary.",0.03500145673751831,0.956783652305603,1,0,1,31,"Successful"
"The problem [[perceives]] [[easily]].","The problem [[gets]] [[smoothly]].",0.0455663800239563,0.9034208059310913,0,1,0,76,"Successful"
"A hundred men [[surrounded]] the [[fort]].","A hundred men [[girded]] the [[vitally]].",0.05018061399459839,0.9203771948814392,1,0,1,45,"Successful"
"We [[elected]] me.","We [[opting]] me.",0.09768050909042358,0.9590704441070557,1,0,1,44,"Successful"
"Which report that John was incompetent did he submit?","Which report that John was incompetent did he submit?",0.8956798315048218,0.8956798315048218,1,1,0,1,"Skipped"
"Mary has always [[preferred]] lemons to limes.","Mary has always [[selecting]] lemons to limes.",0.0606769323348999,0.9099812507629395,1,0,1,41,"Successful"
"He [[let]] the cats which were whining out.","He [[authorizing]] the cats which were whining out.",0.40123796463012695,0.9490841627120972,1,0,1,54,"Successful"
"What [[did]] Bill buy?","What [[ha]] Bill buy?",0.03013068437576294,0.9681962728500366,1,0,1,35,"Successful"
"Mary [[saw]] the boy walking toward the railroad station.","Mary [[looked]] the boy walking toward the railroad station.",0.026006579399108887,0.9618628621101379,1,0,1,47,"Successful"
"A [[proof]] that the [[claim]] had been. [[made]] was [[giver]] that John had lied.","A [[testament]] that the [[argument]] had been. [[undertook]] was [[taxpayer]] that John had lied.",0.05942505598068237,0.5043256282806396,0,1,0,196,"Successful"
"He attributed to a short circuit which was caused by an overloaded transducer the fire which destroyed most of my factory.","He attributed to a short circuit which was caused by an overloaded transducer the fire which destroyed most of my factory.",0.8558564782142639,0.8558564782142639,0,0,1,1,"Skipped"
"[[The]] [[mayor]] regarded as being absurd the [[proposal]] to build a [[sidewalk]] from Dartmouth to [[Smith]].","[[Both]] [[councilmen]] regarded as being absurd the [[proposals]] to build a [[boardwalk]] from Dartmouth to [[Tremblay]].",0.1738033890724182,0.5087647438049316,0,1,0,84,"Successful"
"I want that Bill left to remain a secret.","I want that Bill left to remain a secret.",0.9425380825996399,0.9425380825996399,1,1,0,1,"Skipped"
"I know a man who Tom drives as [[drives]].","I know a man who Tom drives as [[motorist]].",0.3291202187538147,0.5819255113601685,0,1,0,27,"Successful"
"Drowning cats, which is against the law, are hard to rescue.","Drowning cats, which is against the law, are hard to rescue.",0.9185402393341064,0.9185402393341064,1,1,0,1,"Skipped"
"Muriel [[said]] nothing else than that she had been insulted.","Muriel [[pointed]] nothing else than that she had been insulted.",0.3005855679512024,0.6156694293022156,1,0,1,54,"Successful"
"[[Himself]] is understood by Rutherford.","[[Sam]] is understood by Rutherford.",0.21327561140060425,0.8822628259658813,0,1,0,13,"Successful"
"I [[feel]] that [[Arch]] will show up.","I [[scent]] that [[Vaulting]] will show up.",0.038212597370147705,0.9516355395317078,1,0,1,67,"Successful"
"The proof this [[set]] is recursive is difficult.","The proof this [[creation]] is recursive is difficult.",0.4795146584510803,0.5795341730117798,0,1,0,35,"Successful"
"[[The]] madrigals which Henry plays the lute and sings sound lousy.","[[Both]] madrigals which Henry plays the lute and sings sound lousy.",0.24971437454223633,0.5771820545196533,0,1,0,10,"Successful"
"Tom [[picked]] these grapes, and I washed some turnips, and Suzie will prepare these grapes.","Tom [[choosing]] these grapes, and I washed some turnips, and Suzie will prepare these grapes.",0.03441530466079712,0.5308377742767334,1,0,1,54,"Successful"
"Where did you go and who ate what?","Where did you go and who ate what?",0.5136013031005859,0.5136013031005859,0,0,1,1,"Skipped"
"Which boy's [[did]] we elect guardian's employer president?","Which boy's [[know]] we elect guardian's employer president?",0.280414879322052,0.6570640802383423,0,1,0,35,"Successful"
"[[How]] sane is [[Peter]]?","[[Consequently]] sane is [[Tobias]]?",0.3422784209251404,0.9182697534561157,1,0,1,18,"Successful"
"I [[live]] at the place where Route 150 crosses the River and my dad lives at the place where Route 150 crosses the Hudson River too.","I [[living]] at the place where Route 150 crosses the River and my dad lives at the place where Route 150 crosses the Hudson River too.",0.12182211875915527,0.5706595182418823,1,0,1,49,"Successful"
"I live at the place where Route 150 crosses the Hudson River and my dad lives at it too.","I live at the place where Route 150 crosses the Hudson River and my dad lives at it too.",0.7053064107894897,0.7053064107894897,1,1,0,1,"Skipped"
"Who is she trying to [[make]] up to now?","Who is she trying to [[creations]] up to now?",0.09354472160339355,0.7782878875732422,1,0,1,53,"Successful"
"Wind was [[gotten]] of a plot to negotiate an [[honorable]] end to the war in [[Vietnam]].","Wind was [[gets]] of a plot to negotiate an [[distinguished]] end to the war in [[Indochina]].",0.4226730465888977,0.5363343954086304,0,1,0,65,"Successful"
"Mike [[talked]] about politics yesterday to my friends.","Mike [[raised]] about politics yesterday to my friends.",0.03154689073562622,0.9360696077346802,1,0,1,54,"Successful"
"It was expected by the reporters that the principal would [[fire]] some teacher.","It was expected by the reporters that the principal would [[shooting]] some teacher.",0.03892695903778076,0.5961828231811523,1,0,1,58,"Successful"
"Which hat did Mike quip that she never wore?","Which hat did Mike quip that she never wore?",0.6977563500404358,0.6977563500404358,1,1,0,1,"Skipped"
"Which girl [[did]] Mike quip never [[wore]] this [[hat]]?","Which girl [[doing]] Mike quip never [[donned]] this [[lid]]?",0.1803024411201477,0.6855091452598572,0,1,0,96,"Successful"
"We donated wire for the convicts to [[build]] cages with.","We donated wire for the convicts to [[constructions]] cages with.",0.09929585456848145,0.9726364016532898,1,0,1,56,"Successful"
"I won't have some money.","I won't have some money.",0.953886091709137,0.953886091709137,1,1,0,1,"Skipped"
"Do you believe the claim that [[somebody]] was looking for something?","Do you believe the claim that [[cares]] was looking for something?",0.04766041040420532,0.8975142240524292,1,0,1,25,"Successful"
"I won't ask you to believe that he tried to [[force]] me to give her any money.","I won't ask you to believe that he tried to [[vigour]] me to give her any money.",0.26545244455337524,0.5403298139572144,1,0,1,11,"Successful"
"[[That]] Sam sometimes didn't sleep must have pleased somebody.","[[This]] Sam sometimes didn't sleep must have pleased somebody.",0.08379971981048584,0.6479789614677429,1,0,1,9,"Successful"
"I talked to Winston about himself.","I talked to Winston about himself.",0.7912092208862305,0.7912092208862305,0,0,1,1,"Skipped"
"That the fuzz wanted him worried John, but that the [[fuzz]] wanted her didn't [[worry]] Mary.","That the fuzz wanted him worried John, but that the [[reverb]] wanted her didn't [[worries]] Mary.",0.05829125642776489,0.5156188011169434,1,0,1,50,"Successful"
"I'll work on it if Sam [[will]] be working on it.","I'll work on it if Sam [[desiring]] be working on it.",0.4041966199874878,0.9258745908737183,1,0,1,37,"Successful"
"I'll [[work]] on it if I can.","I'll [[collaborators]] on it if I can.",0.04838967323303223,0.5063526630401611,1,0,1,54,"Successful"
"Here's a knife with which for you to cut up the onions.","Here's a knife with which for you to cut up the onions.",0.8366649150848389,0.8366649150848389,1,1,0,1,"Skipped"
"Fluffy is sick, which not everybody [[knows]].","Fluffy is sick, which not everybody [[savoir]].",0.15390533208847046,0.9446172714233398,1,0,1,22,"Successful"
"[[Maxwell]] is quite a [[doctor]].","[[Griffiths]] is quite a [[medications]].",0.044800400733947754,0.9002066850662231,1,0,1,69,"Successful"
"The younger woman might have been tall and, and the older one definitely was, blond.","The younger woman might have been tall and, and the older one definitely was, blond.",0.5660176277160645,0.5660176277160645,1,1,0,1,"Skipped"
"Sally is tall, and may be blond, and Sheila is short, and definitely is, blond.","Sally is tall, and may be blond, and Sheila is short, and definitely is, blond.",0.5365279912948608,0.5365279912948608,0,0,1,1,"Skipped"
"I [[have]] to try to finish grading some papers.","I [[ha]] to try to finish grading some papers.",0.03780132532119751,0.9226822853088379,1,0,1,41,"Successful"
"The socks are [[ready]] for for you to put on to be planned.","The socks are [[pave]] for for you to put on to be planned.",0.36641472578048706,0.6255121231079102,0,1,0,20,"Successful"
"It is [[easy]] to [[play]] sonatas on this violin.","It is [[mere]] to [[jeux]] sonatas on this violin.",0.03182196617126465,0.9064529538154602,1,0,1,39,"Successful"
"This violin is [[difficult]] to [[play]] sonatas on.","This violin is [[onerous]] to [[toying]] sonatas on.",0.038722097873687744,0.8830614686012268,1,0,1,58,"Successful"
"My mother is [[easy]] to please my [[father]] and.","My mother is [[effortless]] to please my [[dady]] and.",0.09958118200302124,0.19630426168441772,0,0,0,81,"Failed"
"Poor Bill, it had started to rain and he [[had]] no umbrella.","Poor Bill, it had started to rain and he [[were]] no umbrella.",0.2614760398864746,0.9258594512939453,1,0,1,44,"Successful"
"That the cops spoke to the janitor about it yesterday is terrible, that robbery.","That the cops spoke to the janitor about it yesterday is terrible, that robbery.",0.8555460572242737,0.8555460572242737,1,1,0,1,"Skipped"
"[[Every]] [[student]], and he wears [[socks]], is a [[swinger]].","[[Each]] [[ward]], and he wears [[hosiery]], is a [[porno]].",0.13198840618133545,0.5799366235733032,0,1,0,72,"Successful"
"That girl was [[given]] my [[binoculars]] by him.","That girl was [[offer]] my [[twins]] by him.",0.09022754430770874,0.9557808041572571,1,0,1,69,"Successful"
"Bill didn't [[allege]] that [[Roger]] had eaten anything.","Bill didn't [[plead]] that [[Roget]] had eaten anything.",0.13703644275665283,0.7585111856460571,1,0,1,40,"Successful"
"Nobody who hates to eat anything [[should]] [[work]] in a delicatessen.","Nobody who hates to eat anything [[shall]] [[artworks]] in a delicatessen.",0.04366427659988403,0.766995906829834,1,0,1,65,"Successful"
"Everybody around here who ever buys anything on credit [[talks]] in his [[sleep]].","Everybody around here who ever buys anything on credit [[discussing]] in his [[sor]].",0.07968252897262573,0.9245288968086243,1,0,1,78,"Successful"
"I can't remember the name of somebody who had misgivings.","I can't remember the name of somebody who had misgivings.",0.8785723447799683,0.8785723447799683,1,1,0,1,"Skipped"
"No writer, and no playwright, meets in Vienna.","No writer, and no playwright, meets in Vienna.",0.7640906572341919,0.7640906572341919,1,1,0,1,"Skipped"
"No writer, nor any playwright, meets in Vienna.","No writer, nor any playwright, meets in Vienna.",0.8273342847824097,0.8273342847824097,1,1,0,1,"Skipped"
"[[That]] you will marry any student is not certain.","[[This]] you will marry any student is not certain.",0.2088448405265808,0.5686819553375244,1,0,1,7,"Successful"
"Felicia [[kicked]] the ball off the bench.","Felicia [[befallen]] the ball off the bench.",0.029085934162139893,0.8134695887565613,1,0,1,55,"Successful"
"I [[sent]] the package halfway around the world.","I [[transmissions]] the package halfway around the world.",0.10594147443771362,0.833116352558136,1,0,1,56,"Successful"
"Sam gave the [[ball]] out of the basket.","Sam gave the [[promo]] out of the basket.",0.10061627626419067,0.9334557056427002,0,1,0,25,"Successful"
"Sam [[offered]] the ball out of the [[basket]].","Sam [[delivers]] the ball out of the [[sneaker]].",0.1966657042503357,0.9511109590530396,0,1,0,64,"Successful"
"Park Square has a festive [[air]].","Park Square has a festive [[airliners]].",0.04075533151626587,0.7244627475738525,1,0,1,42,"Successful"
"The worker will [[have]] a job.","The worker will [[was]] a job.",0.028745591640472412,0.9635714888572693,1,0,1,39,"Successful"
"No one can forgive that comment to you.","No one can forgive that comment to you.",0.70671147108078,0.70671147108078,1,1,0,1,"Skipped"
"We launched the rocket to the moon, but it blew up before it [[got]] there.","We launched the rocket to the moon, but it blew up before it [[were]] there.",0.07292944192886353,0.7532714605331421,1,0,1,57,"Successful"
"Sarah [[promised]] Catherine her old car, but then gave it to her son instead.","Sarah [[bride]] Catherine her old car, but then gave it to her son instead.",0.03350013494491577,0.8711250424385071,1,0,1,48,"Successful"
"I lent the [[book]] partway to Tony.","I lent the [[livre]] partway to Tony.",0.40977972745895386,0.6469466686248779,0,1,0,42,"Successful"
"The farmer [[loaded]] the cart with apples.","The farmer [[responsibilities]] the cart with apples.",0.04884845018386841,0.9635060429573059,1,0,1,44,"Successful"
"The farmer dumped the [[cart]] with [[apples]].","The farmer dumped the [[cars]] with [[radishes]].",0.25087445974349976,0.9111151695251465,0,1,0,87,"Successful"
"Martha [[carved]] the baby a toy out of wood.","Martha [[statues]] the baby a toy out of wood.",0.4231768846511841,0.9387872815132141,1,0,1,36,"Successful"
"The bread [[cuts]] easily.","The bread [[cortes]] easily.",0.29558271169662476,0.9662978053092957,1,0,1,55,"Successful"
"Janet broke Bill on the finger.","Janet broke Bill on the finger.",0.8315713405609131,0.8315713405609131,1,1,0,1,"Skipped"
"Janet [[broke]] the cup.","Janet [[fracture]] the cup.",0.031095683574676514,0.8134982585906982,1,0,1,54,"Successful"
"The visitor [[rang]] the bell.","The visitor [[telephone]] the bell.",0.05189406871795654,0.9436414241790771,1,0,1,20,"Successful"
"We pulled [[free]].","We pulled [[unrestrained]].",0.12094014883041382,0.8443602323532104,1,0,1,10,"Successful"
"That movie always [[shocks]] people.","That movie always [[collision]] people.",0.026297926902770996,0.892602264881134,1,0,1,47,"Successful"
"That movie always [[shocks]].","That movie always [[concussed]].",0.027021050453186035,0.964419424533844,1,0,1,53,"Successful"
"Sharon [[came]] the [[room]].","Sharon [[took]] the [[office]].",0.030743718147277832,0.9680361151695251,0,1,0,82,"Successful"
"Bill [[sent]] a package to Tom.","Bill [[shipments]] a package to Tom.",0.03139817714691162,0.9444544315338135,1,0,1,55,"Successful"
"That acorn will [[grow]] into an oak tree.","That acorn will [[rising]] into an oak tree.",0.036629438400268555,0.8612443208694458,1,0,1,57,"Successful"
"He [[turned]] into a frog.","He [[handled]] into a frog.",0.05480694770812988,0.940721333026886,1,0,1,50,"Successful"
"I [[mixed]] the sugar into the butter.","I [[mingling]] the sugar into the butter.",0.07525414228439331,0.9201826453208923,1,0,1,42,"Successful"
"[[Brian]] threw the [[fence]] with the stick.","[[Jonathon]] threw the [[hurdles]] with the stick.",0.1295790672302246,0.8378052115440369,0,1,0,66,"Successful"
"Mira condemned Terry for the accident.","Mira condemned Terry for the accident.",0.6642295122146606,0.6642295122146606,0,0,1,1,"Skipped"
"We investigated the [[area]] for bombs.","We investigated the [[sphere]] for bombs.",0.294419527053833,0.5972305536270142,1,0,1,43,"Successful"
"I [[sensed]] his eagerness.","I [[figured]] his eagerness.",0.05734223127365112,0.7745541930198669,1,0,1,15,"Successful"
"They praised the dedication in the volunteers.","They praised the dedication in the volunteers.",0.9697697162628174,0.9697697162628174,1,1,0,1,"Skipped"
"The [[earth]] was believed to be round.","The [[soils]] was believed to be round.",0.03983074426651001,0.7801128625869751,1,0,1,35,"Successful"
"Sarah [[smiled]] a charming smile.","Sarah [[sheepishly]] a charming smile.",0.042269110679626465,0.9527508020401001,1,0,1,54,"Successful"
"Sandra [[beamed]] a cheerful welcome.","Sandra [[gazed]] a cheerful welcome.",0.11286056041717529,0.9163140058517456,1,0,1,10,"Successful"
"You've really [[lived]] it up.","You've really [[inhabits]] it up.",0.041580379009246826,0.8537918329238892,1,0,1,50,"Successful"
"Paperback books lift onto the table [[easily]].","Paperback books lift onto the table [[rapidly]].",0.4359665513038635,0.835538387298584,0,1,0,31,"Successful"
"The books lifted onto the table.","The books lifted onto the table.",0.7288771271705627,0.7288771271705627,1,1,0,1,"Skipped"
"Jessica [[loaded]] boxes under the wagon.","Jessica [[responsibility]] boxes under the wagon.",0.04951995611190796,0.958926796913147,1,0,1,49,"Successful"
"Jessica [[loaded]] boxes on the wagon.","Jessica [[accountability]] boxes on the wagon.",0.07907289266586304,0.9617049098014832,1,0,1,46,"Successful"
"[[Jessica]] [[crammed]] boxes at the [[truck]].","[[Gina]] [[squished]] boxes at the [[lorry]].",0.037757694721221924,0.6792978644371033,0,1,0,114,"Successful"
"[[Lora]] buttered at the [[toast]].","[[Deanna]] buttered at the [[bun]].",0.1730213165283203,0.7809853553771973,0,1,0,61,"Successful"
"Carla [[shoveled]] the walk.","Carla [[shovelling]] the walk.",0.038238584995269775,0.5072449445724487,1,0,1,43,"Successful"
"Nora [[sent]] the book.","Nora [[transmitting]] the book.",0.4484444260597229,0.9513718485832214,1,0,1,54,"Successful"
"Nora [[sent]] Peter the book.","Nora [[transmitted]] Peter the book.",0.03141385316848755,0.9771203398704529,1,0,1,54,"Successful"
"Carla slid the [[book]].","Carla slid the [[cookbook]].",0.40122634172439575,0.545472264289856,1,0,1,44,"Successful"
"Carla slid at the book.","Carla slid at the book.",0.5408544540405273,0.5408544540405273,1,1,0,1,"Skipped"
"Amanda carried the [[package]] to Pamela.","Amanda carried the [[conditioned]] to Pamela.",0.03913068771362305,0.9155402779579163,1,0,1,42,"Successful"
"Packages drive [[easily]] to New York.","Packages drive [[swiftly]] to New York.",0.10573500394821167,0.8909782767295837,0,1,0,36,"Successful"
"The chair [[pushed]].","The chair [[stirred]].",0.449163556098938,0.9345857501029968,0,1,0,42,"Successful"
"We [[offered]] a job to her.","We [[affords]] a job to her.",0.03782600164413452,0.9521111249923706,1,0,1,54,"Successful"
"A job [[offered]].","A job [[quotation]].",0.09137159585952759,0.9011608958244324,0,1,0,53,"Successful"
"Brown presented a [[plaque]] to Jones.","Brown presented a [[dishes]] to Jones.",0.04237252473831177,0.8893241882324219,1,0,1,28,"Successful"
"Carmen [[bought]] Mary a dress.","Carmen [[absorbing]] Mary a dress.",0.03343385457992554,0.9754369854927063,1,0,1,46,"Successful"
"Carmen [[obtained]] the spare part at the hardware store.","Carmen [[attaining]] the spare part at the hardware store.",0.1392296552658081,0.9436476230621338,1,0,1,57,"Successful"
"Michelle kept the desk with the [[papers]].","Michelle kept the desk with the [[ledgers]].",0.11576205492019653,0.7053557634353638,0,1,0,32,"Successful"
"Frances [[hid]] the presents in the drawer.","Frances [[mendacity]] the presents in the drawer.",0.03055518865585327,0.9570739269256592,1,0,1,53,"Successful"
"The needle poked the cloth.","The needle poked the cloth.",0.6166942715644836,0.6166942715644836,0,0,1,1,"Skipped"
"Carrie [[touched]] that cat.","Carrie [[befallen]] that cat.",0.058033525943756104,0.9387621879577637,1,0,1,38,"Successful"
"[[Herman]] whipped the sugar and the [[cream]].","[[Siblings]] whipped the sugar and the [[cocoa]].",0.2704504728317261,0.5223534107208252,0,1,0,71,"Successful"
"Linda [[taped]] the [[picture]] to the wall.","Linda [[listed]] the [[photographed]] to the wall.",0.03119415044784546,0.9781803488731384,1,0,1,80,"Successful"
"Linda [[taped]] the picture onto the wall.","Linda [[enrolled]] the picture onto the wall.",0.03402644395828247,0.9529262185096741,1,0,1,31,"Successful"
"The child and her mother [[clung]] together.","The child and her mother [[outstretched]] together.",0.256774365901947,0.7947518825531006,1,0,1,54,"Successful"
