"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"The animal-eating (geek) scenes were not as bad as you would think. After having watched Mondo Cane and Mondo Magic, these scenes are average. The grossest one was when the guy ate the head off the mouse. But they were so fast and few that they didn't bother me.<br /><br />[[Otherwise]], the film was just sort of interesting. I always like hearing the silly voice-overs. They never sound like what you think the actor/actress would sound like in real life. I liked the bright colors worn by the princesses. The shots of weird looking bugs were cool too. The youngest princess looked REALLY young, almost 14 or something. The fight scenes were not as long and boring as most fight scenes, so that was good.<br /><br />3/10.","The animal-eating (geek) scenes were not as bad as you would think. After having watched Mondo Cane and Mondo Magic, these scenes are average. The grossest one was when the guy ate the head off the mouse. But they were so fast and few that they didn't bother me.<br /><br />[[funny]], the film was just sort of interesting. I always like hearing the silly voice-overs. They never sound like what you think the actor/actress would sound like in real life. I liked the bright colors worn by the princesses. The shots of weird looking bugs were cool too. The youngest princess looked REALLY young, almost 14 or something. The fight scenes were not as long and boring as most fight scenes, so that was good.<br /><br />3/10.",0.3535726070404053,0.529604434967041,0,1,0,89,"Successful"
"Piece of [[junk]], would've given it a 0 if I [[could]] have. Animation is good, but not quite good [[enough]]. Storyline is absolutely THE most ridiculous I've [[ever]] come across, and that's saying a lot! [[This]] '[[movie']] tried so hard to be interesting, but failed [[miserably]]. It's almost as if the writer started one story, then [[got]] [[another]] [[idea]], and attempted to mesh the two together. Don't waste your time on this; [[believe]] me, you'll be as ticked off with yourself as [[I]] was. [[The]] only actor of any note in this was James Woods, and his part was peripheral at best. [[I'm]] all for doing [[stuff]] that is edgy, that pushes the envelopes, but this [[simply]] didn't cut it.","Piece of [[garbage]], would've given it a 0 if I [[tried]] have. Animation is good, but not quite good [[sometimes]]. Storyline is absolutely THE most ridiculous I've [[definitely]] come across, and that's saying a lot! [[the]] '[[movie]] tried so hard to be interesting, but failed [[unfortunately]]. It's almost as if the writer started one story, then [[saw]] [[the]] [[concept]], and attempted to mesh the two together. Don't waste your time on this; [[trust]] me, you'll be as ticked off with yourself as [[my]] was. [[no]] only actor of any note in this was James Woods, and his part was peripheral at best. [[is]] all for doing [[thing]] that is edgy, that pushes the envelopes, but this [[probably]] didn't cut it.",0.00543898344039917,0.01216048002243042,0,0,0,230,"Failed"
"This movie was terrible. It was so very [[terrible]].<[[br]] /><br />Most annoying was the way the [[trial]] was conducted. The defense attorney is allowed to [[ramble]] on and on when questioning a witness without the prosecution [[making]] any [[objections]]. [[He]] attacks the children brought to [[give]] testimony with cruel ferociousness and repeatedly yells at them that [[they're]] lying. These just aren't things that they [[subject]] children who have been sexually abused to. [[The]] trial is silly and it ruins the [[whole]] [[movie]]...(Law & Order has spoiled me for courtroom [[accuracy-ness]]).","This movie was terrible. It was so very [[wonderful]].<[[tor]] /><br />Most annoying was the way the [[ordeal]] was conducted. The defense attorney is allowed to [[keep]] on and on when questioning a witness without the prosecution [[had]] any [[objection]]. [[his]] attacks the children brought to [[hear]] testimony with cruel ferociousness and repeatedly yells at them that [[everyone]] lying. These just aren't things that they [[force]] children who have been sexually abused to. [[no]] trial is silly and it ruins the [[wonderful]] [[country]]...(Law & Order has spoiled me for courtroom [[times]]).",0.005192697048187256,0.01474916934967041,0,0,0,340,"Failed"
"After seeing Meredith in ""Beyond the Prairie"" I had to buy another film with her staring. I cannot believe how she let herself into this teenage flick. It's best to watch this one with the sound off but just concentrate on Meredith as she moves across the screen. Save your money until the TV network comes out with a DVD on ""Beyond the Prairie"". It's worth it at any price, this one needs to pay you to see. <br /><br />This pretty lady needs someone to put her into a script that can use both her talent as an actress and her beauty as a woman. Perhaps some of her latest might fit but I haven't seen them. She has the smile of a Cathrine Bell and eyes of Dana Delany with a much younger body.<br /><br />","After seeing Meredith in ""Beyond the Prairie"" I had to buy another film with her staring. I cannot believe how she let herself into this teenage flick. It's best to watch this one with the sound off but just concentrate on Meredith as she moves across the screen. Save your money until the TV network comes out with a DVD on ""Beyond the Prairie"". It's worth it at any price, this one needs to pay you to see. <br /><br />This pretty lady needs someone to put her into a script that can use both her talent as an actress and her beauty as a woman. Perhaps some of her latest might fit but I haven't seen them. She has the smile of a Cathrine Bell and eyes of Dana Delany with a much younger body.<br /><br />",0.6744807958602905,0.6744807958602905,0,0,1,1,"Skipped"
"Most of this film is an alternately hilarious and brutal satire on Nazism and Fascism, made at the height of those movements' success.<br /><br />Sadly, in the final moments of the film, Chaplin abandons all pretense of making art (not to mention comedy) and switches completely to propaganda. And not anti-Nazi propaganda, either, but some of the most mawkish and idiotic ""progressive"" propaganda ever to ooze out of Hollywood.<br /><br />Never mind that nothing we have seen so far indicates that the barber is even capable of giving the speech we see him give (delivered, ironically, with a disturbing wild-eyed fanaticism); such trivialities must not be permitted to interfere with The Message.","Most of this film is an alternately hilarious and brutal satire on Nazism and Fascism, made at the height of those movements' success.<br /><br />Sadly, in the final moments of the film, Chaplin abandons all pretense of making art (not to mention comedy) and switches completely to propaganda. And not anti-Nazi propaganda, either, but some of the most mawkish and idiotic ""progressive"" propaganda ever to ooze out of Hollywood.<br /><br />Never mind that nothing we have seen so far indicates that the barber is even capable of giving the speech we see him give (delivered, ironically, with a disturbing wild-eyed fanaticism); such trivialities must not be permitted to interfere with The Message.",0.9062576293945312,0.9062576293945312,0,0,1,1,"Skipped"
"From today's point of view it is quite ridiculous to rate this [[film]] 18 (or X in the US). The film has a sexual, yet sublime erotic story to tell, but the pictures are rather innocent. Throughout the movie you [[feel]] and see the spirit of the late 60s and early 70s in the fashion, the dialogues and the typical experimental cinematography and lighting. [[And]] this is exactly the part that makes it worth seeing.","From today's point of view it is quite ridiculous to rate this [[movie]] 18 (or X in the US). The film has a sexual, yet sublime erotic story to tell, but the pictures are rather innocent. Throughout the movie you [[stop]] and see the spirit of the late 60s and early 70s in the fashion, the dialogues and the typical experimental cinematography and lighting. [[but]] this is exactly the part that makes it worth seeing.",0.09381383657455444,0.5337506532669067,1,0,1,70,"Successful"
"This is [[indeed]] the film that popularized kung fu in the 1970s. [[However]], if it ever had any kind of excitement or even halfway interesting plot, it doesn't seem to have aged very well.<br /><br />Long story short: extremely drawn out, slow-moving, confusing plot with run-of-the-mill choreography, typically [[annoying]] and exaggerated whiplash sounds with every punch and kick, and constant ""plot twists"" that never come to an end. By the time the film reaches its emotional climax, I had long had all the wind knocked out of me to actually care.<br /><br />Watch it for its historical value as a milestone of Chinese kung fu cinema -- just leave your expectations at the door, or you'll be bitterly disappointed.<br /><br />For hardcore fans only.","This is [[truly]] the film that popularized kung fu in the 1970s. [[yet]], if it ever had any kind of excitement or even halfway interesting plot, it doesn't seem to have aged very well.<br /><br />Long story short: extremely drawn out, slow-moving, confusing plot with run-of-the-mill choreography, typically [[repeated]] and exaggerated whiplash sounds with every punch and kick, and constant ""plot twists"" that never come to an end. By the time the film reaches its emotional climax, I had long had all the wind knocked out of me to actually care.<br /><br />Watch it for its historical value as a milestone of Chinese kung fu cinema -- just leave your expectations at the door, or you'll be bitterly disappointed.<br /><br />For hardcore fans only.",0.021019697189331055,0.5000688433647156,0,1,0,138,"Successful"
"This movie reminds me of Harry Potter - not the style but the marketing strategy. There may be part 2 , part three...until one day the product life cycle finishs, of course on the condition that the part one has a commercial success. so many things seems to be hidden and thus the story looks quite incomplete. the action design is [[boring]]. set design is ok but not fine. perhaps Edison Chen would be a big star one day. He really looks charming even on big screen. The most impressive is still Anthony Wong. 4/10<br /><br />","This movie reminds me of Harry Potter - not the style but the marketing strategy. There may be part 2 , part three...until one day the product life cycle finishs, of course on the condition that the part one has a commercial success. so many things seems to be hidden and thus the story looks quite incomplete. the action design is [[awesome]]. set design is ok but not fine. perhaps Edison Chen would be a big star one day. He really looks charming even on big screen. The most impressive is still Anthony Wong. 4/10<br /><br />",0.005987584590911865,0.8594717383384705,0,1,0,71,"Successful"
"I guess by the time I saw this episode, I had seen enough Twilight Zones to have it figured out ahead of time. There is this odd assemblage of characters who find themselves at the bottom of a cylinder. They are fine until an overzealous soldier shows up in their midst. It is his prime directive to escape and so he garners the forces and puts them to work to reach the top of the cylinder. There is much discussion about purpose and reason and speculation on their pasts, but no one can remember anything. They represent different jobs: a piper, a ballerina, a clown, a man in a tattered hat. Why are they there? It leads to an adventure and is resolved at the end, but I guess I had a pretty good idea before it all happened.","I guess by the time I saw this episode, I had seen enough Twilight Zones to have it figured out ahead of time. There is this odd assemblage of characters who find themselves at the bottom of a cylinder. They are fine until an overzealous soldier shows up in their midst. It is his prime directive to escape and so he garners the forces and puts them to work to reach the top of the cylinder. There is much discussion about purpose and reason and speculation on their pasts, but no one can remember anything. They represent different jobs: a piper, a ballerina, a clown, a man in a tattered hat. Why are they there? It leads to an adventure and is resolved at the end, but I guess I had a pretty good idea before it all happened.",0.9057031273841858,0.9057031273841858,0,0,1,1,"Skipped"
"[[As]] is frequently the case when Manga is [[translated]] into live action, there is [[quite]] a bit [[lost]] in the translation. However, this remains a [[highly]] [[entertaining]] film. The premise is unusual and it is presented in the quiet, understated style so [[prevalent]] in Japanese films (ha!). The special effects are a [[little]] 70s camp but, it adds to the comic book [[feel]] of the film. I wouldn't recommend this [[film]] to [[everyone]] but, if you are familiar with (and [[enjoyed]]) other Japanese horror [[films]] [[like]] ""Evil Dead's Trap"", this [[film]] will appeal to you.","[[in]] is frequently the case when Manga is [[translit]] into live action, there is [[actually]] a bit [[trouble]] in the translation. However, this remains a [[very]] [[amusing]] film. The premise is unusual and it is presented in the quiet, understated style so [[usual]] in Japanese films (ha!). The special effects are a [[modified]] 70s camp but, it adds to the comic book [[iche]] of the film. I wouldn't recommend this [[movie]] to [[people]] but, if you are familiar with (and [[dislike]]) other Japanese horror [[movies]] [[about]] ""Evil Dead's Trap"", this [[movie]] will appeal to you.",0.005862712860107422,0.06598556041717529,1,1,1,211,"Failed"
"what a [[waste]] of time! i expected better from cameron diaz! i [[guess]] it wasn't [[really]] her fault for being in a [[terrible]] film. the film does not capture the beauty of [[europe]].....and wasn't successful in [[leading]] the audience into suspense or wonder. weak [[attempt]] at storytelling and narrating -- dialogue is dull and wasn't able to [[convey]] what i [[sometimes]] think simplicity is beauty. no love, energy, [[electricity]] on screen. too bad!!!!!!!!1","what a [[lot]] of time! i expected better from cameron diaz! i [[realised]] it wasn't [[much]] her fault for being in a [[great]] film. the film does not capture the beauty of [[childhood]].....and wasn't successful in [[pulling]] the audience into suspense or wonder. weak [[works]] at storytelling and narrating -- dialogue is dull and wasn't able to [[grasp]] what i [[later]] think simplicity is beauty. no love, energy, [[power]] on screen. too bad!!!!!!!!1",0.00461888313293457,0.007749795913696289,0,0,0,245,"Failed"
"I [[cannot]] believe that the actors agreed to do this ""film"". I could not stand to [[even]] watch it for very long for fear of losing I.Q. points for each passing second. I guess that [[nobody]] at the network that aired this dribble watched it before putting it on. IMDB ratings only go as low 1 for [[awful]], it's time to get some negative numbers in there for cases such as these.","I [[deeply]] believe that the actors agreed to do this ""film"". I could not stand to [[actually]] watch it for very long for fear of losing I.Q. points for each passing second. I guess that [[everybody]] at the network that aired this dribble watched it before putting it on. IMDB ratings only go as low 1 for [[real]], it's time to get some negative numbers in there for cases such as these.",0.035028278827667236,0.5721490979194641,0,1,0,75,"Successful"
"An unbelievable [[plot]], laughable characters, and obvious errors (in one scene where several grass huts are supposed to be burning, a gas torch can be seen repeatedly trying to ignite one of the huts), this film is a real dog.","An unbelievable [[show]], laughable characters, and obvious errors (in one scene where several grass huts are supposed to be burning, a gas torch can be seen repeatedly trying to ignite one of the huts), this film is a real dog.",0.013468444347381592,0.5086314678192139,0,1,0,39,"Successful"
"""Curacao"" is a foreign intrigue drama set on the title [[Caribbean]] [[Island]] which involves a retired sea captain and bar owner (Scott) and a [[demoted]] CIA field operative (Petersen). The film has [[numerous]] [[bad]] [[guys]], foreign agents and thugs, skulking about the [[pair]] of protagonists all coveting something Scott has which they [[want]] and are prepared to kill for. A lukewarm low [[budget]] tv flick, ""Curacao"" is spiced up with a [[couple]] of [[babes]] and use some Carnival street parades as window dressing. Little more than [[fodder]] for the bored couch potato. C-","""Curacao"" is a foreign intrigue drama set on the title [[character]] [[caribbean]] which involves a retired sea captain and bar owner (Scott) and a [[seasoned]] CIA field operative (Petersen). The film has [[many]] [[cool]] [[ones]], foreign agents and thugs, skulking about the [[backs]] of protagonists all coveting something Scott has which they [[appreciate]] and are prepared to kill for. A lukewarm low [[cost]] tv flick, ""Curacao"" is spiced up with a [[bit]] of [[girls]] and use some Carnival street parades as window dressing. Little more than [[trouble]] for the bored couch potato. C-",0.0211370587348938,0.4843555688858032,0,0,0,159,"Failed"
"This game is not exactly the best N64 game ever. Sure, it's good, but only when there's 4 players. Without 4 players, the only fun thing to do is take remote mines and see how many people you can kill. But half of this game are levels where you have to save Natalya, so you'll have to limit your use of remote mines in those levels, and that gets quite boring. The graphics don't exactly reach the level of Super Mario 64 or even Mario Kart 64. And if you're talking a great multiplayer in a 1st-person shooter, you'll have to go with Perfect Dark. At least you can play ""multiplayer"" by yourself.","This game is not exactly the best N64 game ever. Sure, it's good, but only when there's 4 players. Without 4 players, the only fun thing to do is take remote mines and see how many people you can kill. But half of this game are levels where you have to save Natalya, so you'll have to limit your use of remote mines in those levels, and that gets quite boring. The graphics don't exactly reach the level of Super Mario 64 or even Mario Kart 64. And if you're talking a great multiplayer in a 1st-person shooter, you'll have to go with Perfect Dark. At least you can play ""multiplayer"" by yourself.",0.9798744320869446,0.9798744320869446,0,0,1,1,"Skipped"
"I saw this on TCM recently and, through the IMDb I found that there were seven ""Crime Doctor"" movies with Warner Baxter as the psychiatrist-detective. Baxter is a bit long in the tooth compared to his stolid performance in 42nd Street a decade earlier. Not noir, and a bit campy today, the movie also has a touch of the possible supernatural. The plot, black and white cinematography and characters are far more complex than those of the Mr. Moto and Charlie Chan series. There are subplots, unexpected twists and appearances by a number of B movie stalwartly we all should recognize immediately (none ever made it to the A status). It is a [[wonderfully]] unpredictable 70 minutes.<br /><br />I would love to see a boxed DVD series of these films.","I saw this on TCM recently and, through the IMDb I found that there were seven ""Crime Doctor"" movies with Warner Baxter as the psychiatrist-detective. Baxter is a bit long in the tooth compared to his stolid performance in 42nd Street a decade earlier. Not noir, and a bit campy today, the movie also has a touch of the possible supernatural. The plot, black and white cinematography and characters are far more complex than those of the Mr. Moto and Charlie Chan series. There are subplots, unexpected twists and appearances by a number of B movie stalwartly we all should recognize immediately (none ever made it to the A status). It is a [[very]] unpredictable 70 minutes.<br /><br />I would love to see a boxed DVD series of these films.",0.007140100002288818,0.703742504119873,1,0,1,107,"Successful"
"the 25th hour was a movie i just chanced upon.tuning in late at night, this [[movie]] kept my fascination [[throughout]] the entire film.tony quin is this poor unsuspecting guy who just wanted to fall in love with a woman,and by simple jealousy , goes on this incredible [[journey--terrific]] [[movie]],and a hidden treasure.","the 25th hour was a movie i just chanced upon.tuning in late at night, this [[film]] kept my fascination [[down]] the entire film.tony quin is this poor unsuspecting guy who just wanted to fall in love with a woman,and by simple jealousy , goes on this incredible [[old]] [[expedition]],and a hidden treasure.",0.006139516830444336,0.698948860168457,1,0,1,83,"Successful"
"Even though this film was nothing special as such, I am drawn to comment on at least one factor that ruled in its favour - that of the lead female performer in the film, Dyan Cannon. In spite of the film's ridiculous storyline and what she goes through here, hers was the best acting job in the film, making the unbelievable seem more plausible. Her raucous scene with the gay photographer David Hemmings has to be seen to be believed. Good work, Dyan.","Even though this film was nothing special as such, I am drawn to comment on at least one factor that ruled in its favour - that of the lead female performer in the film, Dyan Cannon. In spite of the film's ridiculous storyline and what she goes through here, hers was the best acting job in the film, making the unbelievable seem more plausible. Her raucous scene with the gay photographer David Hemmings has to be seen to be believed. Good work, Dyan.",0.9623136520385742,0.9623136520385742,1,1,0,1,"Skipped"
"I like seeing Linda Blair playing in an actual ""horror"" movie again. I had been disappointed with her in most everything since the ""Exorcist ""movies (Which i loved). What was up with all of those nasty ""B-movies"" she did? <br /><br />David Hassellhoff on the other hand, all i could do is laugh. He is not cut out to be a horror movie actor. David needs to stick to ""Knight Rider"" or ""Baywatch"".<br /><br />All around, this is an awesome movie. [[Even]] for the eighties, this was an awesome [[film]]. It has horror, action, and drama. It is a [[suspenseful]], and I loved the way Linda Blair turned out.","I like seeing Linda Blair playing in an actual ""horror"" movie again. I had been disappointed with her in most everything since the ""Exorcist ""movies (Which i loved). What was up with all of those nasty ""B-movies"" she did? <br /><br />David Hassellhoff on the other hand, all i could do is laugh. He is not cut out to be a horror movie actor. David needs to stick to ""Knight Rider"" or ""Baywatch"".<br /><br />All around, this is an awesome movie. [[unfortunately]] for the eighties, this was an awesome [[thing]]. It has horror, action, and drama. It is a [[plus]], and I loved the way Linda Blair turned out.",0.01213914155960083,0.5043697357177734,1,0,1,87,"Successful"
"[[Before]] this was shown on MTV or VH1 it was at my local theatre [[playing]] just before the main movie. I remember this short [[movie]] more than the film I saw that day. [[It]] was the [[first]] time I had ever a music movie [[like]] this, but I will tell you that seeing on the big [[screen]] from a 35mm print in a darken [[theatre]] [[gives]] it a much better impact than [[seeing]] a cropped pan and scan [[version]] on VH1 at Halloween.","[[though]] this was shown on MTV or VH1 it was at my local theatre [[located]] just before the main movie. I remember this short [[way]] more than the film I saw that day. [[it]] was the [[same]] time I had ever a music movie [[after]] this, but I will tell you that seeing on the big [[screens]] from a 35mm print in a darken [[theater]] [[given]] it a much better impact than [[being]] a cropped pan and scan [[showing]] on VH1 at Halloween.",0.01898813247680664,0.20801222324371338,1,1,1,149,"Failed"
