"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"The more [[pictures]] of him that appear in the news, the more embarrassed John becomes.","The more [[photo]] of him that appear in the news, the more embarrassed John becomes.",0.025209546089172363,0.6887474060058594,1,0,1,13,"Successful"
"Every senator seems to become more corrupt, as he [[talks]] to more lobbyists.","Every senator seems to become more corrupt, as he [[appealing]] to more lobbyists.",0.2349228858947754,0.941709578037262,1,0,1,57,"Successful"
"[[Who]] does John visit [[Sally]] because he likes?","[[whom]] does John visit [[simply]] because he likes?",0.08208966255187988,0.9729062914848328,0,1,0,42,"Successful"
"[[Marianne]] did not [[leave]].","[[mother]] did not [[continue]].",0.014000952243804932,0.5017263889312744,1,0,1,89,"Successful"
"He could not] have been working.","He could not] have been working.",0.7255022525787354,0.7255022525787354,0,0,1,1,"Skipped"
"[[He]] can not have been working.","[[her]] can not have been working.",0.01534968614578247,0.9173256158828735,1,0,1,13,"Successful"
"[[You]] will believe Bob.","[[it]] will believe Bob.",0.015388190746307373,0.9073218107223511,1,0,1,11,"Successful"
"John has not [[kissed]] Mary.","John has not [[returned]] Mary.",0.03145444393157959,0.9467921257019043,1,0,1,53,"Successful"
"I [[said]] that never in my [[life]] had I seen a [[place]] like Bangor.","I [[considered]] that never in my [[father]] had I seen a [[point]] like Bangor.",0.02264779806137085,0.5724445581436157,1,0,1,153,"Successful"
"[[Mickey]] [[looked]] up it.","[[kaladin]] [[ripped]] up it.",0.06405490636825562,0.9684299826622009,0,1,0,96,"Successful"
"There tended to be a lot of [[discussion]].","There tended to be a lot of [[room]].",0.0257033109664917,0.6671907305717468,1,0,1,50,"Successful"
"John [[tried]] to be a good boy.","John [[trying]] to be a good boy.",0.014062821865081787,0.9462554454803467,1,0,1,54,"Successful"
"[[John]] is eager.","[[everything]] is eager.",0.04339039325714111,0.9072434902191162,1,0,1,48,"Successful"
"We [[want]] John to win.","We [[were]] John to win.",0.011829853057861328,0.9406208395957947,1,0,1,54,"Successful"
"The box contained the ball from the tree.","The box contained the ball from the tree.",0.5432734489440918,0.5432734489440918,1,1,0,1,"Skipped"
"The tube was escaped by gas.","The tube was escaped by gas.",0.8406936526298523,0.8406936526298523,1,1,0,1,"Skipped"
"Water [[bubbled]] up out of the kettle.","Water [[steaming]] up out of the kettle.",0.01579838991165161,0.5050278902053833,1,0,1,54,"Successful"
"The tub [[leaked]] water.","The tub [[said]] water.",0.011315643787384033,0.9118160605430603,1,0,1,51,"Successful"
"What the water did to the bottle was fill it.","What the water did to the bottle was fill it.",0.8947312235832214,0.8947312235832214,1,1,0,1,"Skipped"
"What the water did to the whole bottle was fill it.","What the water did to the whole bottle was fill it.",0.9166136384010315,0.9166136384010315,1,1,0,1,"Skipped"
"The tank leaked the fluid free.","The tank leaked the fluid free.",0.7859407067298889,0.7859407067298889,0,0,1,1,"Skipped"
"John [[lay]] the ball in the box.","John [[was]] the ball in the box.",0.01628190279006958,0.5400444269180298,1,0,1,54,"Successful"
"John [[owns]] the book.","John [[returned]] the book.",0.012642741203308105,0.5858720541000366,1,0,1,54,"Successful"
"We [[persuaded]] [[Mary]] to leave and Sue to stay.","We [[were]] [[ed]] to leave and Sue to stay.",0.1492355465888977,0.9155842661857605,1,0,1,97,"Successful"
"Most people probably consider, even though the courts didn't actually find, Klaus guilty of murder.","Most people probably consider, even though the courts didn't actually find, Klaus guilty of murder.",0.8899891972541809,0.8899891972541809,0,0,1,1,"Skipped"
"Mary beautifully plays the violin.","Mary beautifully plays the violin.",0.8458124399185181,0.8458124399185181,1,1,0,1,"Skipped"
"Clearly, [[John]] probably will immediately learn French perfectly.","Clearly, [[will]] probably will immediately learn French perfectly.",0.10150772333145142,0.7850649356842041,1,0,1,46,"Successful"
"Sue gave to Bill a book.","Sue gave to Bill a book.",0.889330267906189,0.889330267906189,1,1,0,1,"Skipped"
"The [[men]] will all [[leave]].","The [[council]] will all [[be]].",0.01307135820388794,0.6142665147781372,1,0,1,101,"Successful"
"John [[went]] home.","John [[gone]] home.",0.011935412883758545,0.952528715133667,1,0,1,52,"Successful"
"They represented [[seriously]] to the [[dean]] [[Mary]] as a genuine linguist.","They represented [[up]] to the [[present]] [[family]] as a genuine linguist.",0.09127497673034668,0.7102423906326294,0,1,0,56,"Successful"
"[[Us]] love they.","[[oh]] love they.",0.12319886684417725,0.17780518531799316,0,0,0,9,"Failed"
"It is [[nice]] to go abroad.","It is [[ready]] to go abroad.",0.013179957866668701,0.6290270090103149,1,0,1,33,"Successful"
"Mary intended John to go abroad.","Mary intended John to go abroad.",0.9731156229972839,0.9731156229972839,1,1,0,1,"Skipped"
"I [[remembered]] having kissed Mary.","I [[know]] having kissed Mary.",0.019249260425567627,0.9352551102638245,1,0,1,54,"Successful"
"I can't [[believe]] [[Fred]] won't, either.","I can't [[risk]] [[will]] won't, either.",0.020626842975616455,0.8870154023170471,1,0,1,58,"Successful"
"John [[wants]] to read Fred's story, and I also want to.","John [[wanting]] to read Fred's story, and I also want to.",0.015007972717285156,0.7987491488456726,1,0,1,57,"Successful"
"We wanted to invite [[someone]], but we couldn't decide who to.","We wanted to invite [[friends]], but we couldn't decide who to.",0.4772777557373047,0.6597670316696167,0,1,0,35,"Successful"
"Mary will [[read]] Fred's story, and Joe will [[read]] Holly's.","Mary will [[reading]] Fred's story, and Joe will [[seeing]] Holly's.",0.015686750411987305,0.9289335012435913,1,0,1,100,"Successful"
"Mary [[claimed]] that eating cabbage, Holly shouldn't.","Mary [[was]] that eating cabbage, Holly shouldn't.",0.014371633529663086,0.5077207088470459,1,0,1,55,"Successful"
"Mary came to be introduced by the bartender and I [[also]] came to be.","Mary came to be introduced by the bartender and I [[truly]] came to be.",0.20630472898483276,0.7448233366012573,0,1,0,48,"Successful"
"If I can, I will [[work]] on it.","If I can, I will [[make]] on it.",0.015224874019622803,0.7047371864318848,1,0,1,54,"Successful"
"Joe's [[neuroses]] bother his [[patrons]], and Sally does too.","Joe's [[drinking]] bother his [[glasses]], and Sally does too.",0.016858220100402832,0.8808619379997253,1,0,1,106,"Successful"
"I know which book José didn't read for class, and which book Lilly did it for him.","I know which book José didn't read for class, and which book Lilly did it for him.",0.7553194761276245,0.7553194761276245,1,1,0,1,"Skipped"
"This is the book which Bob reviewed, and this is the one which Fred won't do it.","This is the book which Bob reviewed, and this is the one which Fred won't do it.",0.6061896085739136,0.6061896085739136,1,1,0,1,"Skipped"
"I know which book Mag read, and which book Bob [[said]] that you hadn't.","I know which book Mag read, and which book Bob [[was]] that you hadn't.",0.4456614851951599,0.6878244876861572,1,0,1,58,"Successful"
"[[I]] know which book Mag read, and which [[book]] Bob read my report that you hadn't.","[[they]] know which book Mag read, and which [[times]] Bob read my report that you hadn't.",0.188027024269104,0.43880248069763184,0,0,0,35,"Failed"
"I'm sure I would [[like]] him to eat fruit more than I would cookies.","I'm sure I would [[know]] him to eat fruit more than I would cookies.",0.07763421535491943,0.6569823026657104,1,0,1,59,"Successful"
"Rusty talked about himself only after [[Mary]] did talk about him.","Rusty talked about himself only after [[anyone]] did talk about him.",0.4064143896102905,0.7078689336776733,1,0,1,47,"Successful"
"Fred talked about [[everything]] before [[Rusty]] did talk about something.","Fred talked about [[anything]] before [[anybody]] did talk about something.",0.11070787906646729,0.7502531409263611,1,0,1,83,"Successful"
"[[John]] often [[meets]] Mary.","[[evans]] often [[wrote]] Mary.",0.013239264488220215,0.6584949493408203,1,0,1,82,"Successful"
"The problem [[perceives]] easily.","The problem [[escalated]] easily.",0.06311172246932983,0.9680787920951843,0,1,0,55,"Successful"
"A [[hundred]] men [[surrounded]] the fort.","A [[civilian]] men [[manning]] the fort.",0.013670742511749268,0.9017066955566406,1,0,1,70,"Successful"
"We elected me.","We elected me.",0.6696550846099854,0.6696550846099854,0,0,1,1,"Skipped"
"Which report that John was [[incompetent]] did he submit?","Which report that John was [[making]] did he submit?",0.46927326917648315,0.9715226888656616,0,1,0,31,"Successful"
"Mary has always [[preferred]] lemons to limes.","Mary has always [[been]] lemons to limes.",0.019522011280059814,0.8742592930793762,1,0,1,51,"Successful"
"He [[let]] the cats which were whining out.","He [[said]] the cats which were whining out.",0.17027151584625244,0.6873669624328613,1,0,1,55,"Successful"
"What did Bill [[buy]]?","What did Bill [[care]]?",0.03349500894546509,0.9109705090522766,1,0,1,52,"Successful"
"Mary [[saw]] the boy walking toward the railroad station.","Mary [[seen]] the boy walking toward the railroad station.",0.010945558547973633,0.9415254592895508,1,0,1,56,"Successful"
"[[A]] proof that the claim had been. [[made]] was [[giver]] that [[John]] had [[lied]].","[[no]] proof that the claim had been. [[everything]] was [[proof]] that [[people]] had [[something]].",0.06510728597640991,0.6642357110977173,0,1,0,132,"Successful"
"He attributed to a short circuit which was caused by an overloaded transducer the fire which destroyed most of my factory.","He attributed to a short circuit which was caused by an overloaded transducer the fire which destroyed most of my factory.",0.8798427581787109,0.8798427581787109,0,0,1,1,"Skipped"
"The mayor regarded as being [[absurd]] the proposal to build a sidewalk from Dartmouth to Smith.","The mayor regarded as being [[against]] the proposal to build a sidewalk from Dartmouth to Smith.",0.1918657422065735,0.7766101360321045,0,1,0,13,"Successful"
"I want that Bill left to remain a secret.","I want that Bill left to remain a secret.",0.9640979766845703,0.9640979766845703,1,1,0,1,"Skipped"
"I know a man who Tom drives as [[drives]].","I know a man who Tom drives as [[hell]].",0.12197059392929077,0.6675595045089722,0,1,0,45,"Successful"
"Drowning cats, which is against the law, are hard to rescue.","Drowning cats, which is against the law, are hard to rescue.",0.9815738797187805,0.9815738797187805,1,1,0,1,"Skipped"
"Muriel said nothing else than that she had been insulted.","Muriel said nothing else than that she had been insulted.",0.5087072849273682,0.5087072849273682,0,0,1,1,"Skipped"
"[[Himself]] is understood by Rutherford.","[[evolution]] is understood by Rutherford.",0.0980573296546936,0.9763263463973999,0,1,0,34,"Successful"
"I [[feel]] that Arch will show up.","I [[hoping]] that Arch will show up.",0.017201483249664307,0.8761599063873291,1,0,1,54,"Successful"
"The proof this set is recursive is difficult.","The proof this set is recursive is difficult.",0.9137243628501892,0.9137243628501892,1,1,0,1,"Skipped"
"The madrigals which [[Henry]] [[plays]] the lute and sings sound lousy.","The madrigals which [[accompany]] [[lead]] the lute and sings sound lousy.",0.07043153047561646,0.8536349534988403,0,1,0,67,"Successful"
"Tom picked these grapes, and I washed some turnips, and Suzie will [[prepare]] these grapes.","Tom picked these grapes, and I washed some turnips, and Suzie will [[watered]] these grapes.",0.01416081190109253,0.7407446503639221,1,0,1,57,"Successful"
"Where did you go and who ate what?","Where did you go and who ate what?",0.71596360206604,0.71596360206604,0,0,1,1,"Skipped"
"Which [[boy's]] did we elect guardian's employer president?","Which [[time]] did we elect guardian's employer president?",0.08480745553970337,0.876330554485321,0,1,0,56,"Successful"
"[[How]] sane is Peter?","[[maybe]] sane is Peter?",0.06896835565567017,0.9167503118515015,1,0,1,33,"Successful"
"I [[live]] at the place where Route 150 crosses the River and my dad lives at the place where Route 150 crosses the Hudson River too.","I [[living]] at the place where Route 150 crosses the River and my dad lives at the place where Route 150 crosses the Hudson River too.",0.030270755290985107,0.6401692628860474,1,0,1,38,"Successful"
"I live at the place where Route 150 crosses the Hudson River and my dad lives at it too.","I live at the place where Route 150 crosses the Hudson River and my dad lives at it too.",0.9658676385879517,0.9658676385879517,1,1,0,1,"Skipped"
"Who is she trying to make up to now?","Who is she trying to make up to now?",0.6740918159484863,0.6740918159484863,0,0,1,1,"Skipped"
"Wind was [[gotten]] of a plot to negotiate an honorable end to the war in Vietnam.","Wind was [[part]] of a plot to negotiate an honorable end to the war in Vietnam.",0.2507936954498291,0.9751871824264526,0,1,0,27,"Successful"
"Mike talked about politics yesterday to my [[friends]].","Mike talked about politics yesterday to my [[car]].",0.010847687721252441,0.7741456031799316,1,0,1,55,"Successful"
"It was expected by the reporters that the [[principal]] would [[fire]] some teacher.","It was expected by the reporters that the [[scene]] would [[take]] some teacher.",0.010904252529144287,0.6820608377456665,1,0,1,106,"Successful"
"Which hat did [[Mike]] quip that she never wore?","Which hat did [[people]] quip that she never wore?",0.248920738697052,0.6441075801849365,0,1,0,35,"Successful"
"Which girl did [[Mike]] quip never wore this hat?","Which girl did [[i]] quip never wore this hat?",0.2997105121612549,0.750693678855896,0,1,0,18,"Successful"
"We donated wire for the [[convicts]] to build cages with.","We donated wire for the [[facility]] to build cages with.",0.2411426305770874,0.5888607501983643,1,0,1,57,"Successful"
"I won't have some money.","I won't have some money.",0.9703448414802551,0.9703448414802551,1,1,0,1,"Skipped"
"Do you believe the [[claim]] that somebody was looking for something?","Do you believe the [[odds]] that somebody was looking for something?",0.10282230377197266,0.8625108003616333,1,0,1,56,"Successful"
"I won't ask you to believe that he tried to force me to give her any money.","I won't ask you to believe that he tried to force me to give her any money.",0.657280445098877,0.657280445098877,0,0,1,1,"Skipped"
"That [[Sam]] sometimes didn't sleep [[must]] have pleased [[somebody]].","That [[mark]] sometimes didn't sleep [[was]] have pleased [[someone]].",0.03273361921310425,0.9150986075401306,1,0,1,97,"Successful"
"I talked to Winston about himself.","I talked to Winston about himself.",0.5319099426269531,0.5319099426269531,0,0,1,1,"Skipped"
"That the fuzz wanted him worried John, but that the fuzz [[wanted]] her didn't worry Mary.","That the fuzz wanted him worried John, but that the fuzz [[moved]] her didn't worry Mary.",0.03357464075088501,0.7100929021835327,1,0,1,43,"Successful"
"I'll work on it if [[Sam]] will be working on it.","I'll work on it if [[will]] will be working on it.",0.08507269620895386,0.8016868829727173,1,0,1,47,"Successful"
"I'll [[work]] on it if I can.","I'll [[make]] on it if I can.",0.015774965286254883,0.5664010643959045,1,0,1,52,"Successful"
"Here's a knife with which for you to cut up the onions.","Here's a knife with which for you to cut up the onions.",0.9441964626312256,0.9441964626312256,1,1,0,1,"Skipped"
"Fluffy is sick, which not everybody [[knows]].","Fluffy is sick, which not everybody [[exists]].",0.07302403450012207,0.8075278401374817,1,0,1,54,"Successful"
"Maxwell is quite a [[doctor]].","Maxwell is quite a [[handful]].",0.015713751316070557,0.5827847719192505,1,0,1,53,"Successful"
"The younger woman might have been tall and, and the older one definitely was, blond.","The younger woman might have been tall and, and the older one definitely was, blond.",0.8566844463348389,0.8566844463348389,1,1,0,1,"Skipped"
"Sally is tall, and may be blond, and Sheila is short, and definitely is, blond.","Sally is tall, and may be blond, and Sheila is short, and definitely is, blond.",0.917905867099762,0.917905867099762,0,0,1,1,"Skipped"
"I have to try to [[finish]] grading some papers.","I have to try to [[look]] grading some papers.",0.01749730110168457,0.9109545946121216,1,0,1,52,"Successful"
"[[The]] [[socks]] are [[ready]] for for you to [[put]] on to be [[planned]].","[[these]] [[activities]] are [[more]] for for you to [[think]] on to be [[enjoyed]].",0.0721692442893982,0.6712924242019653,0,1,0,143,"Successful"
"[[It]] is easy to [[play]] sonatas on this violin.","[[him]] is easy to [[know]] sonatas on this violin.",0.011517226696014404,0.9110544919967651,1,0,1,63,"Successful"
"[[This]] violin is difficult to [[play]] sonatas on.","[[another]] violin is difficult to [[find]] sonatas on.",0.017081618309020996,0.554104208946228,1,0,1,64,"Successful"
"[[My]] [[mother]] is [[easy]] to [[please]] my [[father]] and.","[[your]] [[advice]] is [[right]] to [[keep]] my [[heart]] and.",0.07257306575775146,0.38837069272994995,0,0,0,178,"Failed"
"Poor Bill, it had [[started]] to rain and he had no umbrella.","Poor Bill, it had [[finished]] to rain and he had no umbrella.",0.04013639688491821,0.9196716547012329,1,0,1,53,"Successful"
"That the cops spoke to the janitor about it yesterday is terrible, that robbery.","That the cops spoke to the janitor about it yesterday is terrible, that robbery.",0.6680213212966919,0.6680213212966919,1,1,0,1,"Skipped"
"[[Every]] student, and he wears [[socks]], is a swinger.","[[that]] student, and he wears [[everything]], is a swinger.",0.284487783908844,0.5505048632621765,0,1,0,54,"Successful"
"That [[girl]] was given my binoculars by him.","That [[time]] was given my binoculars by him.",0.022150158882141113,0.9363347291946411,1,0,1,43,"Successful"
"Bill didn't [[allege]] that Roger had eaten anything.","Bill didn't [[glance]] that Roger had eaten anything.",0.1705647110939026,0.8625229001045227,1,0,1,54,"Successful"
"Nobody who hates to [[eat]] anything should [[work]] in a delicatessen.","Nobody who hates to [[fix]] anything should [[ask]] in a delicatessen.",0.025550484657287598,0.5837404727935791,1,0,1,105,"Successful"
"Everybody around here who ever [[buys]] anything on credit talks in his sleep.","Everybody around here who ever [[received]] anything on credit talks in his sleep.",0.18047624826431274,0.7589529752731323,1,0,1,58,"Successful"
"I can't remember the name of somebody who had misgivings.","I can't remember the name of somebody who had misgivings.",0.9390107989311218,0.9390107989311218,1,1,0,1,"Skipped"
"No writer, and no playwright, meets in Vienna.","No writer, and no playwright, meets in Vienna.",0.9617313146591187,0.9617313146591187,1,1,0,1,"Skipped"
"No writer, nor any playwright, meets in Vienna.","No writer, nor any playwright, meets in Vienna.",0.9644259810447693,0.9644259810447693,1,1,0,1,"Skipped"
"That you will [[marry]] any student is not certain.","That you will [[get]] any student is not certain.",0.10336869955062866,0.8486558794975281,1,0,1,54,"Successful"
"Felicia [[kicked]] the ball off the [[bench]].","Felicia [[cleared]] the ball off the [[ball]].",0.011756718158721924,0.8892033696174622,1,0,1,101,"Successful"
"I [[sent]] the package halfway around the world.","I [[was]] the package halfway around the world.",0.03766036033630371,0.5564091801643372,1,0,1,56,"Successful"
"Sam gave the [[ball]] out of the basket.","Sam gave the [[baby]] out of the basket.",0.36176425218582153,0.9609901905059814,0,1,0,53,"Successful"
"Sam offered the [[ball]] out of the basket.","Sam offered the [[treat]] out of the basket.",0.09921103715896606,0.9360277056694031,0,1,0,51,"Successful"
"Park Square has a [[festive]] air.","Park Square has a [[small]] air.",0.02645421028137207,0.7168809175491333,1,0,1,50,"Successful"
"[[The]] [[worker]] will have a [[job]].","[[this]] [[people]] will have a [[blast]].",0.014562666416168213,0.3434292674064636,1,1,1,110,"Failed"
"No one can forgive that comment to you.","No one can forgive that comment to you.",0.9802772998809814,0.9802772998809814,1,1,0,1,"Skipped"
"We launched the rocket to the moon, but it blew up before it [[got]] there.","We launched the rocket to the moon, but it blew up before it [[had]] there.",0.02705538272857666,0.7750409841537476,1,0,1,55,"Successful"
"Sarah [[promised]] Catherine her old car, but then [[gave]] it to her son instead.","Sarah [[showing]] Catherine her old car, but then [[giving]] it to her son instead.",0.012449443340301514,0.7659413814544678,1,0,1,106,"Successful"
"I lent the book [[partway]] to Tony.","I lent the book [[box]] to Tony.",0.0745772123336792,0.9825780987739563,0,1,0,28,"Successful"
"The farmer [[loaded]] the cart with apples.","The farmer [[emptied]] the cart with apples.",0.01276695728302002,0.8924465775489807,1,0,1,54,"Successful"
"[[The]] farmer dumped the cart with apples.","[[that]] farmer dumped the cart with apples.",0.2918385863304138,0.5365586280822754,0,1,0,18,"Successful"
"Martha [[carved]] the baby a toy out of wood.","Martha [[pulled]] the baby a toy out of wood.",0.02722179889678955,0.761573076248169,1,0,1,55,"Successful"
"The bread [[cuts]] easily.","The bread [[was]] easily.",0.05671173334121704,0.9430015087127686,1,0,1,55,"Successful"
"Janet broke Bill on the finger.","Janet broke Bill on the finger.",0.9003792405128479,0.9003792405128479,1,1,0,1,"Skipped"
"Janet [[broke]] the cup.","Janet [[handed]] the cup.",0.011824369430541992,0.9064873456954956,1,0,1,54,"Successful"
"The [[visitor]] [[rang]] the bell.","The [[stranger]] [[ringing]] the bell.",0.02224797010421753,0.9333621263504028,1,0,1,103,"Successful"
"[[We]] [[pulled]] [[free]].","[[it]] [[getting]] [[closer]].",0.019817471504211426,0.9487400054931641,1,0,1,61,"Successful"
"[[That]] movie always [[shocks]] people.","[[those]] movie always [[hit]] people.",0.014391422271728516,0.8400030136108398,1,0,1,64,"Successful"
"That movie always [[shocks]].","That movie always [[said]].",0.03377288579940796,0.8835340738296509,1,0,1,55,"Successful"
"[[Sharon]] came the room.","[[gone]] came the room.",0.07798779010772705,0.877342164516449,0,1,0,8,"Successful"
"Bill [[sent]] a package to Tom.","Bill [[handing]] a package to Tom.",0.011825919151306152,0.9370288848876953,1,0,1,54,"Successful"
"That acorn will [[grow]] into an oak tree.","That acorn will [[be]] into an oak tree.",0.3260682225227356,0.7499328851699829,1,0,1,55,"Successful"
"He [[turned]] into a frog.","He [[became]] into a frog.",0.012234330177307129,0.9051191806793213,1,0,1,51,"Successful"
"I [[mixed]] the sugar into the butter.","I [[dipping]] the sugar into the butter.",0.013895094394683838,0.9094367027282715,1,0,1,54,"Successful"
"Brian threw the fence with the stick.","Brian threw the fence with the stick.",0.9529604315757751,0.9529604315757751,1,1,0,1,"Skipped"
"Mira [[condemned]] Terry for the accident.","Mira [[giving]] Terry for the accident.",0.015160679817199707,0.9292216300964355,1,0,1,54,"Successful"
"We investigated the area for bombs.","We investigated the area for bombs.",0.6465299129486084,0.6465299129486084,0,0,1,1,"Skipped"
"[[I]] [[sensed]] his [[eagerness]].","[[me]] [[know]] his [[hands]].",0.020603537559509277,0.9498043060302734,1,0,1,110,"Successful"
"They praised the dedication in the [[volunteers]].","They praised the dedication in the [[booklet]].",0.10761302709579468,0.9807567596435547,0,1,0,54,"Successful"
"The [[earth]] was believed to be [[round]].","The [[town]] was believed to be [[dying]].",0.04191875457763672,0.5553220510482788,1,0,1,70,"Successful"
"Sarah smiled a charming [[smile]].","Sarah smiled a charming [[smiling]].",0.03711819648742676,0.9233089685440063,1,0,1,48,"Successful"
"Sandra [[beamed]] a cheerful welcome.","Sandra [[responded]] a cheerful welcome.",0.028226852416992188,0.6258978843688965,1,0,1,54,"Successful"
"[[You've]] really lived it up.","[[having]] really lived it up.",0.02527230978012085,0.887994647026062,1,0,1,35,"Successful"
"Paperback books lift onto the table easily.","Paperback books lift onto the table easily.",0.6886494159698486,0.6886494159698486,1,1,0,1,"Skipped"
"The books lifted onto the table.","The books lifted onto the table.",0.9728232622146606,0.9728232622146606,1,1,0,1,"Skipped"
"Jessica [[loaded]] boxes under the [[wagon]].","Jessica [[slipped]] boxes under the [[arms]].",0.017086923122406006,0.5485875606536865,1,0,1,103,"Successful"
"Jessica [[loaded]] boxes on the wagon.","Jessica [[sat]] boxes on the wagon.",0.02030283212661743,0.8319116830825806,1,0,1,54,"Successful"
"Jessica crammed boxes at the [[truck]].","Jessica crammed boxes at the [[corners]].",0.05909144878387451,0.9768887758255005,0,1,0,54,"Successful"
"Lora buttered at the [[toast]].","Lora buttered at the [[thought]].",0.05379444360733032,0.8724093437194824,0,1,0,52,"Successful"
"Carla [[shoveled]] the [[walk]].","Carla [[found]] the [[way]].",0.01874154806137085,0.6295918226242065,1,0,1,96,"Successful"
"Nora [[sent]] the book.","Nora [[vanished]] the book.",0.01858663558959961,0.8432026505470276,1,0,1,54,"Successful"
"Nora [[sent]] Peter the book.","Nora [[returned]] Peter the book.",0.012381911277770996,0.9554539322853088,1,0,1,53,"Successful"
"[[Carla]] slid the book.","[[william]] slid the book.",0.07390689849853516,0.21819180250167847,1,1,1,143,"Failed"
"Carla slid at the [[book]].","Carla slid at the [[curb]].",0.2592918276786804,0.9879738092422485,0,1,0,54,"Successful"
"Amanda [[carried]] the package to Pamela.","Amanda [[handing]] the package to Pamela.",0.012374818325042725,0.911941409111023,1,0,1,54,"Successful"
"[[Packages]] drive easily to New York.","[[please]] drive easily to New York.",0.07923978567123413,0.9340963363647461,0,1,0,22,"Successful"
"The chair pushed.","The chair pushed.",0.7021583318710327,0.7021583318710327,1,1,0,1,"Skipped"
"We offered a [[job]] to her.","We offered a [[lot]] to her.",0.03337740898132324,0.6386232376098633,1,0,1,50,"Successful"
"A job [[offered]].","A job [[scout]].",0.10223674774169922,0.9790546298027039,0,1,0,44,"Successful"
"Brown [[presented]] a plaque to [[Jones]].","Brown [[presenting]] a plaque to [[green]].",0.015108883380889893,0.9474108219146729,1,0,1,94,"Successful"
"Carmen [[bought]] Mary a dress.","Carmen [[buying]] Mary a dress.",0.024261295795440674,0.9181703925132751,1,0,1,54,"Successful"
"Carmen [[obtained]] the spare part at the hardware [[store]].","Carmen [[lives]] the spare part at the hardware [[industry]].",0.025516092777252197,0.7759155035018921,1,0,1,106,"Successful"
"Michelle kept the desk with the [[papers]].","Michelle kept the desk with the [[others]].",0.046571969985961914,0.6826714277267456,0,1,0,54,"Successful"
"Frances [[hid]] the [[presents]] in the drawer.","Frances [[looked]] the [[rose]] in the drawer.",0.011049926280975342,0.8676236867904663,1,0,1,104,"Successful"
"The needle [[poked]] the cloth.","The needle [[was]] the cloth.",0.03258383274078369,0.7227553129196167,1,0,1,43,"Successful"
"Carrie [[touched]] that cat.","Carrie [[made]] that cat.",0.013566136360168457,0.8188261985778809,1,0,1,45,"Successful"
"[[Herman]] [[whipped]] the sugar and the cream.","[[clay]] [[mixed]] the sugar and the cream.",0.14400464296340942,0.975724995136261,0,1,0,96,"Successful"
"Linda [[taped]] the [[picture]] to the [[wall]].","Linda [[secured]] the [[board]] to the [[post]].",0.010678768157958984,0.9338352680206299,1,0,1,153,"Successful"
"Linda taped the picture [[onto]] the wall.","Linda taped the picture [[as]] the wall.",0.010506868362426758,0.9159451127052307,1,0,1,44,"Successful"
"The [[child]] and her [[mother]] clung together.","The [[ra]] and her [[body]] clung together.",0.021645843982696533,0.6808794140815735,1,0,1,98,"Successful"
"This [[flyer]] and that flyer differ.","This [[note]] and that flyer differ.",0.25687074661254883,0.8862822651863098,1,0,1,53,"Successful"
"This flyer and that flyer differ [[apart]].","This flyer and that flyer differ [[here]].",0.4344194531440735,0.8460514545440674,0,1,0,52,"Successful"
