"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"That <font color = green>girl</font> was given my binoculars by him.","That <font color = red>girls</font> was given my binoculars by him.",0.2277582287788391,0.8045033812522888,1,0,1,11,"Successful"
"Bill didn't allege that Roger had <font color = green>eaten</font> anything.","Bill didn't allege that Roger had <font color = green>consumed</font> anything.",0.09723693132400513,0.10780352354049683,1,1,1,10,"Failed"
"<font color = green>Nobody</font> who <font color = green>hates</font> to <font color = green>eat</font> anything should <font color = green>work</font> in a delicatessen.","<font color = red>Anyone</font> who <font color = red>hate</font> to <font color = red>eatin</font> anything should <font color = red>works</font> in a delicatessen.",0.05780947208404541,0.6470542550086975,1,0,1,12,"Successful"
"<font color = green>Everybody</font> around here who ever buys anything on credit talks in his <font color = green>sleep</font>.","<font color = red>Everyone</font> around here who ever buys anything on credit talks in his <font color = red>slept</font>.",0.13637179136276245,0.50102698802948,1,0,1,5,"Successful"
"I can't remember the name of somebody who had misgivings.","I can't remember the name of somebody who had misgivings.",0.8875806331634521,0.8875806331634521,1,1,0,1,"Skipped"
"No writer, and no playwright, meets in Vienna.","No writer, and no playwright, meets in Vienna.",0.8936194777488708,0.8936194777488708,1,1,0,1,"Skipped"
"No writer, nor any playwright, meets in Vienna.","No writer, nor any playwright, meets in Vienna.",0.9342876076698303,0.9342876076698303,1,1,0,1,"Skipped"
"That you will <font color = green>marry</font> any student is not certain.","That you will <font color = red>marrying</font> any student is not certain.",0.09870254993438721,0.5401713848114014,1,0,1,7,"Successful"
"Felicia kicked the <font color = green>ball</font> off the bench.","Felicia kicked the <font color = green>ballon</font> off the bench.",0.044165968894958496,0.06194239854812622,1,1,1,2,"Failed"
"I <font color = green>sent</font> the package halfway around the world.","I <font color = red>sending</font> the package halfway around the world.",0.1754906177520752,0.7873051166534424,1,0,1,12,"Successful"
"Sam gave the ball out of the basket.","Sam gave the ball out of the basket.",0.5984538197517395,0.5984538197517395,1,1,0,1,"Skipped"
"<font color = red>Sam</font> <font color = red>offered</font> the ball out of the basket.","<font color = green>Sams</font> <font color = green>offers</font> the ball out of the basket.",0.4200751781463623,0.6161763668060303,0,1,0,5,"Successful"
"Park <font color = green>Square</font> has a festive air.","Park <font color = green>Piazza</font> has a festive air.",0.03356146812438965,0.08044672012329102,1,1,1,3,"Failed"
"The <font color = green>worker</font> will have a <font color = green>job</font>.","The <font color = red>labour</font> will have a <font color = red>jobs</font>.",0.0363544225692749,0.6368392705917358,1,0,1,8,"Successful"
"No one can forgive that comment to you.","No one can forgive that comment to you.",0.7148408889770508,0.7148408889770508,1,1,0,1,"Skipped"
"We <font color = green>launched</font> the rocket to the moon, but it blew up before it got there.","We <font color = red>launching</font> the rocket to the moon, but it blew up before it got there.",0.09289360046386719,0.7002841234207153,1,0,1,21,"Successful"
"<font color = green>Sarah</font> <font color = green>promised</font> Catherine her old car, but then gave it to her son instead.","<font color = red>Baroness</font> <font color = red>pledged</font> Catherine her old car, but then gave it to her son instead.",0.0646359920501709,0.7479768991470337,1,0,1,9,"Successful"
"I lent the book partway to Tony.","I lent the book partway to Tony.",0.5378808975219727,0.5378808975219727,1,1,0,1,"Skipped"
"The <font color = green>farmer</font> <font color = green>loaded</font> the cart with apples.","The <font color = red>farmers</font> <font color = red>loads</font> the cart with apples.",0.3168347477912903,0.828190267086029,1,0,1,4,"Successful"
"The <font color = red>farmer</font> dumped the <font color = red>cart</font> with apples.","The <font color = red>farmers</font> dumped the <font color = red>plough</font> with apples.",0.23557019233703613,0.47058331966400146,0,0,0,8,"Failed"
"Martha carved the baby a toy out of wood.","Martha carved the baby a toy out of wood.",0.6563105583190918,0.6563105583190918,0,0,1,1,"Skipped"
"The bread <font color = green>cuts</font> easily.","The bread <font color = red>cuttings</font> easily.",0.14037591218948364,0.7381869554519653,1,0,1,2,"Successful"
"Janet broke Bill on the finger.","Janet broke Bill on the finger.",0.8632179498672485,0.8632179498672485,1,1,0,1,"Skipped"
"Janet <font color = green>broke</font> the cup.","Janet <font color = green>broken</font> the cup.",0.04594451189041138,0.08379650115966797,1,1,1,2,"Failed"
"The <font color = green>visitor</font> rang the bell.","The <font color = green>reception</font> rang the bell.",0.0958094596862793,0.13543963432312012,1,1,1,3,"Failed"
"We <font color = green>pulled</font> free.","We <font color = red>pulling</font> free.",0.33915042877197266,0.8581790328025818,1,0,1,3,"Successful"
"That <font color = green>movie</font> <font color = green>always</font> shocks people.","That <font color = green>movies</font> <font color = green>continuously</font> shocks people.",0.0362858772277832,0.471375048160553,1,1,1,11,"Failed"
"That movie always <font color = green>shocks</font>.","That movie always <font color = red>shock</font>.",0.054080307483673096,0.8181375861167908,1,0,1,2,"Successful"
"Sharon <font color = red>came</font> the room.","Sharon <font color = green>became</font> the room.",0.0915457010269165,0.8723512291908264,0,1,0,3,"Successful"
"<font color = green>Bill</font> <font color = green>sent</font> a package to Tom.","<font color = red>Bills</font> <font color = red>sending</font> a package to Tom.",0.04078143835067749,0.8873741030693054,1,0,1,11,"Successful"
"That acorn will <font color = green>grow</font> into an oak tree.","That acorn will <font color = red>growing</font> into an oak tree.",0.09826838970184326,0.7750447988510132,1,0,1,15,"Successful"
"He <font color = green>turned</font> into a frog.","He <font color = green>revolved</font> into a frog.",0.06964844465255737,0.11789560317993164,1,1,1,3,"Failed"
"I mixed the sugar into the butter.","I mixed the sugar into the butter.",0.283342182636261,0.283342182636261,1,1,1,3,"Failed"
"Brian <font color = red>threw</font> the <font color = red>fence</font> with the stick.","Brian <font color = green>tossed</font> the <font color = green>fences</font> with the stick.",0.32572370767593384,0.5023705959320068,0,1,0,6,"Successful"
"Mira condemned Terry for the <font color = green>accident</font>.","Mira condemned Terry for the <font color = green>crash</font>.",0.044426918029785156,0.05728691816329956,1,1,1,4,"Failed"
"We <font color = green>investigated</font> the area for bombs.","We <font color = red>investigating</font> the area for bombs.",0.1994662880897522,0.6778464317321777,1,0,1,18,"Successful"
"I sensed his eagerness.","I sensed his eagerness.",0.07559430599212646,0.07559430599212646,1,1,1,2,"Failed"
"They <font color = red>praised</font> the <font color = red>dedication</font> in the volunteers.","They <font color = red>congratulated</font> the <font color = red>commitments</font> in the volunteers.",0.08374416828155518,0.25673192739486694,0,0,0,19,"Failed"
"The <font color = green>earth</font> was believed to be round.","The <font color = red>earthly</font> was believed to be round.",0.04275780916213989,0.7239847779273987,1,0,1,4,"Successful"
"Sarah <font color = green>smiled</font> a charming smile.","Sarah <font color = red>glanced</font> a charming smile.",0.03370612859725952,0.5945003032684326,1,0,1,10,"Successful"
"Sandra beamed a <font color = green>cheerful</font> <font color = green>welcome</font>.","Sandra beamed a <font color = red>jubilant</font> <font color = red>welcoming</font>.",0.28044945001602173,0.5965192914009094,1,0,1,10,"Successful"
