"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"The more people you [[give]] beer to, the more people [[get]] [[sick]].","The more people you [[confer]] beer to, the more people [[obtain]] [[ill]].",0.04083716869354248,0.5162316560745239,1,0,1,8,"Successful"
"The more does Bill smoke, the more Susan hates him.","The more does Bill smoke, the more Susan hates him.",0.6563233137130737,0.6563233137130737,1,1,0,1,"Skipped"
"The more [[pictures]] of him that [[appear]] in the news, the more embarrassed John becomes.","The more [[photographed]] of him that [[appears]] in the news, the more embarrassed John becomes.",0.07707107067108154,0.5935549736022949,1,0,1,17,"Successful"
"[[Every]] senator seems to become more corrupt, as he talks to more lobbyists.","[[All]] senator seems to become more corrupt, as he talks to more lobbyists.",0.2583175301551819,0.5844491720199585,1,0,1,4,"Successful"
"Who does John visit Sally because he likes?","Who does John visit Sally because he likes?",0.4871116280555725,0.4871116280555725,0,0,0,7,"Failed"
"Marianne did not [[leave]].","Marianne did not [[leaving]].",0.061460793018341064,0.8989115357398987,1,0,1,2,"Successful"
"He [[could]] not] have been [[working]].","He [[would]] not] have been [[worked]].",0.21428054571151733,0.46293002367019653,1,1,1,3,"Failed"
"He can not have been [[working]].","He can not have been [[collaborated]].",0.07249760627746582,0.3069682717323303,1,1,1,4,"Failed"
"You will [[believe]] Bob.","You will [[believing]] Bob.",0.2963307499885559,0.8900443315505981,1,0,1,4,"Successful"
"John has not [[kissed]] Mary.","John has not [[kissing]] Mary.",0.06968879699707031,0.8987612128257751,1,0,1,3,"Successful"
"I [[said]] that never in my [[life]] had I [[seen]] a place like Bangor.","I [[says]] that never in my [[vie]] had I [[saw]] a place like Bangor.",0.07718002796173096,0.4674874544143677,1,1,1,15,"Failed"
"Mickey looked up it.","Mickey looked up it.",0.6249550580978394,0.6249550580978394,1,1,0,1,"Skipped"
"There [[tended]] to be a lot of discussion.","There [[tend]] to be a lot of discussion.",0.3305618166923523,0.6110662221908569,1,0,1,4,"Successful"
"John [[tried]] to be a good boy.","John [[attempting]] to be a good boy.",0.05842548608779907,0.7516789436340332,1,0,1,3,"Successful"
"John is eager.","John is eager.",0.08751887083053589,0.08751887083053589,1,1,1,1,"Failed"
"We [[want]] John to win.","We [[wanting]] John to win.",0.029663920402526855,0.779915452003479,1,0,1,7,"Successful"
"The box contained the ball from the tree.","The box contained the ball from the tree.",0.5863139629364014,0.5863139629364014,1,1,0,1,"Skipped"
"The tube was escaped by gas.","The tube was escaped by gas.",0.8436630368232727,0.8436630368232727,1,1,0,1,"Skipped"
"Water bubbled up out of the kettle.","Water bubbled up out of the kettle.",0.07479161024093628,0.07479161024093628,1,1,1,1,"Failed"
"The tub leaked water.","The tub leaked water.",0.0444602370262146,0.0444602370262146,1,1,1,3,"Failed"
"What the water did to the bottle was fill it.","What the water did to the bottle was fill it.",0.6542887091636658,0.6542887091636658,1,1,0,1,"Skipped"
"What the water did to the whole bottle was fill it.","What the water did to the whole bottle was fill it.",0.6328614950180054,0.6328614950180054,1,1,0,1,"Skipped"
"The tank leaked the fluid free.","The tank leaked the fluid free.",0.8400870561599731,0.8400870561599731,0,0,1,1,"Skipped"
"John lay the ball in the box.","John lay the ball in the box.",0.3353123664855957,0.3353123664855957,1,1,1,1,"Failed"
"John owns the book.","John owns the book.",0.045983731746673584,0.045983731746673584,1,1,1,3,"Failed"
"We [[persuaded]] Mary to leave and Sue to stay.","We [[confident]] Mary to leave and Sue to stay.",0.4256504774093628,0.8361102342605591,1,0,1,3,"Successful"
"Most people probably consider, even though the courts didn't actually find, Klaus guilty of murder.","Most people probably consider, even though the courts didn't actually find, Klaus guilty of murder.",0.5262666940689087,0.5262666940689087,0,0,1,1,"Skipped"
"Mary beautifully plays the violin.","Mary beautifully plays the violin.",0.881755530834198,0.881755530834198,1,1,0,1,"Skipped"
"Clearly, John probably will immediately learn French perfectly.","Clearly, John probably will immediately learn French perfectly.",0.8038492798805237,0.8038492798805237,0,0,1,1,"Skipped"
"Sue gave to Bill a book.","Sue gave to Bill a book.",0.6521040201187134,0.6521040201187134,1,1,0,1,"Skipped"
"The [[men]] will all leave.","The [[man]] will all leave.",0.26069504022598267,0.7070473432540894,1,0,1,5,"Successful"
"John went home.","John went home.",0.035394489765167236,0.035394489765167236,1,1,1,1,"Failed"
"They [[represented]] [[seriously]] to the dean [[Mary]] as a genuine linguist.","They [[represent]] [[profoundly]] to the dean [[Marie]] as a genuine linguist.",0.14994484186172485,0.6229854822158813,0,1,0,14,"Successful"
"Us love they.","Us love they.",0.17683839797973633,0.17683839797973633,0,0,0,1,"Failed"
"It is [[nice]] to [[go]] abroad.","It is [[handsome]] to [[going]] abroad.",0.028961181640625,0.6144856214523315,1,0,1,7,"Successful"
"Mary intended John to go abroad.","Mary intended John to go abroad.",0.660615086555481,0.660615086555481,1,1,0,1,"Skipped"
"I [[remembered]] having kissed Mary.","I [[remembering]] having kissed Mary.",0.10832816362380981,0.8559266328811646,1,0,1,9,"Successful"
"I can't [[believe]] Fred won't, [[either]].","I can't [[believing]] Fred won't, [[nor]].",0.23604750633239746,0.789567232131958,1,0,1,5,"Successful"
"John [[wants]] to read Fred's [[story]], and I [[also]] want to.","John [[wanting]] to read Fred's [[narratives]], and I [[further]] want to.",0.08618170022964478,0.5836522579193115,1,0,1,16,"Successful"
"We [[wanted]] to invite [[someone]], but we couldn't decide who to.","We [[want]] to invite [[somebody]], but we couldn't decide who to.",0.4094342589378357,0.41679680347442627,0,0,0,17,"Failed"
"[[Mary]] will read Fred's [[story]], and Joe will read Holly's.","[[Maryam]] will read Fred's [[conte]], and Joe will read Holly's.",0.06700319051742554,0.15531408786773682,1,1,1,10,"Failed"
"[[Mary]] claimed that eating cabbage, Holly shouldn't.","[[Mariam]] claimed that eating cabbage, Holly shouldn't.",0.4771437644958496,0.5162612199783325,1,0,1,5,"Successful"
"Mary came to be introduced by the bartender and I also came to be.","Mary came to be introduced by the bartender and I also came to be.",0.7670725584030151,0.7670725584030151,1,1,0,1,"Skipped"
"If I can, I will [[work]] on it.","If I can, I will [[working]] on it.",0.084808349609375,0.35062241554260254,1,1,1,4,"Failed"
"Joe's neuroses bother his patrons, and [[Sally]] does too.","Joe's neuroses bother his patrons, and [[Solly]] does too.",0.08421480655670166,0.09043538570404053,1,1,1,3,"Failed"
"I know which book José didn't read for class, and which book Lilly did it for him.","I know which book José didn't read for class, and which book Lilly did it for him.",0.5837371349334717,0.5837371349334717,1,1,0,1,"Skipped"
"This is the book which Bob [[reviewed]], and this is the one which Fred won't do it.","This is the book which Bob [[revisited]], and this is the one which Fred won't do it.",0.4992835521697998,0.5272526144981384,0,1,0,11,"Successful"
"I [[know]] which book Mag read, and which book Bob said that you hadn't.","I [[savoir]] which book Mag read, and which book Bob said that you hadn't.",0.45716631412506104,0.7325732707977295,1,0,1,2,"Successful"
"I know which [[book]] Mag read, and which [[book]] [[Bob]] read my report that you hadn't.","I know which [[books]] Mag read, and which [[books]] [[Boba]] read my report that you hadn't.",0.34797823429107666,0.4672059416770935,0,0,0,5,"Failed"
"I'm sure I [[would]] like him to eat fruit more than I would cookies.","I'm sure I [[ought]] like him to eat fruit more than I would cookies.",0.3213881254196167,0.5376971960067749,1,0,1,4,"Successful"
"Rusty [[talked]] about himself only after Mary did [[talk]] about him.","Rusty [[mentioned]] about himself only after Mary did [[talking]] about him.",0.27442020177841187,0.7066748142242432,1,0,1,19,"Successful"
"Fred [[talked]] about everything before Rusty did talk about something.","Fred [[mentioned]] about everything before Rusty did talk about something.",0.19459885358810425,0.5404798984527588,1,0,1,6,"Successful"
"John [[often]] meets Mary.","John [[commonly]] meets Mary.",0.054566025733947754,0.11114728450775146,1,1,1,8,"Failed"
"The [[problem]] perceives [[easily]].","The [[problems]] perceives [[readily]].",0.09960108995437622,0.16970354318618774,0,0,0,6,"Failed"
"A hundred [[men]] surrounded the fort.","A hundred [[man]] surrounded the fort.",0.056426167488098145,0.7536866068840027,1,0,1,5,"Successful"
"We elected me.","We elected me.",0.11905395984649658,0.11905395984649658,1,1,1,1,"Failed"
"Which report that John was incompetent did he submit?","Which report that John was incompetent did he submit?",0.779460072517395,0.779460072517395,1,1,0,1,"Skipped"
"[[Mary]] has [[always]] [[preferred]] lemons to limes.","[[Mariam]] has [[continuously]] [[prefer]] lemons to limes.",0.03486078977584839,0.6447473764419556,1,0,1,11,"Successful"
"He [[let]] the cats which were [[whining]] out.","He [[letting]] the cats which were [[blubbering]] out.",0.40129244327545166,0.7387382984161377,1,0,1,3,"Successful"
"What did Bill [[buy]]?","What did Bill [[purchasing]]?",0.04503524303436279,0.7077074646949768,1,0,1,5,"Successful"
"[[Mary]] [[saw]] the [[boy]] walking toward the [[railroad]] station.","[[Mariam]] [[seen]] the [[boys]] walking toward the [[railroads]] station.",0.03837573528289795,0.1819307804107666,1,1,1,11,"Failed"
"A proof that the [[claim]] had been. [[made]] was giver that John had lied.","A proof that the [[claims]] had been. [[introduced]] was giver that John had lied.",0.29439008235931396,0.3251129984855652,0,0,0,14,"Failed"
"He [[attributed]] to a short circuit which was caused by an overloaded transducer the fire which destroyed most of my factory.","He [[allotted]] to a short circuit which was caused by an overloaded transducer the fire which destroyed most of my factory.",0.41368567943573,0.6816555857658386,1,0,1,10,"Successful"
"The [[mayor]] [[regarded]] as being absurd the proposal to build a sidewalk from Dartmouth to Smith.","The [[alcalde]] [[considered]] as being absurd the proposal to build a sidewalk from Dartmouth to Smith.",0.45325160026550293,0.5055407881736755,0,1,0,5,"Successful"
"I want that Bill left to remain a secret.","I want that Bill left to remain a secret.",0.5861293077468872,0.5861293077468872,1,1,0,1,"Skipped"
"I know a [[man]] who Tom [[drives]] as [[drives]].","I know a [[dude]] who Tom [[driving]] as [[driving]].",0.13464128971099854,0.22435390949249268,0,0,0,7,"Failed"
"Drowning cats, which is against the law, are hard to rescue.","Drowning cats, which is against the law, are hard to rescue.",0.9420828819274902,0.9420828819274902,1,1,0,1,"Skipped"
"Muriel [[said]] [[nothing]] [[else]] than that she had been insulted.","Muriel [[say]] [[none]] [[otherwise]] than that she had been insulted.",0.09297972917556763,0.6535388827323914,1,0,1,13,"Successful"
"[[Himself]] is understood by Rutherford.","[[Oneself]] is understood by Rutherford.",0.2837682366371155,0.3968110680580139,0,0,0,5,"Failed"
"I feel that Arch will [[show]] up.","I feel that Arch will [[showing]] up.",0.21637219190597534,0.6690074801445007,1,0,1,18,"Successful"
"The proof this set is recursive is difficult.","The proof this set is recursive is difficult.",0.7191507816314697,0.7191507816314697,1,1,0,1,"Skipped"
"The madrigals which [[Henry]] plays the lute and sings [[sound]] lousy.","The madrigals which [[Hendrick]] plays the lute and sings [[sounds]] lousy.",0.20564430952072144,0.26299619674682617,0,0,0,11,"Failed"
"Tom [[picked]] these grapes, and I washed some turnips, and [[Suzie]] will prepare these grapes.","Tom [[taking]] these grapes, and I washed some turnips, and [[Susie]] will prepare these grapes.",0.11292368173599243,0.5316583514213562,1,0,1,17,"Successful"
"Where did you go and who [[ate]] what?","Where did you go and who [[eatin]] what?",0.0915103554725647,0.5014333724975586,1,0,1,4,"Successful"
"Which boy's did we [[elect]] guardian's [[employer]] president?","Which boy's did we [[pick]] guardian's [[employers]] president?",0.26117271184921265,0.3221890926361084,0,0,0,16,"Failed"
"How sane is Peter?","How sane is Peter?",0.40478450059890747,0.40478450059890747,1,1,1,1,"Failed"
"I [[live]] at the place where Route 150 crosses the River and my dad lives at the place where Route 150 crosses the Hudson River too.","I [[living]] at the place where Route 150 crosses the River and my dad lives at the place where Route 150 crosses the Hudson River too.",0.10434520244598389,0.5919092893600464,1,0,1,7,"Successful"
"I live at the place where Route 150 crosses the Hudson River and my dad lives at it too.","I live at the place where Route 150 crosses the Hudson River and my dad lives at it too.",0.7964600324630737,0.7964600324630737,1,1,0,1,"Skipped"
"Who is she [[trying]] to make up to now?","Who is she [[try]] to make up to now?",0.17312103509902954,0.5227470993995667,1,0,1,6,"Successful"
"[[Wind]] was gotten of a plot to [[negotiate]] an honorable end to the war in Vietnam.","[[Turbine]] was gotten of a plot to [[negotiation]] an honorable end to the war in Vietnam.",0.11145561933517456,0.16296613216400146,0,0,0,12,"Failed"
"Mike [[talked]] about [[politics]] yesterday to my friends.","Mike [[mentioned]] about [[politician]] yesterday to my friends.",0.043958425521850586,0.7711228728294373,1,0,1,8,"Successful"
"It was [[expected]] by the reporters that the principal would fire some [[teacher]].","It was [[anticipate]] by the reporters that the principal would fire some [[educator]].",0.05221450328826904,0.22605156898498535,1,1,1,15,"Failed"
"Which hat did Mike quip that she never wore?","Which hat did Mike quip that she never wore?",0.8985673785209656,0.8985673785209656,1,1,0,1,"Skipped"
"Which girl did Mike quip never wore this hat?","Which girl did Mike quip never wore this hat?",0.570461630821228,0.570461630821228,1,1,0,1,"Skipped"
"We [[donated]] wire for the convicts to build cages with.","We [[donating]] wire for the convicts to build cages with.",0.40909701585769653,0.7575127482414246,1,0,1,6,"Successful"
"I won't have some money.","I won't have some money.",0.8315002918243408,0.8315002918243408,1,1,0,1,"Skipped"
"[[Do]] you [[believe]] the claim that somebody was looking for something?","[[Doing]] you [[think]] the claim that somebody was looking for something?",0.10064101219177246,0.710424542427063,1,0,1,5,"Successful"
"I won't ask you to believe that he [[tried]] to force me to give her any money.","I won't ask you to believe that he [[attempting]] to force me to give her any money.",0.13397133350372314,0.6133190393447876,1,0,1,7,"Successful"
"That [[Sam]] [[sometimes]] didn't [[sleep]] must have pleased [[somebody]].","That [[Sams]] [[sometime]] didn't [[slumber]] must have pleased [[person]].",0.0683591365814209,0.5475585460662842,1,0,1,8,"Successful"
"I [[talked]] to Winston about himself.","I [[mentioned]] to Winston about himself.",0.39359205961227417,0.7866340279579163,1,0,1,6,"Successful"
"That the fuzz [[wanted]] him [[worried]] John, but that the fuzz wanted her didn't worry Mary.","That the fuzz [[wanna]] him [[anxious]] John, but that the fuzz wanted her didn't worry Mary.",0.10087275505065918,0.7356823682785034,1,0,1,13,"Successful"
"I'll [[work]] on it if Sam will be working on it.","I'll [[jobs]] on it if Sam will be working on it.",0.44729411602020264,0.5624371767044067,1,0,1,4,"Successful"
"I'll work on it if I can.","I'll work on it if I can.",0.11053752899169922,0.11053752899169922,1,1,1,1,"Failed"
"Here's a knife with which for you to cut up the onions.","Here's a knife with which for you to cut up the onions.",0.8161402344703674,0.8161402344703674,1,1,0,1,"Skipped"
"Fluffy is sick, which not everybody knows.","Fluffy is sick, which not everybody knows.",0.5885589718818665,0.5885589718818665,0,0,1,1,"Skipped"
"Maxwell is [[quite]] a doctor.","Maxwell is [[very]] a doctor.",0.07453685998916626,0.7305171489715576,1,0,1,3,"Successful"
"The younger woman might have been tall and, and the older one definitely was, blond.","The younger woman might have been tall and, and the older one definitely was, blond.",0.7508318424224854,0.7508318424224854,1,1,0,1,"Skipped"
"Sally is tall, and may be [[blond]], and Sheila is short, and definitely is, blond.","Sally is tall, and may be [[blonds]], and Sheila is short, and definitely is, blond.",0.42312294244766235,0.6133151054382324,1,0,1,2,"Successful"
"I have to [[try]] to finish grading some papers.","I have to [[attempting]] to finish grading some papers.",0.22337281703948975,0.5008730292320251,1,0,1,10,"Successful"
"The socks are ready for for you to put on to be planned.","The socks are ready for for you to put on to be planned.",0.3380846381187439,0.3380846381187439,0,0,0,7,"Failed"
"It is [[easy]] to [[play]] sonatas on this [[violin]].","It is [[simple]] to [[playing]] sonatas on this [[violinist]].",0.0377231240272522,0.5100687742233276,1,0,1,6,"Successful"
"This [[violin]] is [[difficult]] to [[play]] sonatas on.","This [[violinist]] is [[tricky]] to [[playing]] sonatas on.",0.05986684560775757,0.3576904535293579,1,1,1,6,"Failed"
"My [[mother]] is easy to please my [[father]] and.","My [[momma]] is easy to please my [[fathers]] and.",0.09981507062911987,0.19906574487686157,0,0,0,11,"Failed"
"[[Poor]] Bill, it had started to rain and he had no umbrella.","[[Pauper]] Bill, it had started to rain and he had no umbrella.",0.15362095832824707,0.7481873035430908,1,0,1,3,"Successful"
"That the cops spoke to the janitor about it yesterday is terrible, that robbery.","That the cops spoke to the janitor about it yesterday is terrible, that robbery.",0.6139668226242065,0.6139668226242065,1,1,0,1,"Skipped"
"[[Every]] student, and he wears socks, is a swinger.","[[Each]] student, and he wears socks, is a swinger.",0.30612868070602417,0.428494393825531,0,0,0,7,"Failed"
"That [[girl]] was given my binoculars by him.","That [[girls]] was given my binoculars by him.",0.2277582287788391,0.8045033812522888,1,0,1,11,"Successful"
"Bill didn't allege that Roger had [[eaten]] anything.","Bill didn't allege that Roger had [[consumed]] anything.",0.09723693132400513,0.10780352354049683,1,1,1,10,"Failed"
"[[Nobody]] who [[hates]] to [[eat]] anything should [[work]] in a delicatessen.","[[Anyone]] who [[hate]] to [[eatin]] anything should [[works]] in a delicatessen.",0.05780947208404541,0.6470542550086975,1,0,1,12,"Successful"
"[[Everybody]] around here who ever buys anything on credit talks in his [[sleep]].","[[Everyone]] around here who ever buys anything on credit talks in his [[slept]].",0.13637179136276245,0.50102698802948,1,0,1,5,"Successful"
"I can't remember the name of somebody who had misgivings.","I can't remember the name of somebody who had misgivings.",0.8875806331634521,0.8875806331634521,1,1,0,1,"Skipped"
"No writer, and no playwright, meets in Vienna.","No writer, and no playwright, meets in Vienna.",0.8936194777488708,0.8936194777488708,1,1,0,1,"Skipped"
"No writer, nor any playwright, meets in Vienna.","No writer, nor any playwright, meets in Vienna.",0.9342876076698303,0.9342876076698303,1,1,0,1,"Skipped"
"That you will [[marry]] any student is not certain.","That you will [[marrying]] any student is not certain.",0.09870254993438721,0.5401713848114014,1,0,1,7,"Successful"
"Felicia kicked the [[ball]] off the bench.","Felicia kicked the [[ballon]] off the bench.",0.044165968894958496,0.06194239854812622,1,1,1,2,"Failed"
"I [[sent]] the package halfway around the world.","I [[sending]] the package halfway around the world.",0.1754906177520752,0.7873051166534424,1,0,1,12,"Successful"
"Sam gave the ball out of the basket.","Sam gave the ball out of the basket.",0.5984538197517395,0.5984538197517395,1,1,0,1,"Skipped"
"[[Sam]] [[offered]] the ball out of the basket.","[[Sams]] [[offers]] the ball out of the basket.",0.4200751781463623,0.6161763668060303,0,1,0,5,"Successful"
"Park [[Square]] has a festive air.","Park [[Piazza]] has a festive air.",0.03356146812438965,0.08044672012329102,1,1,1,3,"Failed"
"The [[worker]] will have a [[job]].","The [[labour]] will have a [[jobs]].",0.0363544225692749,0.6368392705917358,1,0,1,8,"Successful"
"No one can forgive that comment to you.","No one can forgive that comment to you.",0.7148408889770508,0.7148408889770508,1,1,0,1,"Skipped"
"We [[launched]] the rocket to the moon, but it blew up before it got there.","We [[launching]] the rocket to the moon, but it blew up before it got there.",0.09289360046386719,0.7002841234207153,1,0,1,21,"Successful"
"[[Sarah]] [[promised]] Catherine her old car, but then gave it to her son instead.","[[Baroness]] [[pledged]] Catherine her old car, but then gave it to her son instead.",0.0646359920501709,0.7479768991470337,1,0,1,9,"Successful"
"I lent the book partway to Tony.","I lent the book partway to Tony.",0.5378808975219727,0.5378808975219727,1,1,0,1,"Skipped"
"The [[farmer]] [[loaded]] the cart with apples.","The [[farmers]] [[loads]] the cart with apples.",0.3168347477912903,0.828190267086029,1,0,1,4,"Successful"
"The [[farmer]] dumped the [[cart]] with apples.","The [[farmers]] dumped the [[plough]] with apples.",0.23557019233703613,0.47058331966400146,0,0,0,8,"Failed"
"Martha carved the baby a toy out of wood.","Martha carved the baby a toy out of wood.",0.6563105583190918,0.6563105583190918,0,0,1,1,"Skipped"
"The bread [[cuts]] easily.","The bread [[cuttings]] easily.",0.14037591218948364,0.7381869554519653,1,0,1,2,"Successful"
"Janet broke Bill on the finger.","Janet broke Bill on the finger.",0.8632179498672485,0.8632179498672485,1,1,0,1,"Skipped"
"Janet [[broke]] the cup.","Janet [[broken]] the cup.",0.04594451189041138,0.08379650115966797,1,1,1,2,"Failed"
"The [[visitor]] rang the bell.","The [[reception]] rang the bell.",0.0958094596862793,0.13543963432312012,1,1,1,3,"Failed"
"We [[pulled]] free.","We [[pulling]] free.",0.33915042877197266,0.8581790328025818,1,0,1,3,"Successful"
"That [[movie]] [[always]] shocks people.","That [[movies]] [[continuously]] shocks people.",0.0362858772277832,0.471375048160553,1,1,1,11,"Failed"
"That movie always [[shocks]].","That movie always [[shock]].",0.054080307483673096,0.8181375861167908,1,0,1,2,"Successful"
"Sharon [[came]] the room.","Sharon [[became]] the room.",0.0915457010269165,0.8723512291908264,0,1,0,3,"Successful"
"[[Bill]] [[sent]] a package to Tom.","[[Bills]] [[sending]] a package to Tom.",0.04078143835067749,0.8873741030693054,1,0,1,11,"Successful"
"That acorn will [[grow]] into an oak tree.","That acorn will [[growing]] into an oak tree.",0.09826838970184326,0.7750447988510132,1,0,1,15,"Successful"
"He [[turned]] into a frog.","He [[revolved]] into a frog.",0.06964844465255737,0.11789560317993164,1,1,1,3,"Failed"
"I mixed the sugar into the butter.","I mixed the sugar into the butter.",0.283342182636261,0.283342182636261,1,1,1,3,"Failed"
"Brian [[threw]] the [[fence]] with the stick.","Brian [[tossed]] the [[fences]] with the stick.",0.32572370767593384,0.5023705959320068,0,1,0,6,"Successful"
"Mira condemned Terry for the [[accident]].","Mira condemned Terry for the [[crash]].",0.044426918029785156,0.05728691816329956,1,1,1,4,"Failed"
"We [[investigated]] the area for bombs.","We [[investigating]] the area for bombs.",0.1994662880897522,0.6778464317321777,1,0,1,18,"Successful"
"I sensed his eagerness.","I sensed his eagerness.",0.07559430599212646,0.07559430599212646,1,1,1,2,"Failed"
"They [[praised]] the [[dedication]] in the volunteers.","They [[congratulated]] the [[commitments]] in the volunteers.",0.08374416828155518,0.25673192739486694,0,0,0,19,"Failed"
"The [[earth]] was believed to be round.","The [[earthly]] was believed to be round.",0.04275780916213989,0.7239847779273987,1,0,1,4,"Successful"
"Sarah [[smiled]] a charming smile.","Sarah [[glanced]] a charming smile.",0.03370612859725952,0.5945003032684326,1,0,1,10,"Successful"
"Sandra beamed a [[cheerful]] [[welcome]].","Sandra beamed a [[jubilant]] [[welcoming]].",0.28044945001602173,0.5965192914009094,1,0,1,10,"Successful"
"You've [[really]] lived it up.","You've [[genuinely]] lived it up.",0.09067881107330322,0.09198689460754395,1,1,1,3,"Failed"
"[[Paperback]] books lift onto the table easily.","[[Hardcover]] books lift onto the table easily.",0.4763649106025696,0.4941912889480591,0,0,0,7,"Failed"
"The books lifted onto the table.","The books lifted onto the table.",0.5511704087257385,0.5511704087257385,1,1,0,1,"Skipped"
"[[Jessica]] loaded boxes under the wagon.","[[Jennifer]] loaded boxes under the wagon.",0.12059658765792847,0.1397363543510437,1,1,1,2,"Failed"
"[[Jessica]] loaded boxes on the wagon.","[[Jennifer]] loaded boxes on the wagon.",0.18094134330749512,0.20196622610092163,1,1,1,2,"Failed"
"Jessica crammed [[boxes]] at the truck.","Jessica crammed [[mailboxes]] at the truck.",0.12631481885910034,0.399072527885437,0,0,0,2,"Failed"
"Lora buttered at the toast.","Lora buttered at the toast.",0.7045996189117432,0.7045996189117432,1,1,0,1,"Skipped"
"Carla shoveled the [[walk]].","Carla shoveled the [[walking]].",0.2927200198173523,0.5324147939682007,1,0,1,3,"Successful"
"Nora [[sent]] the book.","Nora [[sending]] the book.",0.12413889169692993,0.9195910096168518,1,0,1,5,"Successful"
"[[Nora]] [[sent]] Peter the book.","[[Norah]] [[sending]] Peter the book.",0.37885451316833496,0.9087890386581421,1,0,1,6,"Successful"
"Carla slid the book.","Carla slid the book.",0.24884063005447388,0.24884063005447388,1,1,1,3,"Failed"
"Carla slid at the [[book]].","Carla slid at the [[books]].",0.36547672748565674,0.5493842363357544,0,1,0,3,"Successful"
"Amanda carried the [[package]] to Pamela.","Amanda carried the [[pack]] to Pamela.",0.050404906272888184,0.49791353940963745,1,1,1,9,"Failed"
"[[Packages]] drive easily to New York.","[[Packets]] drive easily to New York.",0.3424146771430969,0.5485007762908936,0,1,0,5,"Successful"
"The chair pushed.","The chair pushed.",0.3876042366027832,0.3876042366027832,0,0,0,2,"Failed"
"We [[offered]] a job to her.","We [[offers]] a job to her.",0.1650702953338623,0.6196920871734619,1,0,1,4,"Successful"
"A [[job]] offered.","A [[jobs]] offered.",0.10496854782104492,0.18774479627609253,0,0,0,3,"Failed"
"Brown [[presented]] a [[plaque]] to Jones.","Brown [[present]] a [[plaques]] to Jones.",0.08538371324539185,0.7712339162826538,1,0,1,7,"Successful"
"Carmen [[bought]] Mary a dress.","Carmen [[purchased]] Mary a dress.",0.03990823030471802,0.8084867596626282,1,0,1,11,"Successful"
"Carmen obtained the spare part at the hardware store.","Carmen obtained the spare part at the hardware store.",0.6300473213195801,0.6300473213195801,0,0,1,1,"Skipped"
"Michelle kept the desk with the papers.","Michelle kept the desk with the papers.",0.3420799970626831,0.3420799970626831,0,0,0,5,"Failed"
"[[Frances]] [[hid]] the presents in the drawer.","[[Francis]] [[concealed]] the presents in the drawer.",0.08706057071685791,0.24828845262527466,1,1,1,3,"Failed"
"The needle poked the cloth.","The needle poked the cloth.",0.2769467234611511,0.2769467234611511,1,1,1,1,"Failed"
"Carrie touched that cat.","Carrie touched that cat.",0.11245644092559814,0.11245644092559814,1,1,1,1,"Failed"
"Herman whipped the [[sugar]] and the [[cream]].","Herman whipped the [[sugars]] and the [[creams]].",0.23688668012619019,0.436048686504364,0,0,0,4,"Failed"
"Linda [[taped]] the picture to the wall.","Linda [[recorded]] the picture to the wall.",0.08273327350616455,0.2607576251029968,1,1,1,2,"Failed"
"Linda taped the [[picture]] [[onto]] the wall.","Linda taped the [[photographing]] [[in]] the wall.",0.12107682228088379,0.5354104042053223,1,0,1,17,"Successful"
