"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"Drowning cats, which is against the law, are hard to rescue.","Drowning cats, which is against the law, are hard to rescue.",0.974944531917572,0.974944531917572,1,1,0,1,"Skipped"
"Muriel said nothing else than that she had been insulted.","Muriel said nothing else than that she had been insulted.",0.564677357673645,0.564677357673645,0,0,1,1,"Skipped"
"[[Himself]] is understood by Rutherford.","[[Oneself]] is understood by Rutherford.",0.03411829471588135,0.2966933250427246,0,0,0,5,"Failed"
"I feel that Arch will [[show]] up.","I feel that Arch will [[showing]] up.",0.01109457015991211,0.8286440372467041,1,0,1,18,"Successful"
"The proof this set is recursive is difficult.","The proof this set is recursive is difficult.",0.984971821308136,0.984971821308136,1,1,0,1,"Skipped"
"The madrigals which Henry plays the lute and sings sound lousy.","The madrigals which Henry plays the lute and sings sound lousy.",0.8621689081192017,0.8621689081192017,1,1,0,1,"Skipped"
"Tom picked these grapes, and I [[washed]] some turnips, and Suzie will [[prepare]] these grapes.","Tom picked these grapes, and I [[cleansed]] some turnips, and Suzie will [[preparing]] these grapes.",0.015352487564086914,0.9127528071403503,1,0,1,12,"Successful"
"Where did you go and who [[ate]] what?","Where did you go and who [[eaten]] what?",0.24327808618545532,0.5438779592514038,1,0,1,4,"Successful"
"Which boy's did we [[elect]] guardian's employer [[president]]?","Which boy's did we [[elected]] guardian's employer [[presidential]]?",0.05040770769119263,0.05110669136047363,0,0,0,19,"Failed"
"How sane is Peter?","How sane is Peter?",0.012545108795166016,0.012545108795166016,1,1,1,1,"Failed"
"I [[live]] at the [[place]] where Route 150 crosses the River and my [[dad]] lives at the place where Route 150 crosses the Hudson River too.","I [[living]] at the [[placing]] where Route 150 crosses the River and my [[dadda]] lives at the place where Route 150 crosses the Hudson River too.",0.022753357887268066,0.9009196758270264,1,0,1,6,"Successful"
"I live at the place where Route 150 crosses the Hudson River and my dad lives at it too.","I live at the place where Route 150 crosses the Hudson River and my dad lives at it too.",0.8279083967208862,0.8279083967208862,1,1,0,1,"Skipped"
"Who is she [[trying]] to make up to now?","Who is she [[try]] to make up to now?",0.07196146249771118,0.4006054401397705,1,1,1,6,"Failed"
"[[Wind]] was gotten of a plot to negotiate an [[honorable]] end to the war in [[Vietnam]].","[[Windward]] was gotten of a plot to negotiate an [[honourable]] end to the war in [[Hanoi]].",0.046604156494140625,0.0913655161857605,0,0,0,19,"Failed"
"Mike [[talked]] about [[politics]] yesterday to my friends.","Mike [[mentioned]] about [[politician]] yesterday to my friends.",0.007012665271759033,0.815342128276825,1,0,1,8,"Successful"
"It was [[expected]] by the reporters that the principal would fire some teacher.","It was [[anticipate]] by the reporters that the principal would fire some teacher.",0.007503986358642578,0.6789702773094177,1,0,1,11,"Successful"
"Which hat did Mike quip that she never wore?","Which hat did Mike quip that she never wore?",0.8643639087677002,0.8643639087677002,1,1,0,1,"Skipped"
"Which [[girl]] did Mike quip never wore this [[hat]]?","Which [[daughter]] did Mike quip never wore this [[beret]]?",0.10186606645584106,0.1716403365135193,0,0,0,15,"Failed"
"We [[donated]] wire for the convicts to build cages with.","We [[donating]] wire for the convicts to build cages with.",0.05883365869522095,0.945774495601654,1,0,1,9,"Successful"
"I won't have some money.","I won't have some money.",0.9428247809410095,0.9428247809410095,1,1,0,1,"Skipped"
"Do you [[believe]] the claim that somebody was looking for something?","Do you [[believing]] the claim that somebody was looking for something?",0.15651488304138184,0.7744744420051575,1,0,1,4,"Successful"
"I won't ask you to believe that he tried to force me to [[give]] her any [[money]].","I won't ask you to believe that he tried to force me to [[confer]] her any [[cash]].",0.19673949480056763,0.5266627073287964,1,0,1,5,"Successful"
"That Sam [[sometimes]] didn't sleep must have pleased somebody.","That Sam [[sometime]] didn't sleep must have pleased somebody.",0.03855443000793457,0.6879408359527588,1,0,1,4,"Successful"
"I talked to Winston about himself.","I talked to Winston about himself.",0.7410497665405273,0.7410497665405273,0,0,1,1,"Skipped"
"That the fuzz wanted him [[worried]] John, but that the fuzz wanted her didn't [[worry]] Mary.","That the fuzz wanted him [[anxious]] John, but that the fuzz wanted her didn't [[wory]] Mary.",0.02594435214996338,0.8128648996353149,1,0,1,9,"Successful"
"I'll [[work]] on it if Sam will be working on it.","I'll [[jobs]] on it if Sam will be working on it.",0.3114436864852905,0.6026326417922974,1,0,1,4,"Successful"
"I'll work on it if I can.","I'll work on it if I can.",0.010512113571166992,0.010512113571166992,1,1,1,1,"Failed"
"Here's a knife with which for you to cut up the onions.","Here's a knife with which for you to cut up the onions.",0.6755112409591675,0.6755112409591675,1,1,0,1,"Skipped"
"Fluffy is sick, which not [[everybody]] knows.","Fluffy is sick, which not [[someone]] knows.",0.11693388223648071,0.901387095451355,1,0,1,7,"Successful"
"Maxwell is [[quite]] a doctor.","Maxwell is [[abundantly]] a doctor.",0.00901705026626587,0.35511207580566406,1,1,1,3,"Failed"
"The younger woman might have been tall and, and the older one definitely was, blond.","The younger woman might have been tall and, and the older one definitely was, blond.",0.933772087097168,0.933772087097168,1,1,0,1,"Skipped"
"Sally is tall, and may be blond, and Sheila is short, and definitely is, blond.","Sally is tall, and may be blond, and Sheila is short, and definitely is, blond.",0.571323037147522,0.571323037147522,0,0,1,1,"Skipped"
"I have to [[try]] to finish [[grading]] some papers.","I have to [[trying]] to finish [[grade]] some papers.",0.012606024742126465,0.9242575168609619,1,0,1,7,"Successful"
"The socks are [[ready]] for for you to put on to be [[planned]].","The socks are [[prepared]] for for you to put on to be [[contemplated]].",0.04961967468261719,0.08225739002227783,0,0,0,6,"Failed"
"It is [[easy]] to [[play]] sonatas on this [[violin]].","It is [[simple]] to [[playing]] sonatas on this [[violinist]].",0.008429408073425293,0.8664548397064209,1,0,1,5,"Successful"
"This violin is [[difficult]] to [[play]] sonatas on.","This violin is [[complex]] to [[playing]] sonatas on.",0.012013614177703857,0.35336196422576904,1,1,1,8,"Failed"
"My [[mother]] is [[easy]] to please my [[father]] and.","My [[mom]] is [[simple]] to please my [[fathers]] and.",0.04539072513580322,0.0578913688659668,0,0,0,10,"Failed"
"[[Poor]] Bill, it had started to rain and he had no umbrella.","[[Deficient]] Bill, it had started to rain and he had no umbrella.",0.024230897426605225,0.7695819139480591,1,0,1,3,"Successful"
"That the cops spoke to the janitor about it yesterday is terrible, that robbery.","That the cops spoke to the janitor about it yesterday is terrible, that robbery.",0.9231740832328796,0.9231740832328796,1,1,0,1,"Skipped"
"Every [[student]], and he [[wears]] socks, is a swinger.","Every [[pupil]], and he [[gate]] socks, is a swinger.",0.0471615195274353,0.06672012805938721,0,0,0,9,"Failed"
"That girl was [[given]] my binoculars by him.","That girl was [[gave]] my binoculars by him.",0.008204996585845947,0.9513660073280334,1,0,1,7,"Successful"
"[[Bill]] didn't [[allege]] that Roger had [[eaten]] anything.","[[Bills]] didn't [[contend]] that Roger had [[tasted]] anything.",0.1514841914176941,0.4005088210105896,1,1,1,5,"Failed"
"Nobody who [[hates]] to eat anything should work in a delicatessen.","Nobody who [[hating]] to eat anything should work in a delicatessen.",0.007043361663818359,0.729803204536438,1,0,1,11,"Successful"
"Everybody around here who ever buys anything on credit [[talks]] in his sleep.","Everybody around here who ever buys anything on credit [[discussions]] in his sleep.",0.04427623748779297,0.7254340648651123,1,0,1,11,"Successful"
"I can't remember the name of somebody who had misgivings.","I can't remember the name of somebody who had misgivings.",0.7269921898841858,0.7269921898841858,1,1,0,1,"Skipped"
"No writer, and no playwright, meets in Vienna.","No writer, and no playwright, meets in Vienna.",0.8023568987846375,0.8023568987846375,1,1,0,1,"Skipped"
"No writer, nor any playwright, meets in Vienna.","No writer, nor any playwright, meets in Vienna.",0.8806430101394653,0.8806430101394653,1,1,0,1,"Skipped"
"That you will marry any [[student]] is not certain.","That you will marry any [[pupils]] is not certain.",0.013435721397399902,0.046154677867889404,1,1,1,4,"Failed"
"Felicia kicked the [[ball]] off the bench.","Felicia kicked the [[ballon]] off the bench.",0.013586223125457764,0.014026284217834473,1,1,1,2,"Failed"
"I sent the package [[halfway]] around the world.","I sent the package [[midway]] around the world.",0.025162875652313232,0.0687028169631958,1,1,1,2,"Failed"
"Sam [[gave]] the ball out of the basket.","Sam [[delivered]] the ball out of the basket.",0.04008817672729492,0.4900786280632019,0,0,0,9,"Failed"
"Sam [[offered]] the ball out of the basket.","Sam [[providing]] the ball out of the basket.",0.02947711944580078,0.03476828336715698,0,0,0,5,"Failed"
"Park Square has a festive [[air]].","Park Square has a festive [[midair]].",0.008859217166900635,0.42145562171936035,1,1,1,2,"Failed"
"The [[worker]] will have a [[job]].","The [[labour]] will have a [[jobs]].",0.008960902690887451,0.7111599445343018,1,0,1,8,"Successful"
"No one can forgive that comment to you.","No one can forgive that comment to you.",0.7826208472251892,0.7826208472251892,1,1,0,1,"Skipped"
"We [[launched]] the rocket to the moon, but it blew up before it got there.","We [[launching]] the rocket to the moon, but it blew up before it got there.",0.008626937866210938,0.7628713846206665,1,0,1,21,"Successful"
"[[Sarah]] [[promised]] Catherine her old car, but then gave it to her son instead.","[[Baroness]] [[pledging]] Catherine her old car, but then gave it to her son instead.",0.010708630084991455,0.642540454864502,1,0,1,15,"Successful"
"I lent the [[book]] partway to Tony.","I lent the [[workbook]] partway to Tony.",0.056216299533843994,0.100186288356781,0,0,0,3,"Failed"
"The farmer loaded the [[cart]] with apples.","The farmer loaded the [[plough]] with apples.",0.011072754859924316,0.015489339828491211,1,1,1,6,"Failed"
"The farmer dumped the cart with apples.","The farmer dumped the cart with apples.",0.7150081396102905,0.7150081396102905,1,1,0,1,"Skipped"
"Martha [[carved]] the baby a toy out of wood.","Martha [[sculpted]] the baby a toy out of wood.",0.08717000484466553,0.511285126209259,1,0,1,4,"Successful"
"The bread [[cuts]] [[easily]].","The bread [[cuttings]] [[readily]].",0.02654165029525757,0.9308714866638184,1,0,1,4,"Successful"
"Janet broke Bill on the finger.","Janet broke Bill on the finger.",0.10397857427597046,0.10397857427597046,0,0,0,1,"Failed"
"Janet [[broke]] the cup.","Janet [[broken]] the cup.",0.010904967784881592,0.9411877989768982,1,0,1,2,"Successful"
"The [[visitor]] rang the bell.","The [[reception]] rang the bell.",0.01148456335067749,0.8190427422523499,1,0,1,3,"Successful"
"We [[pulled]] free.","We [[pulling]] free.",0.012964904308319092,0.9678828716278076,1,0,1,3,"Successful"
"That [[movie]] always shocks people.","That [[cinema]] always shocks people.",0.007790803909301758,0.07328873872756958,1,1,1,5,"Failed"
"That movie always [[shocks]].","That movie always [[shock]].",0.016766726970672607,0.8785611391067505,1,0,1,2,"Successful"
"Sharon [[came]] the room.","Sharon [[became]] the room.",0.025316894054412842,0.6112849712371826,0,1,0,3,"Successful"
"Bill sent a [[package]] to Tom.","Bill sent a [[packages]] to Tom.",0.007395386695861816,0.8245882987976074,1,0,1,4,"Successful"
"That acorn will [[grow]] into an oak tree.","That acorn will [[grows]] into an oak tree.",0.026631653308868408,0.8939321041107178,1,0,1,15,"Successful"
"He [[turned]] into a frog.","He [[revolved]] into a frog.",0.011572778224945068,0.017596721649169922,1,1,1,3,"Failed"
"I [[mixed]] the sugar into the butter.","I [[blended]] the sugar into the butter.",0.012050390243530273,0.014294624328613281,1,1,1,3,"Failed"
"Brian threw the fence with the stick.","Brian threw the fence with the stick.",0.8317306637763977,0.8317306637763977,1,1,0,1,"Skipped"
"Mira condemned Terry for the [[accident]].","Mira condemned Terry for the [[accidents]].",0.01590406894683838,0.02681022882461548,1,1,1,4,"Failed"
"We investigated the area for bombs.","We investigated the area for bombs.",0.9411145448684692,0.9411145448684692,0,0,1,1,"Skipped"
"I sensed his eagerness.","I sensed his eagerness.",0.010311365127563477,0.010311365127563477,1,1,1,2,"Failed"
"They [[praised]] the [[dedication]] in the [[volunteers]].","They [[commend]] the [[commitment]] in the [[volunteering]].",0.04021066427230835,0.7638956904411316,0,1,0,19,"Successful"
"The [[earth]] was believed to be round.","The [[earthly]] was believed to be round.",0.014916002750396729,0.5900740623474121,1,0,1,4,"Successful"
"Sarah [[smiled]] a [[charming]] smile.","Sarah [[laughed]] a [[charms]] smile.",0.009029030799865723,0.8172915577888489,1,0,1,9,"Successful"
"Sandra beamed a cheerful [[welcome]].","Sandra beamed a cheerful [[welcomes]].",0.009995520114898682,0.564818263053894,1,0,1,9,"Successful"
"You've really [[lived]] it up.","You've really [[resided]] it up.",0.018964827060699463,0.9061493277549744,1,0,1,2,"Successful"
"Paperback books lift onto the table easily.","Paperback books lift onto the table easily.",0.8925313949584961,0.8925313949584961,1,1,0,1,"Skipped"
"The books lifted onto the table.","The books lifted onto the table.",0.8752177357673645,0.8752177357673645,1,1,0,1,"Skipped"
"Jessica loaded [[boxes]] under the wagon.","Jessica loaded [[mailboxes]] under the wagon.",0.01348721981048584,0.024242937564849854,1,1,1,2,"Failed"
"Jessica [[loaded]] boxes on the wagon.","Jessica [[loading]] boxes on the wagon.",0.048480093479156494,0.9542218446731567,1,0,1,4,"Successful"
"Jessica crammed [[boxes]] at the truck.","Jessica crammed [[mailboxes]] at the truck.",0.030878841876983643,0.06112813949584961,0,0,0,2,"Failed"
"Lora buttered at the toast.","Lora buttered at the toast.",0.02371305227279663,0.02371305227279663,0,0,0,2,"Failed"
"Carla shoveled the [[walk]].","Carla shoveled the [[walking]].",0.02255624532699585,0.38623046875,1,1,1,3,"Failed"
"Nora [[sent]] the book.","Nora [[sending]] the book.",0.014803886413574219,0.9480326175689697,1,0,1,4,"Successful"
"Nora [[sent]] Peter the book.","Nora [[dispatched]] Peter the book.",0.009924232959747314,0.8745404481887817,1,0,1,9,"Successful"
"Carla slid the [[book]].","Carla slid the [[workbook]].",0.03553056716918945,0.09855669736862183,1,1,1,3,"Failed"
"Carla slid at the [[book]].","Carla slid at the [[books]].",0.04962664842605591,0.2875465154647827,0,0,0,3,"Failed"
"Amanda carried the [[package]] to Pamela.","Amanda carried the [[packs]] to Pamela.",0.010361909866333008,0.01842600107192993,1,1,1,9,"Failed"
"[[Packages]] drive easily to New York.","[[Packets]] drive easily to New York.",0.05138981342315674,0.18368619680404663,0,0,0,7,"Failed"
"The chair pushed.","The chair pushed.",0.32283371686935425,0.32283371686935425,0,0,0,2,"Failed"
"We [[offered]] a job to her.","We [[offers]] a job to her.",0.01655799150466919,0.8884792327880859,1,0,1,4,"Successful"
"A [[job]] offered.","A [[employment]] offered.",0.0367201566696167,0.03682291507720947,0,0,0,3,"Failed"
"Brown presented a [[plaque]] to Jones.","Brown presented a [[plaques]] to Jones.",0.015981078147888184,0.5940694212913513,1,0,1,2,"Successful"
"Carmen bought Mary a [[dress]].","Carmen bought Mary a [[dresses]].",0.01901322603225708,0.9005991816520691,1,0,1,11,"Successful"
"Carmen obtained the spare [[part]] at the hardware store.","Carmen obtained the spare [[parties]] at the hardware store.",0.01624542474746704,0.5962942242622375,1,0,1,6,"Successful"
"Michelle kept the desk with the [[papers]].","Michelle kept the desk with the [[documentation]].",0.11329132318496704,0.3764703869819641,0,0,0,5,"Failed"
"Frances [[hid]] the presents in the drawer.","Frances [[hiding]] the presents in the drawer.",0.010123908519744873,0.9096149802207947,1,0,1,14,"Successful"
"The needle poked the cloth.","The needle poked the cloth.",0.03738468885421753,0.03738468885421753,1,1,1,1,"Failed"
"Carrie touched that cat.","Carrie touched that cat.",0.0099107027053833,0.0099107027053833,1,1,1,1,"Failed"
"Herman whipped the sugar and the cream.","Herman whipped the sugar and the cream.",0.523125410079956,0.523125410079956,1,1,0,1,"Skipped"
"Linda [[taped]] the picture to the wall.","Linda [[recorded]] the picture to the wall.",0.008035659790039062,0.06709492206573486,1,1,1,2,"Failed"
"Linda taped the [[picture]] onto the wall.","Linda taped the [[imaging]] onto the wall.",0.007799804210662842,0.009476721286773682,1,1,1,13,"Failed"
"The child and her mother [[clung]] together.","The child and her mother [[clinging]] together.",0.22483211755752563,0.91298508644104,1,0,1,2,"Successful"
"This flyer and that flyer [[differ]].","This flyer and that flyer [[differs]].",0.058740854263305664,0.8929518461227417,1,0,1,2,"Successful"
