"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"It is [[nice]] to [[go]] abroad.","It is [[handsome]] to [[going]] abroad.",0.01698172092437744,0.945337176322937,1,0,1,7,"Successful"
"Mary intended John to go abroad.","Mary intended John to go abroad.",0.8203434944152832,0.8203434944152832,1,1,0,1,"Skipped"
"I [[remembered]] having kissed Mary.","I [[remembering]] having kissed Mary.",0.10324198007583618,0.940148651599884,1,0,1,9,"Successful"
"I can't [[believe]] Fred won't, either.","I can't [[believing]] Fred won't, either.",0.21556001901626587,0.6835930347442627,1,0,1,3,"Successful"
"John [[wants]] to read Fred's [[story]], and I also want to.","John [[wanting]] to read Fred's [[conte]], and I also want to.",0.028869450092315674,0.72802734375,1,0,1,12,"Successful"
"We wanted to invite someone, but we couldn't decide who to.","We wanted to invite someone, but we couldn't decide who to.",0.7593472599983215,0.7593472599983215,1,1,0,1,"Skipped"
"Mary will read Fred's [[story]], and Joe will read Holly's.","Mary will read Fred's [[conte]], and Joe will read Holly's.",0.03699362277984619,0.062655508518219,1,1,1,10,"Failed"
"Mary claimed that eating cabbage, Holly shouldn't.","Mary claimed that eating cabbage, Holly shouldn't.",0.5823277235031128,0.5823277235031128,0,0,1,1,"Skipped"
"[[Mary]] came to be introduced by the bartender and I [[also]] came to be.","[[Maryam]] came to be introduced by the bartender and I [[further]] came to be.",0.470611572265625,0.5576292872428894,0,1,0,11,"Successful"
"If I can, I will [[work]] on it.","If I can, I will [[worked]] on it.",0.05907982587814331,0.5364277362823486,1,0,1,4,"Successful"
"Joe's neuroses bother his patrons, and [[Sally]] does too.","Joe's neuroses bother his patrons, and [[Solly]] does too.",0.06701862812042236,0.07344144582748413,1,1,1,3,"Failed"
"I know which book José didn't read for class, and which book Lilly did it for him.","I know which book José didn't read for class, and which book Lilly did it for him.",0.5755969285964966,0.5755969285964966,1,1,0,1,"Skipped"
"This is the [[book]] which [[Bob]] reviewed, and this is the one which Fred won't do it.","This is the [[workbook]] which [[Boba]] reviewed, and this is the one which Fred won't do it.",0.33307766914367676,0.3873405456542969,0,0,0,6,"Failed"
"I [[know]] which book Mag read, and which book Bob said that you hadn't.","I [[savoir]] which book Mag read, and which book Bob said that you hadn't.",0.4821050763130188,0.7680127024650574,1,0,1,2,"Successful"
"I know which book Mag read, and which book Bob read my report that you hadn't.","I know which book Mag read, and which book Bob read my report that you hadn't.",0.4241045117378235,0.4241045117378235,0,0,0,7,"Failed"
"I'm sure I [[would]] [[like]] him to eat fruit more than I would cookies.","I'm sure I [[ought]] [[likes]] him to eat fruit more than I would cookies.",0.128370463848114,0.7824856638908386,1,0,1,9,"Successful"
"Rusty talked about himself only after Mary did talk about him.","Rusty talked about himself only after Mary did talk about him.",0.5024192929267883,0.5024192929267883,0,0,1,1,"Skipped"
"Fred [[talked]] about everything before Rusty did talk about something.","Fred [[mentioned]] about everything before Rusty did talk about something.",0.4575061798095703,0.7170798778533936,1,0,1,6,"Successful"
"John [[often]] meets Mary.","John [[routinely]] meets Mary.",0.025501728057861328,0.04923492670059204,1,1,1,8,"Failed"
"The [[problem]] perceives [[easily]].","The [[difficulties]] perceives [[readily]].",0.059255003929138184,0.06406766176223755,0,0,0,6,"Failed"
"A hundred [[men]] surrounded the fort.","A hundred [[male]] surrounded the fort.",0.03375464677810669,0.8326745629310608,1,0,1,5,"Successful"
"We elected me.","We elected me.",0.12772297859191895,0.12772297859191895,1,1,1,1,"Failed"
"Which report that John was incompetent did he submit?","Which report that John was incompetent did he submit?",0.8277844190597534,0.8277844190597534,1,1,0,1,"Skipped"
"[[Mary]] has [[always]] [[preferred]] lemons to limes.","[[Mariam]] has [[invariably]] [[prefer]] lemons to limes.",0.034143805503845215,0.1759345531463623,1,1,1,11,"Failed"
"He let the cats which were whining out.","He let the cats which were whining out.",0.5558195114135742,0.5558195114135742,0,0,1,1,"Skipped"
"What did Bill [[buy]]?","What did Bill [[buys]]?",0.03618139028549194,0.504676342010498,1,0,1,5,"Successful"
"Mary [[saw]] the boy walking toward the railroad station.","Mary [[sawthe]] the boy walking toward the railroad station.",0.02418506145477295,0.6544301509857178,1,0,1,11,"Successful"
"A proof that the [[claim]] had been. [[made]] was giver that John had lied.","A proof that the [[grievance]] had been. [[effected]] was giver that John had lied.",0.0734332799911499,0.12976253032684326,0,0,0,14,"Failed"
"He attributed to a short circuit which was caused by an overloaded transducer the fire which destroyed most of my factory.","He attributed to a short circuit which was caused by an overloaded transducer the fire which destroyed most of my factory.",0.5488028526306152,0.5488028526306152,0,0,1,1,"Skipped"
"The mayor regarded as being absurd the proposal to build a sidewalk from Dartmouth to Smith.","The mayor regarded as being absurd the proposal to build a sidewalk from Dartmouth to Smith.",0.8102583885192871,0.8102583885192871,1,1,0,1,"Skipped"
"I [[want]] that Bill left to remain a secret.","I [[wish]] that Bill left to remain a secret.",0.13827043771743774,0.6171433925628662,0,1,0,8,"Successful"
"I know a [[man]] who Tom drives as drives.","I know a [[dude]] who Tom drives as drives.",0.11380410194396973,0.13044726848602295,0,0,0,7,"Failed"
"Drowning cats, which is against the law, are hard to rescue.","Drowning cats, which is against the law, are hard to rescue.",0.889509379863739,0.889509379863739,1,1,0,1,"Skipped"
"Muriel [[said]] nothing else than that she had been insulted.","Muriel [[told]] nothing else than that she had been insulted.",0.32302653789520264,0.5124757289886475,1,0,1,8,"Successful"
"[[Himself]] is understood by Rutherford.","[[Oneself]] is understood by Rutherford.",0.10975778102874756,0.25132298469543457,0,0,0,5,"Failed"
"I feel that Arch will [[show]] up.","I feel that Arch will [[shows]] up.",0.1749388575553894,0.9060531258583069,1,0,1,18,"Successful"
"The proof this set is recursive is [[difficult]].","The proof this set is recursive is [[problematic]].",0.46685177087783813,0.5633364915847778,0,1,0,9,"Successful"
"The madrigals which [[Henry]] plays the lute and [[sings]] sound lousy.","The madrigals which [[Henri]] plays the lute and [[sung]] sound lousy.",0.24508953094482422,0.32787519693374634,0,0,0,12,"Failed"
"Tom [[picked]] these grapes, and I washed some turnips, and [[Suzie]] will prepare these grapes.","Tom [[taking]] these grapes, and I washed some turnips, and [[Susie]] will prepare these grapes.",0.08174663782119751,0.6639703512191772,1,0,1,17,"Successful"
"Where did you go and who [[ate]] what?","Where did you go and who [[eaten]] what?",0.39981335401535034,0.5038544535636902,1,0,1,4,"Successful"
"Which boy's did we [[elect]] guardian's [[employer]] president?","Which boy's did we [[elected]] guardian's [[employers]] president?",0.11111503839492798,0.17747843265533447,0,0,0,17,"Failed"
"How sane is Peter?","How sane is Peter?",0.2400190234184265,0.2400190234184265,1,1,1,1,"Failed"
"I [[live]] at the place where Route 150 crosses the River and my dad lives at the place where Route 150 crosses the Hudson River too.","I [[living]] at the place where Route 150 crosses the River and my dad lives at the place where Route 150 crosses the Hudson River too.",0.13110846281051636,0.7177953720092773,1,0,1,7,"Successful"
"I live at the place where Route 150 crosses the Hudson River and my dad lives at it too.","I live at the place where Route 150 crosses the Hudson River and my dad lives at it too.",0.6342571973800659,0.6342571973800659,1,1,0,1,"Skipped"
"Who is she [[trying]] to make up to now?","Who is she [[attempts]] to make up to now?",0.32675832509994507,0.5915573239326477,1,0,1,6,"Successful"
"Wind was gotten of a plot to negotiate an [[honorable]] end to the war in Vietnam.","Wind was gotten of a plot to negotiate an [[honourable]] end to the war in Vietnam.",0.49949216842651367,0.5109671950340271,0,1,0,16,"Successful"
"Mike [[talked]] about politics yesterday to my friends.","Mike [[mentioned]] about politics yesterday to my friends.",0.023828446865081787,0.5809522867202759,1,0,1,6,"Successful"
"It was [[expected]] by the reporters that the principal would fire some teacher.","It was [[scheduled]] by the reporters that the principal would fire some teacher.",0.0403822660446167,0.369035542011261,1,1,1,12,"Failed"
"Which hat did Mike quip that she never wore?","Which hat did Mike quip that she never wore?",0.6494104862213135,0.6494104862213135,1,1,0,1,"Skipped"
"Which girl did Mike quip never wore this hat?","Which girl did Mike quip never wore this hat?",0.6317973136901855,0.6317973136901855,1,1,0,1,"Skipped"
"We [[donated]] wire for the convicts to build cages with.","We [[donate]] wire for the convicts to build cages with.",0.4866639971733093,0.5112174153327942,1,0,1,6,"Successful"
"I won't have some money.","I won't have some money.",0.9149713516235352,0.9149713516235352,1,1,0,1,"Skipped"
"[[Do]] you [[believe]] the claim that somebody was looking for something?","[[Doing]] you [[think]] the claim that somebody was looking for something?",0.3815990090370178,0.5347424745559692,1,0,1,5,"Successful"
"I won't ask you to believe that he [[tried]] to force me to give her any money.","I won't ask you to believe that he [[attempting]] to force me to give her any money.",0.322933554649353,0.7313741445541382,1,0,1,7,"Successful"
"That [[Sam]] [[sometimes]] didn't [[sleep]] must have pleased [[somebody]].","That [[Sams]] [[sometime]] didn't [[slumber]] must have pleased [[someone]].",0.025198698043823242,0.5368894338607788,1,0,1,8,"Successful"
"I talked to Winston about himself.","I talked to Winston about himself.",0.5202823877334595,0.5202823877334595,0,0,1,1,"Skipped"
"That the fuzz [[wanted]] him [[worried]] John, but that the fuzz wanted her didn't worry Mary.","That the fuzz [[wished]] him [[anxious]] John, but that the fuzz wanted her didn't worry Mary.",0.04792523384094238,0.5323306918144226,1,0,1,11,"Successful"
"I'll work on it if Sam will be working on it.","I'll work on it if Sam will be working on it.",0.5801045894622803,0.5801045894622803,0,0,1,1,"Skipped"
"I'll work on it if I can.","I'll work on it if I can.",0.09495222568511963,0.09495222568511963,1,1,1,1,"Failed"
"Here's a knife with which for you to [[cut]] up the onions.","Here's a knife with which for you to [[chop]] up the onions.",0.42674529552459717,0.511650562286377,0,1,0,8,"Successful"
"Fluffy is sick, which not [[everybody]] knows.","Fluffy is sick, which not [[somebody]] knows.",0.11948907375335693,0.6066190600395203,1,0,1,7,"Successful"
"Maxwell is [[quite]] a doctor.","Maxwell is [[very]] a doctor.",0.031204521656036377,0.16761672496795654,1,1,1,3,"Failed"
"The younger woman might have been tall and, and the older one definitely was, blond.","The younger woman might have been tall and, and the older one definitely was, blond.",0.734542965888977,0.734542965888977,1,1,0,1,"Skipped"
"Sally is tall, and may be [[blond]], and Sheila is short, and definitely is, blond.","Sally is tall, and may be [[blonds]], and Sheila is short, and definitely is, blond.",0.36801111698150635,0.6565229892730713,1,0,1,2,"Successful"
"I have to [[try]] to finish grading some papers.","I have to [[tried]] to finish grading some papers.",0.035747647285461426,0.8930674195289612,1,0,1,10,"Successful"
"The socks are [[ready]] for for you to put on to be planned.","The socks are [[prepared]] for for you to put on to be planned.",0.09553664922714233,0.09788519144058228,0,0,0,6,"Failed"
"It is [[easy]] to [[play]] sonatas on this [[violin]].","It is [[simple]] to [[playing]] sonatas on this [[violinist]].",0.021916985511779785,0.5234483480453491,1,0,1,6,"Successful"
"This [[violin]] is [[difficult]] to [[play]] sonatas on.","This [[violinist]] is [[tricky]] to [[playing]] sonatas on.",0.025615811347961426,0.5293561220169067,1,0,1,6,"Successful"
"My [[mother]] is easy to please my father and.","My [[mum]] is easy to please my father and.",0.12282955646514893,0.2086029052734375,0,0,0,11,"Failed"
"[[Poor]] Bill, it had started to rain and he had no umbrella.","[[Deficient]] Bill, it had started to rain and he had no umbrella.",0.051280081272125244,0.5022479295730591,1,0,1,3,"Successful"
"That the cops spoke to the janitor about it yesterday is terrible, that robbery.","That the cops spoke to the janitor about it yesterday is terrible, that robbery.",0.7798783183097839,0.7798783183097839,1,1,0,1,"Skipped"
"[[Every]] student, and he wears socks, is a swinger.","[[Each]] student, and he wears socks, is a swinger.",0.08178496360778809,0.17015570402145386,0,0,0,7,"Failed"
"That [[girl]] was given my binoculars by him.","That [[girls]] was given my binoculars by him.",0.050099194049835205,0.8438261151313782,1,0,1,11,"Successful"
"[[Bill]] didn't allege that Roger had [[eaten]] anything.","[[Bills]] didn't allege that Roger had [[tasted]] anything.",0.17294424772262573,0.2531871199607849,1,1,1,6,"Failed"
"[[Nobody]] who [[hates]] to [[eat]] [[anything]] should work in a delicatessen.","[[Anyone]] who [[hated]] to [[eating]] [[something]] should work in a delicatessen.",0.022792041301727295,0.4745756983757019,1,1,1,11,"Failed"
"[[Everybody]] [[around]] here who ever [[buys]] anything on credit talks in his [[sleep]].","[[Everyone]] [[about]] here who ever [[buying]] anything on credit talks in his [[slept]].",0.052995145320892334,0.7149648666381836,1,0,1,13,"Successful"
"I can't remember the name of somebody who had misgivings.","I can't remember the name of somebody who had misgivings.",0.7409563064575195,0.7409563064575195,1,1,0,1,"Skipped"
"No [[writer]], and no playwright, meets in Vienna.","No [[scriptwriter]], and no playwright, meets in Vienna.",0.3920741677284241,0.5001702308654785,0,1,0,4,"Successful"
"No [[writer]], nor any playwright, meets in Vienna.","No [[scriptwriter]], nor any playwright, meets in Vienna.",0.45201045274734497,0.5088453888893127,0,1,0,3,"Successful"
"That you will [[marry]] any student is not certain.","That you will [[marries]] any student is not certain.",0.057977914810180664,0.6035163402557373,1,0,1,7,"Successful"
"Felicia kicked the [[ball]] off the bench.","Felicia kicked the [[ballon]] off the bench.",0.02341228723526001,0.028367698192596436,1,1,1,2,"Failed"
"I [[sent]] the package halfway around the world.","I [[sending]] the package halfway around the world.",0.1616644263267517,0.8253146409988403,1,0,1,12,"Successful"
"[[Sam]] [[gave]] the ball out of the basket.","[[Sams]] [[handed]] the ball out of the basket.",0.26292884349823,0.5014656782150269,0,1,0,7,"Successful"
"Sam [[offered]] the ball out of the basket.","Sam [[providing]] the ball out of the basket.",0.14205873012542725,0.43347877264022827,0,0,0,6,"Failed"
"Park [[Square]] has a festive air.","Park [[Squares]] has a festive air.",0.032577455043792725,0.4125863313674927,1,1,1,3,"Failed"
"The [[worker]] will have a [[job]].","The [[labour]] will have a [[jobs]].",0.023640692234039307,0.5854877829551697,1,0,1,8,"Successful"
"No one can forgive that comment to you.","No one can forgive that comment to you.",0.6287417411804199,0.6287417411804199,1,1,0,1,"Skipped"
"We [[launched]] the rocket to the moon, but it blew up before it got there.","We [[launching]] the rocket to the moon, but it blew up before it got there.",0.048269689083099365,0.5089294910430908,1,0,1,21,"Successful"
"[[Sarah]] [[promised]] Catherine her old car, but then gave it to her son instead.","[[Baroness]] [[pledged]] Catherine her old car, but then gave it to her son instead.",0.05281335115432739,0.6771475076675415,1,0,1,9,"Successful"
"I lent the [[book]] partway to Tony.","I lent the [[workbook]] partway to Tony.",0.2290189266204834,0.2861717939376831,0,0,0,3,"Failed"
"The [[farmer]] [[loaded]] the cart with apples.","The [[farmers]] [[loads]] the cart with apples.",0.1336696743965149,0.8666902184486389,1,0,1,4,"Successful"
"The farmer dumped the cart with apples.","The farmer dumped the cart with apples.",0.7198355793952942,0.7198355793952942,1,1,0,1,"Skipped"
"Martha carved the baby a toy out of wood.","Martha carved the baby a toy out of wood.",0.5563099384307861,0.5563099384307861,0,0,1,1,"Skipped"
"The bread [[cuts]] easily.","The bread [[cuttings]] easily.",0.17805224657058716,0.9442256093025208,1,0,1,2,"Successful"
"Janet broke Bill on the finger.","Janet broke Bill on the finger.",0.8791806697845459,0.8791806697845459,1,1,0,1,"Skipped"
"Janet [[broke]] the cup.","Janet [[broken]] the cup.",0.03182286024093628,0.05174833536148071,1,1,1,2,"Failed"
"The [[visitor]] rang the bell.","The [[reception]] rang the bell.",0.04708659648895264,0.3663445711135864,1,1,1,3,"Failed"
"We pulled free.","We pulled free.",0.7671594023704529,0.7671594023704529,0,0,1,1,"Skipped"
"That [[movie]] [[always]] shocks people.","That [[movies]] [[continuously]] shocks people.",0.02028656005859375,0.13774645328521729,1,1,1,11,"Failed"
"That movie always [[shocks]].","That movie always [[shock]].",0.024709880352020264,0.8832319974899292,1,0,1,2,"Successful"
"Sharon [[came]] the [[room]].","Sharon [[arrived]] the [[rooms]].",0.11366760730743408,0.30703091621398926,0,0,0,5,"Failed"
"[[Bill]] [[sent]] a package to Tom.","[[Bills]] [[sending]] a package to Tom.",0.024810969829559326,0.7566015720367432,1,0,1,11,"Successful"
"That acorn will [[grow]] into an oak tree.","That acorn will [[grows]] into an oak tree.",0.1801062822341919,0.8685933947563171,1,0,1,15,"Successful"
"He [[turned]] into a frog.","He [[revolved]] into a frog.",0.036216795444488525,0.18982726335525513,1,1,1,3,"Failed"
"I mixed the [[sugar]] into the butter.","I mixed the [[sugars]] into the butter.",0.0831250548362732,0.10047554969787598,1,1,1,3,"Failed"
"Brian threw the [[fence]] with the stick.","Brian threw the [[fences]] with the stick.",0.16643613576889038,0.38343340158462524,0,0,0,6,"Failed"
"Mira condemned Terry for the [[accident]].","Mira condemned Terry for the [[crash]].",0.15544021129608154,0.23931604623794556,1,1,1,4,"Failed"
"We investigated the area for bombs.","We investigated the area for bombs.",0.5906519889831543,0.5906519889831543,0,0,1,1,"Skipped"
"I sensed his [[eagerness]].","I sensed his [[enthusiasm]].",0.07738250494003296,0.10838615894317627,1,1,1,2,"Failed"
"They [[praised]] the dedication in the volunteers.","They [[congratulate]] the dedication in the volunteers.",0.09579968452453613,0.16039162874221802,0,0,0,20,"Failed"
"The [[earth]] was believed to be round.","The [[earthly]] was believed to be round.",0.09134966135025024,0.770951509475708,1,0,1,4,"Successful"
"Sarah [[smiled]] a charming smile.","Sarah [[glanced]] a charming smile.",0.09273642301559448,0.8268689513206482,1,0,1,10,"Successful"
"Sandra beamed a cheerful welcome.","Sandra beamed a cheerful welcome.",0.527391791343689,0.527391791343689,0,0,1,1,"Skipped"
"You've [[really]] [[lived]] it up.","You've [[truly]] [[resided]] it up.",0.03049767017364502,0.30392158031463623,1,1,1,4,"Failed"
"Paperback books [[lift]] onto the table easily.","Paperback books [[riser]] onto the table easily.",0.4648788571357727,0.9016661047935486,0,1,0,12,"Successful"
"The books [[lifted]] onto the table.","The books [[lift]] onto the table.",0.43988674879074097,0.5404215455055237,0,1,0,6,"Successful"
"Jessica [[loaded]] boxes under the wagon.","Jessica [[uploading]] boxes under the wagon.",0.09804987907409668,0.8486675024032593,1,0,1,5,"Successful"
"Jessica [[loaded]] boxes on the wagon.","Jessica [[loading]] boxes on the wagon.",0.1041710376739502,0.8428518176078796,1,0,1,5,"Successful"
"Jessica crammed [[boxes]] at the truck.","Jessica crammed [[mailboxes]] at the truck.",0.06323707103729248,0.16975361108779907,0,0,0,2,"Failed"
"[[Lora]] buttered at the toast.","[[Laura]] buttered at the toast.",0.4930996894836426,0.7114415168762207,0,1,0,2,"Successful"
"Carla shoveled the [[walk]].","Carla shoveled the [[walking]].",0.4666755795478821,0.5847965478897095,1,0,1,3,"Successful"
"Nora [[sent]] the book.","Nora [[sending]] the book.",0.03827202320098877,0.9387580752372742,1,0,1,5,"Successful"
"Nora [[sent]] Peter the book.","Nora [[sending]] Peter the book.",0.024373114109039307,0.8801140785217285,1,0,1,10,"Successful"
"Carla slid the book.","Carla slid the book.",0.19976097345352173,0.19976097345352173,1,1,1,3,"Failed"
"Carla slid at the book.","Carla slid at the book.",0.7265027761459351,0.7265027761459351,1,1,0,1,"Skipped"
"Amanda carried the [[package]] to Pamela.","Amanda carried the [[pack]] to Pamela.",0.027098357677459717,0.030228734016418457,1,1,1,9,"Failed"
"[[Packages]] drive easily to New York.","[[Packets]] drive easily to New York.",0.07872045040130615,0.11294364929199219,0,0,0,7,"Failed"
"The chair pushed.","The chair pushed.",0.6297866702079773,0.6297866702079773,1,1,0,1,"Skipped"
"We [[offered]] a job to her.","We [[offers]] a job to her.",0.1011805534362793,0.5380964279174805,1,0,1,4,"Successful"
"A job offered.","A job offered.",0.1190258264541626,0.1190258264541626,0,0,0,3,"Failed"
"Brown [[presented]] a plaque to Jones.","Brown [[lodged]] a plaque to Jones.",0.02563244104385376,0.6165081262588501,1,0,1,6,"Successful"
"Carmen [[bought]] Mary a dress.","Carmen [[purchased]] Mary a dress.",0.024132907390594482,0.5311138033866882,1,0,1,11,"Successful"
"Carmen [[obtained]] the spare part at the hardware store.","Carmen [[obtaining]] the spare part at the hardware store.",0.07526999711990356,0.8311480283737183,1,0,1,9,"Successful"
"Michelle [[kept]] the desk with the papers.","Michelle [[retained]] the desk with the papers.",0.11823445558547974,0.45588117837905884,0,0,0,4,"Failed"
"[[Frances]] [[hid]] the presents in the drawer.","[[Francis]] [[concealed]] the presents in the drawer.",0.04120999574661255,0.16918957233428955,1,1,1,3,"Failed"
"The needle poked the cloth.","The needle poked the cloth.",0.16968077421188354,0.16968077421188354,1,1,1,1,"Failed"
"Carrie touched that cat.","Carrie touched that cat.",0.035758137702941895,0.035758137702941895,1,1,1,1,"Failed"
"Herman whipped the sugar and the cream.","Herman whipped the sugar and the cream.",0.7623897194862366,0.7623897194862366,1,1,0,1,"Skipped"
"Linda [[taped]] the picture to the wall.","Linda [[recorded]] the picture to the wall.",0.03808099031448364,0.15903812646865845,1,1,1,2,"Failed"
"Linda taped the [[picture]] [[onto]] the wall.","Linda taped the [[photographing]] [[for]] the wall.",0.041040658950805664,0.514660120010376,1,0,1,17,"Successful"
"The [[child]] and her mother clung together.","The [[infantile]] and her mother clung together.",0.1285552978515625,0.537909746170044,1,0,1,5,"Successful"
"This [[flyer]] and that flyer differ.","This [[flier]] and that flyer differ.",0.060219645500183105,0.072817862033844,1,1,1,2,"Failed"
"This flyer and that flyer differ apart.","This flyer and that flyer differ apart.",0.9376227855682373,0.9376227855682373,1,1,0,1,"Skipped"
