"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"The animal-eating (geek) scenes were not as bad as you would think. After having watched Mondo Cane and Mondo Magic, these scenes are average. The grossest one was when the guy ate the head off the mouse. But they were so fast and few that they didn't bother me.<br /><br />Otherwise, the film was just sort of interesting. I always like hearing the silly voice-overs. They never sound like what you think the actor/actress would sound like in real life. I liked the bright colors worn by the princesses. The shots of weird looking bugs were cool too. The youngest princess looked REALLY young, almost 14 or something. The fight scenes were not as long and boring as most fight scenes, so that was good.<br /><br />3/10.","The animal-eating (geek) scenes were not as bad as you would think. After having watched Mondo Cane and Mondo Magic, these scenes are average. The grossest one was when the guy ate the head off the mouse. But they were so fast and few that they didn't bother me.<br /><br />Otherwise, the film was just sort of interesting. I always like hearing the silly voice-overs. They never sound like what you think the actor/actress would sound like in real life. I liked the bright colors worn by the princesses. The shots of weird looking bugs were cool too. The youngest princess looked REALLY young, almost 14 or something. The fight scenes were not as long and boring as most fight scenes, so that was good.<br /><br />3/10.",0.7842057943344116,0.7842057943344116,1,1,0,1,"Skipped"
"[[Piece]] of junk, would've given it a 0 if I could have. Animation is good, but not quite good enough. Storyline is absolutely THE most ridiculous I've ever come across, and that's saying a lot! This 'movie' [[tried]] so hard to be interesting, but failed [[miserably]]. It's almost as if the writer started one story, then got another [[idea]], and attempted to mesh the two together. Don't [[waste]] your [[time]] on this; believe me, you'll be as [[ticked]] off with yourself as I was. The only [[actor]] of any [[note]] in this was [[James]] [[Woods]], and his [[part]] was peripheral at best. I'm all for doing stuff that is edgy, that pushes the envelopes, but this simply didn't cut it.","[[Slice]] of junk, would've given it a 0 if I could have. Animation is good, but not quite good enough. Storyline is absolutely THE most ridiculous I've ever come across, and that's saying a lot! This 'movie' [[strived]] so hard to be interesting, but failed [[spectacularly]]. It's almost as if the writer started one story, then got another [[brainchild]], and attempted to mesh the two together. Don't [[squander]] your [[times]] on this; believe me, you'll be as [[clicked]] off with yourself as I was. The only [[protagonist]] of any [[observes]] in this was [[Jacques]] [[Timber]], and his [[parte]] was peripheral at best. I'm all for doing stuff that is edgy, that pushes the envelopes, but this simply didn't cut it.",0.005793929100036621,0.0071258544921875,0,0,0,57,"Failed"
"This movie was [[terrible]]. It was so very [[terrible]].<br /><br />Most annoying was the way the trial was conducted. The defense attorney is allowed to ramble on and on when questioning a witness without the prosecution making any objections. He attacks the children brought to give [[testimony]] with cruel ferociousness and [[repeatedly]] yells at them that they're lying. These just aren't [[things]] that they [[subject]] children who have been sexually [[abused]] to. The [[trial]] is silly and it [[ruins]] the whole movie...([[Law]] & Order has spoiled me for courtroom accuracy-ness).","This movie was [[gruesome]]. It was so very [[frightening]].<br /><br />Most annoying was the way the trial was conducted. The defense attorney is allowed to ramble on and on when questioning a witness without the prosecution making any objections. He attacks the children brought to give [[testimonials]] with cruel ferociousness and [[unceasingly]] yells at them that they're lying. These just aren't [[items]] that they [[subjected]] children who have been sexually [[maltreated]] to. The [[trials]] is silly and it [[wrack]] the whole movie...([[Lois]] & Order has spoiled me for courtroom accuracy-ness).",0.004010617733001709,0.06404685974121094,0,0,0,84,"Failed"
"After seeing Meredith in ""Beyond the Prairie"" I had to buy another film with her staring. I cannot believe how she let herself into this teenage flick. It's best to watch this one with the sound off but just concentrate on Meredith as she moves across the screen. Save your money until the TV network comes out with a DVD on ""Beyond the Prairie"". It's worth it at any price, this one needs to pay you to see. <br /><br />This pretty lady needs someone to put her into a script that can use both her talent as an actress and her beauty as a woman. Perhaps some of her latest might fit but I haven't seen them. She has the smile of a Cathrine Bell and eyes of Dana Delany with a much younger body.<br /><br />","After seeing Meredith in ""Beyond the Prairie"" I had to buy another film with her staring. I cannot believe how she let herself into this teenage flick. It's best to watch this one with the sound off but just concentrate on Meredith as she moves across the screen. Save your money until the TV network comes out with a DVD on ""Beyond the Prairie"". It's worth it at any price, this one needs to pay you to see. <br /><br />This pretty lady needs someone to put her into a script that can use both her talent as an actress and her beauty as a woman. Perhaps some of her latest might fit but I haven't seen them. She has the smile of a Cathrine Bell and eyes of Dana Delany with a much younger body.<br /><br />",0.7611695528030396,0.7611695528030396,0,0,1,1,"Skipped"
"[[Most]] of this film is an alternately hilarious and [[brutal]] satire on Nazism and Fascism, made at the height of those movements' success.<br /><br />Sadly, in the final moments of the film, Chaplin abandons all pretense of making art (not to mention comedy) and switches completely to propaganda. And not anti-Nazi propaganda, either, but some of the most mawkish and idiotic ""progressive"" propaganda ever to ooze out of Hollywood.<br /><br />Never mind that nothing we have seen so far indicates that the barber is even capable of giving the speech we see him give (delivered, ironically, with a disturbing wild-eyed fanaticism); such trivialities must not be permitted to interfere with The Message.","[[More]] of this film is an alternately hilarious and [[cruel]] satire on Nazism and Fascism, made at the height of those movements' success.<br /><br />Sadly, in the final moments of the film, Chaplin abandons all pretense of making art (not to mention comedy) and switches completely to propaganda. And not anti-Nazi propaganda, either, but some of the most mawkish and idiotic ""progressive"" propaganda ever to ooze out of Hollywood.<br /><br />Never mind that nothing we have seen so far indicates that the barber is even capable of giving the speech we see him give (delivered, ironically, with a disturbing wild-eyed fanaticism); such trivialities must not be permitted to interfere with The Message.",0.3170679211616516,0.8100717067718506,1,0,1,11,"Successful"
"From today's point of view it is quite ridiculous to rate this film 18 (or X in the US). The film has a sexual, yet [[sublime]] erotic story to tell, but the pictures are rather innocent. Throughout the movie you feel and [[see]] the [[spirit]] of the [[late]] 60s and [[early]] 70s in the [[fashion]], the [[dialogues]] and the typical experimental cinematography and lighting. And this is exactly the part that makes it worth [[seeing]].","From today's point of view it is quite ridiculous to rate this film 18 (or X in the US). The film has a sexual, yet [[sumptuous]] erotic story to tell, but the pictures are rather innocent. Throughout the movie you feel and [[seeing]] the [[geist]] of the [[belated]] 60s and [[precocious]] 70s in the [[manner]], the [[dialog]] and the typical experimental cinematography and lighting. And this is exactly the part that makes it worth [[witnessing]].",0.03103536367416382,0.27114439010620117,1,1,1,50,"Failed"
"This is indeed the film that popularized kung fu in the 1970s. However, if it ever had any kind of excitement or even halfway interesting [[plot]], it doesn't [[seem]] to have aged very well.<br /><br />Long story short: extremely drawn out, slow-moving, confusing plot with run-of-the-mill choreography, typically annoying and exaggerated whiplash sounds with every punch and kick, and constant ""plot twists"" that never come to an end. By the time the [[film]] [[reaches]] its [[emotional]] [[climax]], I had long had all the [[wind]] [[knocked]] out of me to [[actually]] [[care]].<br /><br />Watch it for its historical value as a milestone of Chinese kung fu cinema -- just [[leave]] your [[expectations]] at the door, or you'll be bitterly disappointed.<br /><br />[[For]] hardcore fans only.","This is indeed the film that popularized kung fu in the 1970s. However, if it ever had any kind of excitement or even halfway interesting [[intrigue]], it doesn't [[appears]] to have aged very well.<br /><br />Long story short: extremely drawn out, slow-moving, confusing plot with run-of-the-mill choreography, typically annoying and exaggerated whiplash sounds with every punch and kick, and constant ""plot twists"" that never come to an end. By the time the [[kino]] [[attained]] its [[sentimental]] [[pinnacle]], I had long had all the [[windward]] [[struck]] out of me to [[genuinely]] [[caring]].<br /><br />Watch it for its historical value as a milestone of Chinese kung fu cinema -- just [[leaving]] your [[forecasting]] at the door, or you'll be bitterly disappointed.<br /><br />[[During]] hardcore fans only.",0.010132312774658203,0.017800211906433105,0,0,0,61,"Failed"
"This movie reminds me of Harry Potter - not the [[style]] but the marketing [[strategy]]. There may be part 2 , part three...until one day the product life cycle finishs, of course on the condition that the part one has a commercial [[success]]. so many things [[seems]] to be hidden and thus the [[story]] looks quite incomplete. the action design is boring. set [[design]] is [[ok]] but not fine. [[perhaps]] Edison Chen [[would]] be a [[big]] star one day. He really looks charming even on big screen. The most impressive is still Anthony Wong. 4/10<br /><br />","This movie reminds me of Harry Potter - not the [[styling]] but the marketing [[strategies]]. There may be part 2 , part three...until one day the product life cycle finishs, of course on the condition that the part one has a commercial [[avail]]. so many things [[looks]] to be hidden and thus the [[conte]] looks quite incomplete. the action design is boring. set [[conceive]] is [[okay]] but not fine. [[maybe]] Edison Chen [[should]] be a [[grande]] star one day. He really looks charming even on big screen. The most impressive is still Anthony Wong. 4/10<br /><br />",0.012979090213775635,0.021631598472595215,0,0,0,65,"Failed"
"I guess by the time I [[saw]] this episode, I had [[seen]] enough Twilight Zones to have it figured out ahead of time. There is this odd assemblage of characters who find themselves at the bottom of a cylinder. They are fine until an overzealous soldier shows up in their midst. It is his prime directive to escape and so he garners the forces and puts them to [[work]] to reach the [[top]] of the [[cylinder]]. There is much [[discussion]] about [[purpose]] and [[reason]] and [[speculation]] on their [[pasts]], but no one can remember anything. They represent different jobs: a piper, a ballerina, a clown, a man in a tattered hat. Why are they there? It leads to an adventure and is resolved at the end, but I guess I had a pretty good idea before it all happened.","I guess by the time I [[sawthe]] this episode, I had [[saw]] enough Twilight Zones to have it figured out ahead of time. There is this odd assemblage of characters who find themselves at the bottom of a cylinder. They are fine until an overzealous soldier shows up in their midst. It is his prime directive to escape and so he garners the forces and puts them to [[worked]] to reach the [[superior]] of the [[bottle]]. There is much [[deliberation]] about [[target]] and [[justification]] and [[guesswork]] on their [[bygones]], but no one can remember anything. They represent different jobs: a piper, a ballerina, a clown, a man in a tattered hat. Why are they there? It leads to an adventure and is resolved at the end, but I guess I had a pretty good idea before it all happened.",0.34868913888931274,0.5058164596557617,1,0,1,68,"Successful"
"As is frequently the case when Manga is [[translated]] into live action, there is quite a bit lost in the translation. However, this remains a highly entertaining film. The premise is unusual and it is presented in the quiet, understated [[style]] so prevalent in Japanese films (ha!). The [[special]] effects are a [[little]] 70s camp but, it [[adds]] to the [[comic]] book feel of the [[film]]. I wouldn't recommend this [[film]] to [[everyone]] but, if you are familiar with (and [[enjoyed]]) other Japanese horror films like ""Evil Dead's Trap"", this film will appeal to you.","As is frequently the case when Manga is [[translating]] into live action, there is quite a bit lost in the translation. However, this remains a highly entertaining film. The premise is unusual and it is presented in the quiet, understated [[styling]] so prevalent in Japanese films (ha!). The [[peculiar]] effects are a [[scant]] 70s camp but, it [[added]] to the [[comedian]] book feel of the [[movie]]. I wouldn't recommend this [[filmmaking]] to [[anyone]] but, if you are familiar with (and [[liked]]) other Japanese horror films like ""Evil Dead's Trap"", this film will appeal to you.",0.014827609062194824,0.05238950252532959,1,1,1,60,"Failed"
"what a waste of [[time]]! i expected better from cameron diaz! i guess it wasn't really her fault for being in a [[terrible]] film. the film does not capture the beauty of europe.....and wasn't successful in leading the audience into suspense or wonder. weak attempt at storytelling and narrating -- [[dialogue]] is [[dull]] and wasn't [[able]] to convey what i sometimes [[think]] simplicity is beauty. no [[love]], energy, [[electricity]] on screen. too bad!!!!!!!!1","what a waste of [[times]]! i expected better from cameron diaz! i guess it wasn't really her fault for being in a [[fearsome]] film. the film does not capture the beauty of europe.....and wasn't successful in leading the audience into suspense or wonder. weak attempt at storytelling and narrating -- [[discussions]] is [[uninspiring]] and wasn't [[capable]] to convey what i sometimes [[thinking]] simplicity is beauty. no [[loves]], energy, [[electric]] on screen. too bad!!!!!!!!1",0.005963921546936035,0.010042965412139893,0,0,0,44,"Failed"
"I cannot believe that the actors agreed to do this ""[[film]]"". I could not [[stand]] to even watch it for very long for fear of losing I.Q. points for each passing second. I guess that nobody at the [[network]] that [[aired]] this dribble [[watched]] it before putting it on. IMDB [[ratings]] only go as low 1 for [[awful]], it's [[time]] to get some negative numbers in there for cases such as these.","I cannot believe that the actors agreed to do this ""[[cinematographic]]"". I could not [[standing]] to even watch it for very long for fear of losing I.Q. points for each passing second. I guess that nobody at the [[grids]] that [[disseminated]] this dribble [[seen]] it before putting it on. IMDB [[notations]] only go as low 1 for [[gruesome]], it's [[period]] to get some negative numbers in there for cases such as these.",0.006226301193237305,0.04939800500869751,0,0,0,43,"Failed"
"An unbelievable plot, laughable characters, and obvious errors (in one scene where several grass huts are supposed to be burning, a gas torch can be seen repeatedly trying to ignite one of the huts), this film is a real dog.","An unbelievable plot, laughable characters, and obvious errors (in one scene where several grass huts are supposed to be burning, a gas torch can be seen repeatedly trying to ignite one of the huts), this film is a real dog.",0.8928321003913879,0.8928321003913879,1,1,0,1,"Skipped"
"""Curacao"" is a foreign intrigue drama set on the title Caribbean Island which involves a retired [[sea]] captain and bar owner (Scott) and a demoted CIA field operative (Petersen). The film has numerous bad guys, foreign agents and thugs, [[skulking]] about the pair of protagonists all coveting [[something]] Scott has which they [[want]] and are [[prepared]] to [[kill]] for. A [[lukewarm]] low [[budget]] [[tv]] flick, ""Curacao"" is spiced up with a couple of babes and use some Carnival [[street]] parades as window dressing. Little more than fodder for the bored couch potato. C-","""Curacao"" is a foreign intrigue drama set on the title Caribbean Island which involves a retired [[hai]] captain and bar owner (Scott) and a demoted CIA field operative (Petersen). The film has numerous bad guys, foreign agents and thugs, [[slinking]] about the pair of protagonists all coveting [[anything]] Scott has which they [[wish]] and are [[devised]] to [[mata]] for. A [[tibia]] low [[budgets]] [[television]] flick, ""Curacao"" is spiced up with a couple of babes and use some Carnival [[thoroughfare]] parades as window dressing. Little more than fodder for the bored couch potato. C-",0.030387520790100098,0.05717235803604126,0,0,0,48,"Failed"
"This game is not exactly the best N64 game ever. Sure, it's good, but only when there's 4 players. Without 4 players, the only fun thing to do is take remote mines and see how many people you can kill. But half of this game are levels where you have to save Natalya, so you'll have to limit your use of remote mines in those levels, and that gets quite boring. The graphics don't exactly reach the level of Super Mario 64 or even Mario Kart 64. And if you're talking a great multiplayer in a 1st-person shooter, you'll have to go with Perfect Dark. At least you can play ""multiplayer"" by yourself.","This game is not exactly the best N64 game ever. Sure, it's good, but only when there's 4 players. Without 4 players, the only fun thing to do is take remote mines and see how many people you can kill. But half of this game are levels where you have to save Natalya, so you'll have to limit your use of remote mines in those levels, and that gets quite boring. The graphics don't exactly reach the level of Super Mario 64 or even Mario Kart 64. And if you're talking a great multiplayer in a 1st-person shooter, you'll have to go with Perfect Dark. At least you can play ""multiplayer"" by yourself.",0.9892876148223877,0.9892876148223877,0,0,1,1,"Skipped"
"I saw this on TCM recently and, through the IMDb I found that there were seven ""Crime Doctor"" movies with Warner Baxter as the psychiatrist-detective. Baxter is a bit long in the tooth compared to his stolid performance in 42nd Street a decade earlier. Not noir, and a bit campy today, the movie also has a touch of the possible supernatural. The plot, black and white cinematography and characters are far more [[complex]] than those of the [[Mr]]. [[Moto]] and [[Charlie]] Chan [[series]]. There are subplots, unexpected [[twists]] and appearances by a number of B [[movie]] stalwartly we all should [[recognize]] [[immediately]] ([[none]] ever made it to the A status). It is a wonderfully unpredictable 70 minutes.<br /><br />I [[would]] [[love]] to [[see]] a boxed [[DVD]] series of these films.","I saw this on TCM recently and, through the IMDb I found that there were seven ""Crime Doctor"" movies with Warner Baxter as the psychiatrist-detective. Baxter is a bit long in the tooth compared to his stolid performance in 42nd Street a decade earlier. Not noir, and a bit campy today, the movie also has a touch of the possible supernatural. The plot, black and white cinematography and characters are far more [[tricky]] than those of the [[Mister]]. [[Motorcycle]] and [[Chas]] Chan [[serial]]. There are subplots, unexpected [[kinks]] and appearances by a number of B [[cinematography]] stalwartly we all should [[concede]] [[expeditiously]] ([[nothing]] ever made it to the A status). It is a wonderfully unpredictable 70 minutes.<br /><br />I [[should]] [[iove]] to [[consults]] a boxed [[DVDS]] series of these films.",0.011030793190002441,0.04573929309844971,1,1,1,87,"Failed"
"the 25th hour was a movie i just chanced upon.tuning in late at night, this movie kept my fascination throughout the entire film.[[tony]] quin is this poor unsuspecting guy who just wanted to fall in love with a woman,and by [[simple]] jealousy , goes on this [[incredible]] journey--terrific [[movie]],and a hidden treasure.","the 25th hour was a movie i just chanced upon.tuning in late at night, this movie kept my fascination throughout the entire film.[[toni]] quin is this poor unsuspecting guy who just wanted to fall in love with a woman,and by [[mere]] jealousy , goes on this [[unthinkable]] journey--terrific [[kino]],and a hidden treasure.",0.08592879772186279,0.5205532908439636,1,0,1,37,"Successful"
"Even though this film was nothing special as such, I am drawn to comment on at least one factor that ruled in its favour - that of the lead female performer in the film, Dyan Cannon. In spite of the film's ridiculous storyline and what she goes through here, hers was the best acting job in the film, making the unbelievable seem more plausible. Her raucous scene with the gay photographer David Hemmings has to be seen to be believed. Good work, Dyan.","Even though this film was nothing special as such, I am drawn to comment on at least one factor that ruled in its favour - that of the lead female performer in the film, Dyan Cannon. In spite of the film's ridiculous storyline and what she goes through here, hers was the best acting job in the film, making the unbelievable seem more plausible. Her raucous scene with the gay photographer David Hemmings has to be seen to be believed. Good work, Dyan.",0.8404833674430847,0.8404833674430847,1,1,0,1,"Skipped"
