"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"Fred talked about everything before [[Rusty]] did talk about something.","Fred talked about everything before [[Oxidized]] did talk about something.",0.08221220970153809,0.5386971235275269,1,0,1,15,"Successful"
"John often [[meets]] Mary.","John often [[filling]] Mary.",0.012165546417236328,0.9769802689552307,1,0,1,31,"Successful"
"The [[problem]] [[perceives]] easily.","The [[adversity]] [[accumulates]] easily.",0.01959604024887085,0.6438471078872681,0,1,0,87,"Successful"
"A hundred men [[surrounded]] the [[fort]].","A hundred men [[enclosing]] the [[greatly]].",0.01301562786102295,0.9186116456985474,1,0,1,45,"Successful"
"We [[elected]] me.","We [[opting]] me.",0.10832929611206055,0.9794762134552002,1,0,1,44,"Successful"
"Which report that John was incompetent did he submit?","Which report that John was incompetent did he submit?",0.97598797082901,0.97598797082901,1,1,0,1,"Skipped"
"Mary has always [[preferred]] lemons to limes.","Mary has always [[opting]] lemons to limes.",0.017136991024017334,0.9474269151687622,1,0,1,41,"Successful"
"He [[let]] the cats which were whining out.","He [[authorisation]] the cats which were whining out.",0.024446487426757812,0.9751273393630981,1,0,1,54,"Successful"
"What [[did]] Bill buy?","What [[gotten]] Bill buy?",0.011026442050933838,0.9785886406898499,1,0,1,35,"Successful"
"Mary [[saw]] the boy walking toward the railroad station.","Mary [[undergone]] the boy walking toward the railroad station.",0.010903656482696533,0.9769756197929382,1,0,1,47,"Successful"
"[[A]] [[proof]] that the [[claim]] had been. [[made]] was [[giver]] that [[John]] had lied.","[[another]] [[testament]] that the [[allegations]] had been. [[tabled]] was [[donate]] that [[Giovanni]] had lied.",0.031126976013183594,0.5172299146652222,0,1,0,226,"Successful"
"He attributed to a short circuit which was caused by an overloaded transducer the fire which destroyed most of my factory.","He attributed to a short circuit which was caused by an overloaded transducer the fire which destroyed most of my factory.",0.6340758204460144,0.6340758204460144,0,0,1,1,"Skipped"
"The mayor regarded as being absurd the proposal to build a sidewalk from Dartmouth to Smith.","The mayor regarded as being absurd the proposal to build a sidewalk from Dartmouth to Smith.",0.9778476357460022,0.9778476357460022,1,1,0,1,"Skipped"
"I want that Bill left to remain a secret.","I want that Bill left to remain a secret.",0.9838480353355408,0.9838480353355408,1,1,0,1,"Skipped"
"I know a man who Tom drives as [[drives]].","I know a man who Tom drives as [[leadership]].",0.152082622051239,0.9006519317626953,0,1,0,27,"Successful"
"Drowning cats, which is against the law, are hard to rescue.","Drowning cats, which is against the law, are hard to rescue.",0.975368320941925,0.975368320941925,1,1,0,1,"Skipped"
"Muriel [[said]] nothing else than that she had been insulted.","Muriel [[indicate]] nothing else than that she had been insulted.",0.1974315047264099,0.9522900581359863,1,0,1,54,"Successful"
"[[Himself]] is understood by Rutherford.","[[Sam]] is understood by Rutherford.",0.02150493860244751,0.9029714465141296,0,1,0,13,"Successful"
"I [[feel]] that Arch will show up.","I [[am]] that Arch will show up.",0.015371918678283691,0.9735159873962402,1,0,1,56,"Successful"
"The proof this set is recursive is difficult.","The proof this set is recursive is difficult.",0.9812881946563721,0.9812881946563721,1,1,0,1,"Skipped"
"The madrigals which Henry plays the lute and sings sound lousy.","The madrigals which Henry plays the lute and sings sound lousy.",0.598808765411377,0.598808765411377,1,1,0,1,"Skipped"
"Tom picked these grapes, and I washed some turnips, and Suzie [[will]] prepare these grapes.","Tom picked these grapes, and I washed some turnips, and Suzie [[gonna]] prepare these grapes.",0.011771440505981445,0.9153845310211182,1,0,1,41,"Successful"
"[[Where]] did you go and who ate what?","[[Also]] did you go and who ate what?",0.131472647190094,0.9654380679130554,1,0,1,32,"Successful"
"Which boy's [[did]] we elect guardian's [[employer]] president?","Which boy's [[got]] we elect guardian's [[entrepreneurs]] president?",0.07989424467086792,0.506622850894928,0,1,0,42,"Successful"
"[[How]] sane is Peter?","[[Consequently]] sane is Peter?",0.021861374378204346,0.9738728404045105,1,0,1,7,"Successful"
"I [[live]] at the place where Route 150 crosses the River and my dad lives at the place where Route 150 crosses the Hudson River too.","I [[living]] at the place where Route 150 crosses the River and my dad lives at the place where Route 150 crosses the Hudson River too.",0.0589713454246521,0.6276593208312988,1,0,1,49,"Successful"
"I live at the place where Route 150 crosses the Hudson River and my dad lives at it too.","I live at the place where Route 150 crosses the Hudson River and my dad lives at it too.",0.8609899878501892,0.8609899878501892,1,1,0,1,"Skipped"
"Who is she trying to [[make]] up to now?","Who is she trying to [[furnishes]] up to now?",0.04098111391067505,0.7971196174621582,1,0,1,53,"Successful"
"[[Wind]] was [[gotten]] of a plot to negotiate an [[honorable]] end to the war in Vietnam.","[[Headwind]] was [[gets]] of a plot to negotiate an [[honourable]] end to the war in Vietnam.",0.0373072624206543,0.5984979867935181,0,1,0,60,"Successful"
"Mike [[talked]] about politics yesterday to my friends.","Mike [[raised]] about politics yesterday to my friends.",0.012422323226928711,0.9704870581626892,1,0,1,54,"Successful"
"It was expected by the [[reporters]] that the principal would fire some teacher.","It was expected by the [[journalism]] that the principal would fire some teacher.",0.011678636074066162,0.7292944192886353,1,0,1,27,"Successful"
"Which hat did Mike quip that she never wore?","Which hat did Mike quip that she never wore?",0.9710381031036377,0.9710381031036377,1,1,0,1,"Skipped"
"Which girl [[did]] Mike quip never wore this hat?","Which girl [[became]] Mike quip never wore this hat?",0.40616101026535034,0.6460373401641846,0,1,0,38,"Successful"
"We donated wire for the [[convicts]] to build cages with.","We donated wire for the [[condemning]] to build cages with.",0.027605652809143066,0.6490410566329956,1,0,1,55,"Successful"
"I won't have some money.","I won't have some money.",0.9760618805885315,0.9760618805885315,1,1,0,1,"Skipped"
"Do you believe the [[claim]] that somebody was looking for something?","Do you believe the [[requesting]] that somebody was looking for something?",0.017748653888702393,0.9623359441757202,1,0,1,55,"Successful"
"I won't ask you to [[believe]] that he tried to force me to give her any money.","I won't ask you to [[believing]] that he tried to force me to give her any money.",0.04051065444946289,0.8283913731575012,1,0,1,55,"Successful"
"[[That]] Sam sometimes didn't sleep must have pleased somebody.","[[This]] Sam sometimes didn't sleep must have pleased somebody.",0.02071237564086914,0.8427916765213013,1,0,1,9,"Successful"
"I [[talked]] to [[Winston]] about himself.","I [[advised]] to [[Churchill]] about himself.",0.04286724328994751,0.9802044034004211,1,0,1,56,"Successful"
"That the fuzz wanted him [[worried]] John, but that the fuzz wanted her didn't worry Mary.","That the fuzz wanted him [[apprehensive]] John, but that the fuzz wanted her didn't worry Mary.",0.013698220252990723,0.7664157152175903,1,0,1,41,"Successful"
"I'll work on it if [[Sam]] will be working on it.","I'll work on it if [[Herself]] will be working on it.",0.22077137231826782,0.9426959156990051,1,0,1,18,"Successful"
"I'll [[work]] on it if I can.","I'll [[operandi]] on it if I can.",0.025052964687347412,0.8768112659454346,1,0,1,54,"Successful"
"Here's a knife with which for you to cut up the onions.","Here's a knife with which for you to cut up the onions.",0.9761689901351929,0.9761689901351929,1,1,0,1,"Skipped"
"Fluffy is sick, which not [[everybody]] knows.","Fluffy is sick, which not [[cares]] knows.",0.0365559458732605,0.976089358329773,1,0,1,24,"Successful"
"[[Maxwell]] is quite a [[doctor]].","[[Griffiths]] is quite a [[medications]].",0.01768481731414795,0.9706311821937561,1,0,1,69,"Successful"
"The younger woman might have been tall and, and the older one definitely was, blond.","The younger woman might have been tall and, and the older one definitely was, blond.",0.7855777740478516,0.7855777740478516,1,1,0,1,"Skipped"
"Sally is tall, and may be blond, and Sheila is short, and definitely is, blond.","Sally is tall, and may be blond, and Sheila is short, and definitely is, blond.",0.7565730810165405,0.7565730810165405,0,0,1,1,"Skipped"
"I [[have]] to try to finish grading some papers.","I [[received]] to try to finish grading some papers.",0.016303718090057373,0.9768749475479126,1,0,1,41,"Successful"
"The [[socks]] are [[ready]] for for you to [[put]] on to [[be]] [[planned]].","The [[warmers]] are [[pave]] for for you to [[mise]] on to [[constitutes]] [[envisaged]].",0.03034430742263794,0.25124049186706543,0,0,0,128,"Failed"
"It is [[easy]] to [[play]] sonatas on this violin.","It is [[facilitate]] to [[toying]] sonatas on this violin.",0.013102591037750244,0.9679147005081177,1,0,1,39,"Successful"
"This violin is [[difficult]] to [[play]] sonatas on.","This violin is [[clumsy]] to [[toying]] sonatas on.",0.019217073917388916,0.8569506406784058,1,0,1,58,"Successful"
"My [[mother]] is [[easy]] to please my [[father]] and.","My [[motherhood]] is [[effortless]] to please my [[gramps]] and.",0.07513725757598877,0.5191640853881836,0,1,0,81,"Successful"
"Poor Bill, it had started to rain and he [[had]] no umbrella.","Poor Bill, it had started to rain and he [[were]] no umbrella.",0.016105473041534424,0.8804112672805786,1,0,1,44,"Successful"
"That the cops spoke to the janitor about it yesterday is terrible, that robbery.","That the cops spoke to the janitor about it yesterday is terrible, that robbery.",0.9440239071846008,0.9440239071846008,1,1,0,1,"Skipped"
"Every [[student]], and he [[wears]] [[socks]], is a [[swinger]].","Every [[learner]], and he [[mun]] [[sock]], is a [[cuckold]].",0.11427962779998779,0.3645578622817993,0,0,0,95,"Failed"
"That girl was [[given]] my binoculars by him.","That girl was [[tabled]] my binoculars by him.",0.016285717487335205,0.976589024066925,1,0,1,50,"Successful"
"Bill didn't [[allege]] that Roger had eaten anything.","Bill didn't [[claiming]] that Roger had eaten anything.",0.027942657470703125,0.9627620577812195,1,0,1,35,"Successful"
"Nobody who [[hates]] to eat anything should work in a delicatessen.","Nobody who [[hateful]] to eat anything should work in a delicatessen.",0.023434698581695557,0.947869062423706,1,0,1,43,"Successful"
"Everybody around here who ever buys anything on credit talks in his [[sleep]].","Everybody around here who ever buys anything on credit talks in his [[hibernating]].",0.05683249235153198,0.5218685865402222,1,0,1,28,"Successful"
"I can't remember the name of somebody who had misgivings.","I can't remember the name of somebody who had misgivings.",0.5738814473152161,0.5738814473152161,1,1,0,1,"Skipped"
"No writer, and no playwright, meets in Vienna.","No writer, and no playwright, meets in Vienna.",0.7854310870170593,0.7854310870170593,1,1,0,1,"Skipped"
"No writer, nor any playwright, meets in Vienna.","No writer, nor any playwright, meets in Vienna.",0.8905978202819824,0.8905978202819824,1,1,0,1,"Skipped"
"[[That]] you will marry any student is not certain.","[[This]] you will marry any student is not certain.",0.015988528728485107,0.89726322889328,1,0,1,7,"Successful"
"Felicia [[kicked]] the ball off the bench.","Felicia [[beaten]] the ball off the bench.",0.012659847736358643,0.9690676927566528,1,0,1,55,"Successful"
"I [[sent]] the package halfway around the world.","I [[conveying]] the package halfway around the world.",0.13526958227157593,0.9779302477836609,1,0,1,56,"Successful"
"Sam [[gave]] the ball out of the basket.","Sam [[brought]] the ball out of the basket.",0.022776484489440918,0.985461950302124,0,1,0,54,"Successful"
"Sam [[offered]] the ball out of the basket.","Sam [[brings]] the ball out of the basket.",0.01994502544403076,0.9842315912246704,0,1,0,55,"Successful"
"Park Square [[has]] a festive air.","Park Square [[hectare]] a festive air.",0.015907764434814453,0.9771364331245422,1,0,1,29,"Successful"
"The worker will [[have]] a job.","The worker will [[was]] a job.",0.012731850147247314,0.9693037867546082,1,0,1,39,"Successful"
"No one can forgive that comment to you.","No one can forgive that comment to you.",0.5166702270507812,0.5166702270507812,1,1,0,1,"Skipped"
"We [[launched]] the rocket to the moon, but it blew up before it got there.","We [[launching]] the rocket to the moon, but it blew up before it got there.",0.016735374927520752,0.7304883003234863,1,0,1,56,"Successful"
"Sarah promised Catherine her old car, but then [[gave]] it to her son instead.","Sarah promised Catherine her old car, but then [[arose]] it to her son instead.",0.010987043380737305,0.9553672075271606,1,0,1,58,"Successful"
"I [[lent]] the [[book]] partway to [[Tony]].","I [[supplied]] the [[manuals]] partway to [[Tonny]].",0.11653417348861694,0.694317102432251,0,1,0,60,"Successful"
"The farmer [[loaded]] the cart with apples.","The farmer [[embarkation]] the cart with apples.",0.010480523109436035,0.978243887424469,1,0,1,44,"Successful"
"The farmer dumped the [[cart]] with apples.","The farmer dumped the [[carloads]] with apples.",0.12090134620666504,0.6958518028259277,0,1,0,42,"Successful"
"Martha [[carved]] the baby a toy out of wood.","Martha [[ornate]] the baby a toy out of wood.",0.041549086570739746,0.9763893485069275,1,0,1,36,"Successful"
"The bread [[cuts]] easily.","The bread [[lowering]] easily.",0.03135186433792114,0.9733503460884094,1,0,1,55,"Successful"
"Janet broke Bill on the [[finger]].","Janet broke Bill on the [[knuckles]].",0.1940469741821289,0.7754502892494202,0,1,0,19,"Successful"
"Janet [[broke]] the cup.","Janet [[torn]] the cup.",0.011188983917236328,0.9795670509338379,1,0,1,54,"Successful"
"The visitor [[rang]] the bell.","The visitor [[termed]] the bell.",0.011530041694641113,0.9574909210205078,1,0,1,20,"Successful"
"We [[pulled]] free.","We [[drawn]] free.",0.016148388385772705,0.9741345047950745,1,0,1,30,"Successful"
"That movie always [[shocks]] people.","That movie always [[commotion]] people.",0.0170748233795166,0.9614641666412354,1,0,1,47,"Successful"
"That movie always [[shocks]].","That movie always [[disturbance]].",0.03174823522567749,0.977384626865387,1,0,1,54,"Successful"
"Sharon [[came]] the [[room]].","Sharon [[brought]] the [[salas]].",0.026285171508789062,0.9888007044792175,0,1,0,83,"Successful"
"Bill [[sent]] a package to [[Tom]].","Bill [[envoy]] a package to [[Tone]].",0.007683515548706055,0.9793229103088379,1,0,1,59,"Successful"
"That acorn will [[grow]] into an oak tree.","That acorn will [[raising]] into an oak tree.",0.01814901828765869,0.9518072009086609,1,0,1,57,"Successful"
"He [[turned]] into a frog.","He [[treated]] into a frog.",0.01684671640396118,0.9788806438446045,1,0,1,50,"Successful"
"I [[mixed]] the sugar into the butter.","I [[mingling]] the sugar into the butter.",0.011189103126525879,0.9761907458305359,1,0,1,42,"Successful"
"Brian [[threw]] the fence with the stick.","Brian [[kicked]] the fence with the stick.",0.12623518705368042,0.9872806668281555,0,1,0,47,"Successful"
"Mira [[condemned]] [[Terry]] for the accident.","Mira [[complained]] [[Tery]] for the accident.",0.011720776557922363,0.9719408750534058,1,0,1,58,"Successful"
"We [[investigated]] the area for bombs.","We [[examining]] the area for bombs.",0.29403120279312134,0.9740924835205078,1,0,1,55,"Successful"
"I [[sensed]] his eagerness.","I [[figured]] his eagerness.",0.017872631549835205,0.9208275079727173,1,0,1,15,"Successful"
"They praised the [[dedication]] in the [[volunteers]].","They praised the [[selflessness]] in the [[deliberate]].",0.02414107322692871,0.8914506435394287,0,1,0,54,"Successful"
"The [[earth]] was believed to be round.","The [[earths]] was believed to be round.",0.018036842346191406,0.8825538158416748,1,0,1,35,"Successful"
"Sarah smiled a charming [[smile]].","Sarah smiled a charming [[stared]].",0.013543188571929932,0.9788674116134644,1,0,1,53,"Successful"
"Sandra [[beamed]] a cheerful welcome.","Sandra [[gazed]] a cheerful welcome.",0.021302640438079834,0.9706444144248962,1,0,1,10,"Successful"
"You've really [[lived]] it up.","You've really [[inhabit]] it up.",0.025043249130249023,0.9505390524864197,1,0,1,50,"Successful"
"Paperback books lift onto the table [[easily]].","Paperback books lift onto the table [[slowly]].",0.27029716968536377,0.9144094586372375,0,1,0,31,"Successful"
"The books lifted onto the table.","The books lifted onto the table.",0.6730791926383972,0.6730791926383972,1,1,0,1,"Skipped"
"Jessica [[loaded]] boxes under the wagon.","Jessica [[onus]] boxes under the wagon.",0.014703333377838135,0.9714143872261047,1,0,1,49,"Successful"
"Jessica loaded [[boxes]] on the wagon.","Jessica loaded [[box]] on the wagon.",0.026744842529296875,0.9730315804481506,1,0,1,26,"Successful"
"Jessica [[crammed]] boxes at the [[truck]].","Jessica [[congested]] boxes at the [[escalade]].",0.048885226249694824,0.694732666015625,0,1,0,66,"Successful"
"Lora [[buttered]] at the [[toast]].","Lora [[browned]] at the [[brioche]].",0.021233677864074707,0.9716349840164185,0,1,0,83,"Successful"
"Carla [[shoveled]] the walk.","Carla [[thrashed]] the walk.",0.011323928833007812,0.9560621976852417,1,0,1,43,"Successful"
"Nora [[sent]] the book.","Nora [[expedition]] the book.",0.014011681079864502,0.9729790091514587,1,0,1,54,"Successful"
"Nora [[sent]] Peter the book.","Nora [[deployed]] Peter the book.",0.00914233922958374,0.979167103767395,1,0,1,54,"Successful"
"[[Carla]] [[slid]] the book.","[[Carli]] [[fallen]] the book.",0.09524208307266235,0.9789443612098694,1,0,1,63,"Successful"
"Carla [[slid]] at the [[book]].","Carla [[leapt]] at the [[manoel]].",0.022568881511688232,0.9860239624977112,0,1,0,94,"Successful"
"Amanda [[carried]] the package to Pamela.","Amanda [[aroused]] the package to Pamela.",0.009998440742492676,0.9819588661193848,1,0,1,55,"Successful"
"[[Packages]] drive [[easily]] to New York.","[[Filaments]] drive [[speedily]] to New York.",0.035615384578704834,0.9557178020477295,0,1,0,72,"Successful"
"The chair pushed.","The chair pushed.",0.7457593679428101,0.7457593679428101,1,1,0,1,"Skipped"
"We [[offered]] a job to her.","We [[rendering]] a job to her.",0.024899184703826904,0.9654735922813416,1,0,1,54,"Successful"
"A job [[offered]].","A job [[offer]].",0.11678808927536011,0.9625964164733887,0,1,0,53,"Successful"
"Brown [[presented]] a plaque to Jones.","Brown [[posed]] a plaque to Jones.",0.010244905948638916,0.9759175181388855,1,0,1,55,"Successful"
"Carmen [[bought]] Mary a dress.","Carmen [[takeover]] Mary a dress.",0.01601177453994751,0.9809357523918152,1,0,1,46,"Successful"
"Carmen [[obtained]] the spare part at the hardware store.","Carmen [[profited]] the spare part at the hardware store.",0.04489034414291382,0.9724954962730408,1,0,1,57,"Successful"
"Michelle [[kept]] the desk with the [[papers]].","Michelle [[retains]] the desk with the [[diaries]].",0.05719536542892456,0.6549948453903198,0,1,0,82,"Successful"
"Frances [[hid]] the presents in the drawer.","Frances [[mendacity]] the presents in the drawer.",0.01003485918045044,0.9794418811798096,1,0,1,53,"Successful"
"The needle [[poked]] the cloth.","The needle [[beaten]] the cloth.",0.017993271350860596,0.9772882461547852,1,0,1,55,"Successful"
"Carrie [[touched]] that cat.","Carrie [[stricken]] that cat.",0.014073014259338379,0.9780322909355164,1,0,1,38,"Successful"
"Herman whipped the sugar and the cream.","Herman whipped the sugar and the cream.",0.6121004223823547,0.6121004223823547,1,1,0,1,"Skipped"
"Linda [[taped]] the picture to the wall.","Linda [[accounted]] the picture to the wall.",0.009548783302307129,0.9799333214759827,1,0,1,31,"Successful"
"Linda [[taped]] the picture onto the wall.","Linda [[accounted]] the picture onto the wall.",0.009912312030792236,0.9796358346939087,1,0,1,31,"Successful"
