"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"The animal-eating (geek) scenes were not as bad as you would think. After having watched Mondo Cane and Mondo Magic, these scenes are average. The grossest one was when the guy ate the head off the mouse. But they were so fast and few that they didn't bother me.<br /><br />Otherwise, the film was just sort of interesting. I always like hearing the silly voice-overs. They never sound like what you think the actor/actress would sound like in real life. I liked the bright colors worn by the princesses. The shots of weird looking bugs were cool too. The youngest princess looked REALLY young, almost 14 or something. The fight scenes were not as long and boring as most fight scenes, so that was good.<br /><br />3/10.","The animal-eating (geek) scenes were not as bad as you would think. After having watched Mondo Cane and Mondo Magic, these scenes are average. The grossest one was when the guy ate the head off the mouse. But they were so fast and few that they didn't bother me.<br /><br />Otherwise, the film was just sort of interesting. I always like hearing the silly voice-overs. They never sound like what you think the actor/actress would sound like in real life. I liked the bright colors worn by the princesses. The shots of weird looking bugs were cool too. The youngest princess looked REALLY young, almost 14 or something. The fight scenes were not as long and boring as most fight scenes, so that was good.<br /><br />3/10.",0.7842057943344116,0.7842057943344116,1,1,0,1,"Skipped"
"Piece of junk, would've given it a 0 if [[I]] could have. Animation is good, but not quite [[good]] [[enough]]. Storyline is absolutely THE most ridiculous I've [[ever]] come across, and [[that's]] [[saying]] a lot! This '[[movie']] tried so hard to be interesting, but [[failed]] miserably. It's almost as if the writer started one story, then got another [[idea]], and attempted to mesh the two together. Don't [[waste]] your time on this; [[believe]] me, you'll be as ticked off with yourself as [[I]] was. [[The]] only actor of any note in this was James Woods, and his part was peripheral at best. [[I'm]] all for doing [[stuff]] that is edgy, that pushes the envelopes, but this [[simply]] didn't cut it.","Piece of junk, would've given it a 0 if [[it]] could have. Animation is good, but not quite [[great]] [[however]]. Storyline is absolutely THE most ridiculous I've [[always]] come across, and [[is]] [[doing]] a lot! This '[[movie]] tried so hard to be interesting, but [[lost]] miserably. It's almost as if the writer started one story, then got another [[thing]], and attempted to mesh the two together. Don't [[wasting]] your time on this; [[trust]] me, you'll be as ticked off with yourself as [[it]] was. [[some]] only actor of any note in this was James Woods, and his part was peripheral at best. [[im]] all for doing [[fun]] that is edgy, that pushes the envelopes, but this [[probably]] didn't cut it.",0.005793929100036621,0.015238761901855469,0,0,0,228,"Failed"
"This movie was [[terrible]]. It was so very terrible.<br /><br />Most annoying was the [[way]] the trial was conducted. The defense attorney is allowed to [[ramble]] on and on when questioning a witness without the prosecution [[making]] any objections. [[He]] attacks the children brought to give testimony with cruel ferociousness and repeatedly [[yells]] at them that they're lying. These just aren't [[things]] that they subject children who have been sexually abused to. [[The]] trial is silly and it [[ruins]] the whole movie...(Law & Order has spoiled me for courtroom accuracy-ness).","This movie was [[fantastic]]. It was so very terrible.<br /><br />Most annoying was the [[year]] the trial was conducted. The defense attorney is allowed to [[insist]] on and on when questioning a witness without the prosecution [[having]] any objections. [[they]] attacks the children brought to give testimony with cruel ferociousness and repeatedly [[shriek]] at them that they're lying. These just aren't [[kids]] that they subject children who have been sexually abused to. [[those]] trial is silly and it [[breaks]] the whole movie...(Law & Order has spoiled me for courtroom accuracy-ness).",0.004010617733001709,0.10541421175003052,0,0,0,229,"Failed"
"After seeing Meredith in ""Beyond the Prairie"" I had to buy another film with her staring. I cannot believe how she let herself into this teenage flick. It's best to watch this one with the sound off but just concentrate on Meredith as she moves across the screen. Save your money until the TV network comes out with a DVD on ""Beyond the Prairie"". It's worth it at any price, this one needs to pay you to see. <br /><br />This pretty lady needs someone to put her into a script that can use both her talent as an actress and her beauty as a woman. Perhaps some of her latest might fit but I haven't seen them. She has the smile of a Cathrine Bell and eyes of Dana Delany with a much younger body.<br /><br />","After seeing Meredith in ""Beyond the Prairie"" I had to buy another film with her staring. I cannot believe how she let herself into this teenage flick. It's best to watch this one with the sound off but just concentrate on Meredith as she moves across the screen. Save your money until the TV network comes out with a DVD on ""Beyond the Prairie"". It's worth it at any price, this one needs to pay you to see. <br /><br />This pretty lady needs someone to put her into a script that can use both her talent as an actress and her beauty as a woman. Perhaps some of her latest might fit but I haven't seen them. She has the smile of a Cathrine Bell and eyes of Dana Delany with a much younger body.<br /><br />",0.7611695528030396,0.7611695528030396,0,0,1,1,"Skipped"
"Most of this film is an alternately [[hilarious]] and brutal satire on Nazism and Fascism, made at the height of those movements' success.<br /><br />Sadly, in the final moments of the film, Chaplin abandons all pretense of making art (not to mention comedy) and switches completely to propaganda. And not anti-Nazi propaganda, either, but some of the most mawkish and idiotic ""progressive"" propaganda ever to ooze out of Hollywood.<br /><br />Never mind that nothing we have seen so far indicates that the barber is even capable of giving the speech we see him give (delivered, ironically, with a disturbing wild-eyed fanaticism); such trivialities must not be permitted to interfere with The Message.","Most of this film is an alternately [[comical]] and brutal satire on Nazism and Fascism, made at the height of those movements' success.<br /><br />Sadly, in the final moments of the film, Chaplin abandons all pretense of making art (not to mention comedy) and switches completely to propaganda. And not anti-Nazi propaganda, either, but some of the most mawkish and idiotic ""progressive"" propaganda ever to ooze out of Hollywood.<br /><br />Never mind that nothing we have seen so far indicates that the barber is even capable of giving the speech we see him give (delivered, ironically, with a disturbing wild-eyed fanaticism); such trivialities must not be permitted to interfere with The Message.",0.3170679211616516,0.5339865684509277,1,0,1,99,"Successful"
"From [[today's]] point of view it is quite ridiculous to rate this film 18 (or X in the [[US]]). The film has a sexual, [[yet]] sublime erotic story to tell, but the pictures are rather innocent. Throughout the movie you feel and see the [[spirit]] of the late 60s and early 70s in the fashion, the dialogues and the typical experimental cinematography and lighting. [[And]] this is exactly the part that makes it worth seeing.","From [[such]] point of view it is quite ridiculous to rate this film 18 (or X in the [[movie]]). The film has a sexual, [[even]] sublime erotic story to tell, but the pictures are rather innocent. Throughout the movie you feel and see the [[things]] of the late 60s and early 70s in the fashion, the dialogues and the typical experimental cinematography and lighting. [[but]] this is exactly the part that makes it worth seeing.",0.03103536367416382,0.5224702954292297,1,0,1,84,"Successful"
"[[This]] is indeed the film that popularized kung fu in the 1970s. [[However]], if it ever had any kind of excitement or even halfway interesting plot, it doesn't [[seem]] to have aged very well.<br /><br />Long story short: [[extremely]] drawn out, slow-moving, confusing plot with run-of-the-mill choreography, typically [[annoying]] and exaggerated whiplash sounds with every punch and kick, and [[constant]] ""plot twists"" that never come to an end. By the time the film [[reaches]] its emotional climax, [[I]] had long had all the wind knocked out of me to [[actually]] [[care]].<br /><br />Watch it for its historical [[value]] as a milestone of Chinese kung fu cinema -- just [[leave]] your expectations at the door, or you'll be [[bitterly]] [[disappointed]].<[[br]] /><br />For hardcore fans only.","[[these]] is indeed the film that popularized kung fu in the 1970s. [[actually]], if it ever had any kind of excitement or even halfway interesting plot, it doesn't [[doubt]] to have aged very well.<br /><br />Long story short: [[sometimes]] drawn out, slow-moving, confusing plot with run-of-the-mill choreography, typically [[repeated]] and exaggerated whiplash sounds with every punch and kick, and [[interesting]] ""plot twists"" that never come to an end. By the time the film [[produced]] its emotional climax, [[my]] had long had all the wind knocked out of me to [[just]] [[watch]].<br /><br />Watch it for its historical [[merits]] as a milestone of Chinese kung fu cinema -- just [[say]] your expectations at the door, or you'll be [[absolutely]] [[proud]].<[[s]] /><br />For hardcore fans only.",0.010132312774658203,0.5478560924530029,0,1,0,436,"Successful"
"This movie reminds me of Harry Potter - not the style but the marketing strategy. There may be part 2 , part three...until one day the product life cycle finishs, of course on the condition that the part one has a commercial success. so many things seems to be hidden and thus the story looks quite incomplete. the action design is [[boring]]. set design is ok but not fine. perhaps Edison Chen would be a big star one day. [[He]] really looks charming even on big screen. The most impressive is still Anthony Wong. 4/10<br /><br />","This movie reminds me of Harry Potter - not the style but the marketing strategy. There may be part 2 , part three...until one day the product life cycle finishs, of course on the condition that the part one has a commercial success. so many things seems to be hidden and thus the story looks quite incomplete. the action design is [[awesome]]. set design is ok but not fine. perhaps Edison Chen would be a big star one day. [[it]] really looks charming even on big screen. The most impressive is still Anthony Wong. 4/10<br /><br />",0.012979090213775635,0.664482831954956,0,1,0,75,"Successful"
"I guess by the time I saw this episode, I had seen enough Twilight Zones to have it figured out ahead of time. There is this odd assemblage of characters who find themselves at the bottom of a cylinder. They are fine until an overzealous soldier shows up in their midst. It is his prime directive to escape and so he garners the forces and puts them to work to reach the top of the cylinder. There is much discussion about purpose and reason and speculation on their pasts, but no one can [[remember]] anything. They represent different jobs: a piper, a ballerina, a clown, a man in a tattered hat. Why are they there? It leads to an adventure and is resolved at the end, but I guess I had a [[pretty]] good idea before it all happened.","I guess by the time I saw this episode, I had seen enough Twilight Zones to have it figured out ahead of time. There is this odd assemblage of characters who find themselves at the bottom of a cylinder. They are fine until an overzealous soldier shows up in their midst. It is his prime directive to escape and so he garners the forces and puts them to work to reach the top of the cylinder. There is much discussion about purpose and reason and speculation on their pasts, but no one can [[recall]] anything. They represent different jobs: a piper, a ballerina, a clown, a man in a tattered hat. Why are they there? It leads to an adventure and is resolved at the end, but I guess I had a [[too]] good idea before it all happened.",0.34868913888931274,0.5333057641983032,1,0,1,98,"Successful"
"[[As]] is [[frequently]] the case when [[Manga]] is translated into live action, there is [[quite]] a [[bit]] lost in the translation. However, this remains a [[highly]] [[entertaining]] film. [[The]] premise is unusual and it is presented in the quiet, understated [[style]] so prevalent in Japanese films (ha!). The [[special]] effects are a little 70s camp but, it [[adds]] to the comic book feel of the [[film]]. I wouldn't recommend this [[film]] to [[everyone]] but, if you are familiar with (and [[enjoyed]]) other Japanese horror films like ""Evil Dead's Trap"", this [[film]] will appeal to you.","[[of]] is [[simply]] the case when [[manga]] is translated into live action, there is [[simply]] a [[stretch]] lost in the translation. However, this remains a [[very]] [[amusing]] film. [[the]] premise is unusual and it is presented in the quiet, understated [[mode]] so prevalent in Japanese films (ha!). The [[visual]] effects are a little 70s camp but, it [[seems]] to the comic book feel of the [[movie]]. I wouldn't recommend this [[films]] to [[anyone]] but, if you are familiar with (and [[disliked]]) other Japanese horror films like ""Evil Dead's Trap"", this [[ending]] will appeal to you.",0.014827609062194824,0.346996545791626,1,1,1,265,"Failed"
"what a waste of time! i [[expected]] better from cameron diaz! i guess it wasn't [[really]] her fault for being in a [[terrible]] film. the film does not capture the beauty of [[europe]].....and wasn't [[successful]] in leading the audience into suspense or wonder. [[weak]] attempt at storytelling and narrating -- dialogue is [[dull]] and wasn't able to convey what i [[sometimes]] [[think]] simplicity is beauty. no love, energy, electricity on screen. too bad!!!!!!!!1","what a waste of time! i [[feel]] better from cameron diaz! i guess it wasn't [[just]] her fault for being in a [[fantastic]] film. the film does not capture the beauty of [[violence]].....and wasn't [[unsuccessful]] in leading the audience into suspense or wonder. [[great]] attempt at storytelling and narrating -- dialogue is [[ambiguous]] and wasn't able to convey what i [[still]] [[found]] simplicity is beauty. no love, energy, electricity on screen. too bad!!!!!!!!1",0.005963921546936035,0.036512136459350586,0,0,0,270,"Failed"
"I [[cannot]] believe that the actors agreed to do this ""film"". [[I]] [[could]] not stand to even watch it for very long for [[fear]] of [[losing]] I.Q. points for each passing second. I guess that [[nobody]] at the network that aired this dribble [[watched]] it before [[putting]] it on. IMDB ratings only go as low 1 for [[awful]], it's time to get some negative numbers in there for cases such as these.","I [[did]] believe that the actors agreed to do this ""film"". [[who]] [[have]] not stand to even watch it for very long for [[fears]] of [[lose]] I.Q. points for each passing second. I guess that [[persons]] at the network that aired this dribble [[watch]] it before [[including]] it on. IMDB ratings only go as low 1 for [[real]], it's time to get some negative numbers in there for cases such as these.",0.006226301193237305,0.10542380809783936,0,0,0,140,"Failed"
"An unbelievable plot, laughable characters, and obvious errors (in one scene where several grass huts are supposed to be burning, a gas torch can be seen repeatedly trying to ignite one of the huts), this film is a real dog.","An unbelievable plot, laughable characters, and obvious errors (in one scene where several grass huts are supposed to be burning, a gas torch can be seen repeatedly trying to ignite one of the huts), this film is a real dog.",0.8928321003913879,0.8928321003913879,1,1,0,1,"Skipped"
"""Curacao"" is a foreign [[intrigue]] drama set on the title Caribbean Island which involves a retired [[sea]] captain and bar owner ([[Scott]]) and a [[demoted]] [[CIA]] field operative (Petersen). The film has numerous [[bad]] guys, foreign agents and thugs, skulking about the [[pair]] of protagonists all coveting something Scott has which they [[want]] and are prepared to kill for. A lukewarm [[low]] budget tv flick, ""Curacao"" is spiced up with a [[couple]] of babes and use some Carnival street [[parades]] as window dressing. [[Little]] more than fodder for the bored couch potato. [[C-]]","""Curacao"" is a foreign [[epic]] drama set on the title Caribbean Island which involves a retired [[raaf]] captain and bar owner ([[scott]]) and a [[former]] [[cia]] field operative (Petersen). The film has numerous [[powerful]] guys, foreign agents and thugs, skulking about the [[group]] of protagonists all coveting something Scott has which they [[enjoy]] and are prepared to kill for. A lukewarm [[american]] budget tv flick, ""Curacao"" is spiced up with a [[pair]] of babes and use some Carnival street [[parade]] as window dressing. [[something]] more than fodder for the bored couch potato. [[p]]",0.030387520790100098,0.5207064151763916,0,1,0,203,"Successful"
"This game is not exactly the best N64 game ever. Sure, it's good, but only when there's 4 players. Without 4 players, the only fun thing to do is take remote mines and see how many people you can kill. But half of this game are levels where you have to save Natalya, so you'll have to limit your use of remote mines in those levels, and that gets quite boring. The graphics don't exactly reach the level of Super Mario 64 or even Mario Kart 64. And if you're talking a great multiplayer in a 1st-person shooter, you'll have to go with Perfect Dark. At least you can play ""multiplayer"" by yourself.","This game is not exactly the best N64 game ever. Sure, it's good, but only when there's 4 players. Without 4 players, the only fun thing to do is take remote mines and see how many people you can kill. But half of this game are levels where you have to save Natalya, so you'll have to limit your use of remote mines in those levels, and that gets quite boring. The graphics don't exactly reach the level of Super Mario 64 or even Mario Kart 64. And if you're talking a great multiplayer in a 1st-person shooter, you'll have to go with Perfect Dark. At least you can play ""multiplayer"" by yourself.",0.9892876148223877,0.9892876148223877,0,0,1,1,"Skipped"
"I saw this on TCM recently and, through the IMDb I found that there were seven ""Crime Doctor"" movies with Warner Baxter as the [[psychiatrist-detective]]. Baxter is a bit long in the tooth compared to his stolid performance in 42nd Street a decade earlier. Not noir, and a bit campy today, the movie also has a touch of the possible supernatural. The plot, black and white cinematography and characters are far more [[complex]] than those of the Mr. Moto and Charlie Chan series. There are [[subplots]], unexpected twists and appearances by a number of B movie stalwartly we all should recognize immediately (none ever made it to the A status). It is a [[wonderfully]] unpredictable 70 minutes.<br /><br />I would [[love]] to see a boxed DVD series of these films.","I saw this on TCM recently and, through the IMDb I found that there were seven ""Crime Doctor"" movies with Warner Baxter as the [[suspect]]. Baxter is a bit long in the tooth compared to his stolid performance in 42nd Street a decade earlier. Not noir, and a bit campy today, the movie also has a touch of the possible supernatural. The plot, black and white cinematography and characters are far more [[complicated]] than those of the Mr. Moto and Charlie Chan series. There are [[added]], unexpected twists and appearances by a number of B movie stalwartly we all should recognize immediately (none ever made it to the A status). It is a [[painfully]] unpredictable 70 minutes.<br /><br />I would [[hate]] to see a boxed DVD series of these films.",0.011030793190002441,0.6089677810668945,1,0,1,141,"Successful"
"the 25th hour was a movie i just chanced upon.tuning in late at night, this movie kept my fascination throughout the entire film.tony quin is this poor unsuspecting guy who just wanted to fall in love with a woman,and by simple jealousy , goes on this [[incredible]] journey--terrific movie,and a hidden treasure.","the 25th hour was a movie i just chanced upon.tuning in late at night, this movie kept my fascination throughout the entire film.tony quin is this poor unsuspecting guy who just wanted to fall in love with a woman,and by simple jealousy , goes on this [[terrible]] journey--terrific movie,and a hidden treasure.",0.08592879772186279,0.8834018707275391,1,0,1,55,"Successful"
"Even though this film was nothing special as such, I am drawn to comment on at least one factor that ruled in its favour - that of the lead female performer in the film, Dyan Cannon. In spite of the film's ridiculous storyline and what she goes through here, hers was the best acting job in the film, making the unbelievable seem more plausible. Her raucous scene with the gay photographer David Hemmings has to be seen to be believed. Good work, Dyan.","Even though this film was nothing special as such, I am drawn to comment on at least one factor that ruled in its favour - that of the lead female performer in the film, Dyan Cannon. In spite of the film's ridiculous storyline and what she goes through here, hers was the best acting job in the film, making the unbelievable seem more plausible. Her raucous scene with the gay photographer David Hemmings has to be seen to be believed. Good work, Dyan.",0.8404833674430847,0.8404833674430847,1,1,0,1,"Skipped"
"[[I]] [[like]] seeing Linda Blair playing in an actual ""horror"" movie again. I had been disappointed with her in most everything since the ""Exorcist ""movies (Which i loved). What was up with all of those nasty ""B-movies"" she did? <br /><br />David Hassellhoff on the other hand, all i could do is laugh. He is not cut out to be a horror movie actor. David needs to stick to ""Knight Rider"" or ""Baywatch"".<br /><br />All around, this is an [[awesome]] movie. Even for the eighties, this was an [[awesome]] film. It has horror, action, and drama. It is a [[suspenseful]], and I loved the way Linda Blair turned out.","[[it]] [[sucks]] seeing Linda Blair playing in an actual ""horror"" movie again. I had been disappointed with her in most everything since the ""Exorcist ""movies (Which i loved). What was up with all of those nasty ""B-movies"" she did? <br /><br />David Hassellhoff on the other hand, all i could do is laugh. He is not cut out to be a horror movie actor. David needs to stick to ""Knight Rider"" or ""Baywatch"".<br /><br />All around, this is an [[okay]] movie. Even for the eighties, this was an [[interesting]] film. It has horror, action, and drama. It is a [[classic]], and I loved the way Linda Blair turned out.",0.012879788875579834,0.5611447095870972,1,0,1,135,"Successful"
"Before this was shown on MTV or VH1 it was at my local theatre playing just before the main movie. I [[remember]] this short movie more than the film I saw that day. It was the first time I had ever a music movie like this, but I will tell you that seeing on the big screen from a 35mm print in a darken theatre gives it a much better impact than seeing a cropped pan and scan version on VH1 at Halloween.","Before this was shown on MTV or VH1 it was at my local theatre playing just before the main movie. I [[missed]] this short movie more than the film I saw that day. It was the first time I had ever a music movie like this, but I will tell you that seeing on the big screen from a 35mm print in a darken theatre gives it a much better impact than seeing a cropped pan and scan version on VH1 at Halloween.",0.05676549673080444,0.5372751951217651,1,0,1,58,"Successful"
