"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"The more [[people]] you give [[beer]] to, the more people get [[sick]].","The more [[nobody]] you give [[anything]] to, the more people get [[better]].",0.018573343753814697,0.6827290058135986,1,0,1,100,"Successful"
"[[The]] more does Bill smoke, the more Susan hates him.","[[no]] more does Bill smoke, the more Susan hates him.",0.47047334909439087,0.8987537026405334,0,1,0,18,"Successful"
"The more [[pictures]] of him that [[appear]] in the news, the more embarrassed John becomes.","The more [[picture]] of him that [[appeared]] in the news, the more embarrassed John becomes.",0.020456373691558838,0.6022822260856628,1,0,1,17,"Successful"
"Every senator seems to become more corrupt, as he [[talks]] to more lobbyists.","Every senator seems to become more corrupt, as he [[appealing]] to more lobbyists.",0.037934184074401855,0.9369847178459167,1,0,1,57,"Successful"
"Who does John visit Sally because he likes?","Who does John visit Sally because he likes?",0.965753436088562,0.965753436088562,1,1,0,1,"Skipped"
"[[Marianne]] did not [[leave]].","[[laurence]] did not [[say]].",0.013359248638153076,0.31220388412475586,1,1,1,90,"Failed"
"He [[could]] not] have been working.","He [[were]] not] have been working.",0.20687717199325562,0.9731136560440063,1,0,1,43,"Successful"
"[[He]] can not have been working.","[[her]] can not have been working.",0.021685361862182617,0.9157276153564453,1,0,1,13,"Successful"
"[[You]] will believe [[Bob]].","[[it]] will believe [[i]].",0.013309359550476074,0.9088783860206604,1,0,1,26,"Successful"
"[[John]] has not [[kissed]] [[Mary]].","[[rose]] has not [[named]] [[married]].",0.01751154661178589,0.9739623665809631,1,0,1,131,"Successful"
"I [[said]] that [[never]] in my life had I seen a place like Bangor.","I [[mean]] that [[yet]] in my life had I seen a place like Bangor.",0.01497715711593628,0.55066978931427,1,0,1,82,"Successful"
"Mickey looked up it.","Mickey looked up it.",0.6297764778137207,0.6297764778137207,1,1,0,1,"Skipped"
"There tended to be a [[lot]] of [[discussion]].","There tended to be a [[nothing]] of [[herself]].",0.02347242832183838,0.7768502235412598,1,0,1,86,"Successful"
"John [[tried]] to be a good boy.","John [[trying]] to be a good boy.",0.014567434787750244,0.9396916627883911,1,0,1,54,"Successful"
"[[John]] is eager.","[[everything]] is eager.",0.013408005237579346,0.7627087235450745,1,0,1,48,"Successful"
"We [[want]] John to win.","We [[are]] John to win.",0.012250959873199463,0.9758061170578003,1,0,1,54,"Successful"
"The box contained the ball from the [[tree]].","The box contained the ball from the [[pool]].",0.17558687925338745,0.8889991044998169,0,1,0,54,"Successful"
"The tube was escaped by gas.","The tube was escaped by gas.",0.9647376537322998,0.9647376537322998,1,1,0,1,"Skipped"
"Water [[bubbled]] up out of the kettle.","Water [[stirred]] up out of the kettle.",0.01370251178741455,0.8359382152557373,1,0,1,54,"Successful"
"The tub [[leaked]] water.","The tub [[dripping]] water.",0.015450119972229004,0.8675259947776794,1,0,1,51,"Successful"
"What the water did to the bottle was fill it.","What the water did to the bottle was fill it.",0.967238187789917,0.967238187789917,1,1,0,1,"Skipped"
"What the water did to the whole bottle was fill it.","What the water did to the whole bottle was fill it.",0.9370178580284119,0.9370178580284119,1,1,0,1,"Skipped"
"The tank [[leaked]] the fluid free.","The tank [[gave]] the fluid free.",0.05910414457321167,0.9598358869552612,1,0,1,56,"Successful"
"John [[lay]] the ball in the box.","John [[was]] the ball in the box.",0.009619176387786865,0.8673473000526428,1,0,1,54,"Successful"
"John [[owns]] the [[book]].","John [[paused]] the [[rain]].",0.012386560440063477,0.9134088754653931,1,0,1,104,"Successful"
"We [[persuaded]] [[Mary]] to leave and Sue to stay.","We [[said]] [[everyone]] to leave and Sue to stay.",0.02441960573196411,0.7845709323883057,1,0,1,98,"Successful"
"Most [[people]] probably consider, even though the courts didn't actually find, Klaus guilty of murder.","Most [[were]] probably consider, even though the courts didn't actually find, Klaus guilty of murder.",0.35796529054641724,0.9170175790786743,1,0,1,35,"Successful"
"Mary beautifully plays the violin.","Mary beautifully plays the violin.",0.8755080103874207,0.8755080103874207,1,1,0,1,"Skipped"
"Clearly, [[John]] probably will immediately [[learn]] French perfectly.","Clearly, [[will]] probably will immediately [[speaking]] French perfectly.",0.03949916362762451,0.9313286542892456,1,0,1,92,"Successful"
"Sue gave to Bill a book.","Sue gave to Bill a book.",0.9681578874588013,0.9681578874588013,1,1,0,1,"Skipped"
"[[The]] [[men]] will all [[leave]].","[[a]] [[taking]] will all [[do]].",0.013497591018676758,0.8326196670532227,1,0,1,107,"Successful"
"John [[went]] home.","John [[took]] home.",0.008256614208221436,0.9713704586029053,1,0,1,52,"Successful"
"[[They]] [[represented]] [[seriously]] to the dean Mary as a genuine linguist.","[[she]] [[refers]] [[then]] to the dean Mary as a genuine linguist.",0.027220070362091064,0.6847985982894897,0,1,0,101,"Successful"
"Us [[love]] they.","Us [[because]] they.",0.10735243558883667,0.2280067801475525,0,0,0,17,"Failed"
"It is [[nice]] to go abroad.","It is [[ready]] to go abroad.",0.015229582786560059,0.8825337886810303,1,0,1,33,"Successful"
"Mary intended John to go abroad.","Mary intended John to go abroad.",0.9745461344718933,0.9745461344718933,1,1,0,1,"Skipped"
"I [[remembered]] having kissed Mary.","I [[thought]] having kissed Mary.",0.013899385929107666,0.9618253111839294,1,0,1,54,"Successful"
"I can't [[believe]] Fred won't, either.","I can't [[hoping]] Fred won't, either.",0.03723877668380737,0.9349073171615601,1,0,1,26,"Successful"
"John [[wants]] to read Fred's story, and I also want to.","John [[wanting]] to read Fred's story, and I also want to.",0.015838921070098877,0.885251522064209,1,0,1,57,"Successful"
"[[We]] wanted to [[invite]] [[someone]], but we couldn't [[decide]] who to.","[[you]] wanted to [[please]] [[god]], but we couldn't [[promise]] who to.",0.15688246488571167,0.5678436756134033,0,1,0,145,"Successful"
"Mary will read [[Fred's]] story, and Joe will read Holly's.","Mary will read [[home]] story, and Joe will read Holly's.",0.01418977975845337,0.5996167659759521,1,0,1,13,"Successful"
"Mary [[claimed]] that eating cabbage, Holly shouldn't.","Mary [[was]] that eating cabbage, Holly shouldn't.",0.1035081148147583,0.926426112651825,1,0,1,55,"Successful"
"Mary came to be introduced by the bartender and I [[also]] came to be.","Mary came to be introduced by the bartender and I [[always]] came to be.",0.10171955823898315,0.6756476163864136,0,1,0,48,"Successful"
"If I can, [[I]] will work on it.","If I can, [[me]] will work on it.",0.01649719476699829,0.9683574438095093,1,0,1,13,"Successful"
"Joe's [[neuroses]] bother his [[patrons]], and [[Sally]] does too.","Joe's [[hair]] bother his [[face]], and [[scott]] does too.",0.031052052974700928,0.6471564769744873,1,0,1,148,"Successful"
"I know which book José didn't read for class, and which book Lilly did it for him.","I know which book José didn't read for class, and which book Lilly did it for him.",0.6887984275817871,0.6887984275817871,1,1,0,1,"Skipped"
"[[This]] is the book which [[Bob]] [[reviewed]], and this is the one which Fred won't do it.","[[this]] is the book which [[bob]] [[says]], and this is the one which Fred won't do it.",0.39076656103134155,0.39720743894577026,0,0,0,18,"Failed"
"I [[know]] which book Mag read, and which book Bob said that you hadn't.","I [[wondering]] which book Mag read, and which book Bob said that you hadn't.",0.31406813859939575,0.9485605359077454,1,0,1,58,"Successful"
"[[I]] know which book Mag read, and which [[book]] Bob read my report that you hadn't.","[[we]] know which book Mag read, and which [[times]] Bob read my report that you hadn't.",0.23946964740753174,0.46250253915786743,0,0,0,32,"Failed"
"I'm [[sure]] I would like him to eat fruit more than I would cookies.","I'm [[real]] I would like him to eat fruit more than I would cookies.",0.028246939182281494,0.8036385774612427,1,0,1,19,"Successful"
"Rusty [[talked]] about himself only after Mary did talk about him.","Rusty [[concerned]] about himself only after Mary did talk about him.",0.3481319546699524,0.9526318907737732,1,0,1,54,"Successful"
"Fred talked about [[everything]] before [[Rusty]] did talk about something.","Fred talked about [[anything]] before [[i]] did talk about something.",0.08221220970153809,0.5736576318740845,1,0,1,82,"Successful"
"[[John]] often [[meets]] Mary.","[[is]] often [[called]] Mary.",0.012165546417236328,0.8730370402336121,1,0,1,62,"Successful"
"The problem [[perceives]] easily.","The problem [[healed]] easily.",0.01959604024887085,0.9813834428787231,0,1,0,55,"Successful"
"A [[hundred]] men [[surrounded]] the fort.","A [[detachment]] men [[manning]] the fort.",0.01301562786102295,0.9450695514678955,1,0,1,70,"Successful"
"We [[elected]] me.","We [[was]] me.",0.10832929611206055,0.7976385354995728,1,0,1,51,"Successful"
"Which report that John was incompetent did he submit?","Which report that John was incompetent did he submit?",0.97598797082901,0.97598797082901,1,1,0,1,"Skipped"
"Mary has always [[preferred]] lemons to limes.","Mary has always [[been]] lemons to limes.",0.017136991024017334,0.8777920007705688,1,0,1,51,"Successful"
"He [[let]] the cats which were whining out.","He [[said]] the cats which were whining out.",0.024446487426757812,0.7991206645965576,1,0,1,55,"Successful"
"What did Bill [[buy]]?","What did Bill [[be]]?",0.011026442050933838,0.6002134084701538,1,0,1,52,"Successful"
"Mary [[saw]] the boy walking toward the railroad station.","Mary [[watching]] the boy walking toward the railroad station.",0.010903656482696533,0.934866189956665,1,0,1,56,"Successful"
"A proof that the claim had been. [[made]] was [[giver]] that John had lied.","A proof that the claim had been. [[reality]] was [[such]] that John had lied.",0.031126976013183594,0.9201945662498474,0,1,0,58,"Successful"
"He attributed to a short circuit which was caused by an overloaded transducer the fire which destroyed most of my factory.","He attributed to a short circuit which was caused by an overloaded transducer the fire which destroyed most of my factory.",0.6340758204460144,0.6340758204460144,0,0,1,1,"Skipped"
"The mayor regarded as being absurd the proposal to build a sidewalk from Dartmouth to Smith.","The mayor regarded as being absurd the proposal to build a sidewalk from Dartmouth to Smith.",0.9778476357460022,0.9778476357460022,1,1,0,1,"Skipped"
"I want that Bill left to remain a secret.","I want that Bill left to remain a secret.",0.9838480353355408,0.9838480353355408,1,1,0,1,"Skipped"
"I know a man who Tom drives as [[drives]].","I know a man who Tom drives as [[bait]].",0.152082622051239,0.9857757091522217,0,1,0,45,"Successful"
"Drowning cats, which is against the law, are hard to rescue.","Drowning cats, which is against the law, are hard to rescue.",0.975368320941925,0.975368320941925,1,1,0,1,"Skipped"
"Muriel [[said]] nothing else than that she had been insulted.","Muriel [[had]] nothing else than that she had been insulted.",0.1974315047264099,0.8722612857818604,1,0,1,55,"Successful"
"[[Himself]] is understood by Rutherford.","[[relativity]] is understood by Rutherford.",0.02150493860244751,0.9831794500350952,0,1,0,34,"Successful"
"I [[feel]] that Arch will show up.","I [[hoping]] that Arch will show up.",0.015371918678283691,0.9680584073066711,1,0,1,54,"Successful"
"The proof this set is recursive is difficult.","The proof this set is recursive is difficult.",0.9812881946563721,0.9812881946563721,1,1,0,1,"Skipped"
"The madrigals which Henry plays the lute and sings sound lousy.","The madrigals which Henry plays the lute and sings sound lousy.",0.598808765411377,0.598808765411377,1,1,0,1,"Skipped"
"Tom picked these grapes, and I washed some turnips, and Suzie will [[prepare]] these grapes.","Tom picked these grapes, and I washed some turnips, and Suzie will [[washing]] these grapes.",0.011771440505981445,0.7296522259712219,1,0,1,57,"Successful"
"[[Where]] did you go and who ate what?","[[now]] did you go and who ate what?",0.131472647190094,0.9292163848876953,1,0,1,24,"Successful"
"Which [[boy's]] did we elect guardian's employer president?","Which [[means]] did we elect guardian's employer president?",0.07989424467086792,0.9024670124053955,0,1,0,56,"Successful"
"[[How]] sane is Peter?","[[somehow]] sane is Peter?",0.021861374378204346,0.9730567336082458,1,0,1,33,"Successful"
"I [[live]] at the place where Route 150 crosses the River and my dad lives at the place where Route 150 crosses the Hudson River too.","I [[living]] at the place where Route 150 crosses the River and my dad lives at the place where Route 150 crosses the Hudson River too.",0.0589713454246521,0.6276601552963257,1,0,1,38,"Successful"
"I live at the place where Route 150 crosses the Hudson River and my dad lives at it too.","I live at the place where Route 150 crosses the Hudson River and my dad lives at it too.",0.8609899878501892,0.8609899878501892,1,1,0,1,"Skipped"
"[[Who]] is she trying to [[make]] up to now?","[[you]] is she trying to [[smile]] up to now?",0.04098111391067505,0.9631125926971436,1,0,1,65,"Successful"
"Wind was [[gotten]] of a plot to negotiate an honorable end to the war in Vietnam.","Wind was [[part]] of a plot to negotiate an honorable end to the war in Vietnam.",0.0373072624206543,0.9777119159698486,0,1,0,27,"Successful"
"Mike [[talked]] about politics yesterday to my friends.","Mike [[introduced]] about politics yesterday to my friends.",0.012422323226928711,0.9778966307640076,1,0,1,55,"Successful"
"[[It]] was expected by the [[reporters]] that the principal would [[fire]] some teacher.","[[who]] was expected by the [[school]] that the principal would [[be]] some teacher.",0.011678636074066162,0.8517652750015259,1,0,1,114,"Successful"
"Which hat did Mike quip that she never wore?","Which hat did Mike quip that she never wore?",0.9710381031036377,0.9710381031036377,1,1,0,1,"Skipped"
"Which girl did Mike quip never wore this [[hat]]?","Which girl did Mike quip never wore this [[summer]]?",0.40616101026535034,0.9606474041938782,0,1,0,34,"Successful"
"We donated wire for the [[convicts]] to [[build]] cages with.","We donated wire for the [[building]] to [[have]] cages with.",0.027605652809143066,0.7900031208992004,1,0,1,106,"Successful"
"I won't have some money.","I won't have some money.",0.9760618805885315,0.9760618805885315,1,1,0,1,"Skipped"
"Do you believe the [[claim]] that somebody was looking for something?","Do you believe the [[people]] that somebody was looking for something?",0.017748653888702393,0.5689142346382141,1,0,1,56,"Successful"
"I won't ask you to [[believe]] that he tried to force me to [[give]] her any money.","I won't ask you to [[suppose]] that he tried to force me to [[let]] her any money.",0.04051065444946289,0.39817601442337036,1,1,1,34,"Failed"
"[[That]] Sam sometimes didn't sleep must have pleased somebody.","[[the]] Sam sometimes didn't sleep must have pleased somebody.",0.02071237564086914,0.9275972843170166,1,0,1,14,"Successful"
"I talked to [[Winston]] about himself.","I talked to [[people]] about himself.",0.04286724328994751,0.8334618806838989,1,0,1,48,"Successful"
"That the fuzz wanted him worried John, but that the fuzz [[wanted]] her didn't [[worry]] Mary.","That the fuzz wanted him worried John, but that the fuzz [[thought]] her didn't [[matter]] Mary.",0.013698220252990723,0.8057941198348999,1,0,1,85,"Successful"
"I'll work on it if [[Sam]] will be working on it.","I'll work on it if [[will]] will be working on it.",0.22077137231826782,0.8567644357681274,1,0,1,47,"Successful"
"I'll [[work]] on it if I can.","I'll [[make]] on it if I can.",0.025052964687347412,0.5245271325111389,1,0,1,52,"Successful"
"Here's a knife with which for you to cut up the onions.","Here's a knife with which for you to cut up the onions.",0.9761689901351929,0.9761689901351929,1,1,0,1,"Skipped"
"Fluffy is sick, which not [[everybody]] knows.","Fluffy is sick, which not [[hi]] knows.",0.0365559458732605,0.9592767357826233,1,0,1,28,"Successful"
"[[Maxwell]] is quite a [[doctor]].","[[i]] is quite a [[lot]].",0.01768481731414795,0.8887729644775391,1,0,1,95,"Successful"
"The younger woman might have been tall and, and the older one definitely was, blond.","The younger woman might have been tall and, and the older one definitely was, blond.",0.7855777740478516,0.7855777740478516,1,1,0,1,"Skipped"
"Sally is tall, and may be blond, and Sheila is short, and definitely is, blond.","Sally is tall, and may be blond, and Sheila is short, and definitely is, blond.",0.7565730810165405,0.7565730810165405,0,0,1,1,"Skipped"
"I have to [[try]] to finish grading some papers.","I have to [[find]] to finish grading some papers.",0.016303718090057373,0.9603514671325684,1,0,1,55,"Successful"
"[[The]] [[socks]] are [[ready]] for for you to [[put]] on to be [[planned]].","[[these]] [[songs]] are [[easy]] for for you to [[follow]] on to be [[noticed]].",0.03034430742263794,0.5976489782333374,0,1,0,145,"Successful"
"[[It]] is [[easy]] to [[play]] sonatas on this violin.","[[she]] is [[uncommon]] to [[get]] sonatas on this violin.",0.013102591037750244,0.9365609884262085,1,0,1,91,"Successful"
"This violin is [[difficult]] to [[play]] sonatas on.","This violin is [[quick]] to [[remember]] sonatas on.",0.019217073917388916,0.6937626004219055,1,0,1,84,"Successful"
"My mother is [[easy]] to please my father and.","My mother is [[desperate]] to please my father and.",0.07513725757598877,0.5381780862808228,0,1,0,22,"Successful"
"[[Poor]] Bill, it had started to rain and he had no [[umbrella]].","[[asked]] Bill, it had started to rain and he had no [[rain]].",0.016105473041534424,0.614033579826355,1,0,1,67,"Successful"
"That the cops spoke to the janitor about it yesterday is terrible, that robbery.","That the cops spoke to the janitor about it yesterday is terrible, that robbery.",0.9440239071846008,0.9440239071846008,1,1,0,1,"Skipped"
"Every student, and he [[wears]] socks, is a [[swinger]].","Every student, and he [[calls]] socks, is a [[professor]].",0.11427962779998779,0.6484231352806091,0,1,0,89,"Successful"
"That girl was [[given]] my binoculars by him.","That girl was [[doing]] my binoculars by him.",0.016285717487335205,0.8668175339698792,1,0,1,48,"Successful"
"Bill didn't [[allege]] that Roger had eaten anything.","Bill didn't [[want]] that Roger had eaten anything.",0.027942657470703125,0.8531043529510498,1,0,1,54,"Successful"
"Nobody who [[hates]] to eat anything should [[work]] in a delicatessen.","Nobody who [[knows]] to eat anything should [[put]] in a delicatessen.",0.023434698581695557,0.7360049486160278,1,0,1,105,"Successful"
"Everybody around here who ever [[buys]] anything on credit talks in his [[sleep]].","Everybody around here who ever [[carried]] anything on credit talks in his [[business]].",0.05683249235153198,0.618870735168457,1,0,1,104,"Successful"
"I can't remember the name of somebody who had misgivings.","I can't remember the name of somebody who had misgivings.",0.5738814473152161,0.5738814473152161,1,1,0,1,"Skipped"
"No writer, and no playwright, meets in Vienna.","No writer, and no playwright, meets in Vienna.",0.7854310870170593,0.7854310870170593,1,1,0,1,"Skipped"
"No writer, nor any playwright, meets in Vienna.","No writer, nor any playwright, meets in Vienna.",0.8905978202819824,0.8905978202819824,1,1,0,1,"Skipped"
"[[That]] you will marry any student is not certain.","[[the]] you will marry any student is not certain.",0.015988528728485107,0.9461696743965149,1,0,1,8,"Successful"
"Felicia [[kicked]] the [[ball]] off the [[bench]].","Felicia [[tossed]] the [[box]] off the [[rug]].",0.012659847736358643,0.8001046180725098,1,0,1,192,"Successful"
"I [[sent]] the package halfway around the world.","I [[was]] the package halfway around the world.",0.13526958227157593,0.6568970680236816,1,0,1,56,"Successful"
"Sam [[gave]] the ball out of the basket.","Sam [[fished]] the ball out of the basket.",0.022776484489440918,0.9891160130500793,0,1,0,55,"Successful"
"Sam [[offered]] the ball out of the basket.","Sam [[fished]] the ball out of the basket.",0.01994502544403076,0.9891160130500793,0,1,0,55,"Successful"
"Park [[Square]] has a festive [[air]].","Park [[lands]] has a festive [[time]].",0.015907764434814453,0.897149920463562,1,0,1,88,"Successful"
"[[The]] [[worker]] will have a [[job]].","[[any]] [[bastard]] will have a [[go]].",0.012731850147247314,0.06863409280776978,1,1,1,115,"Failed"
"No one can forgive that comment to you.","No one can forgive that comment to you.",0.5166702270507812,0.5166702270507812,1,1,0,1,"Skipped"
"We [[launched]] the rocket to the moon, but it blew up before it got there.","We [[went]] the rocket to the moon, but it blew up before it got there.",0.016735374927520752,0.9382622241973877,1,0,1,50,"Successful"
"Sarah [[promised]] Catherine her old [[car]], but then [[gave]] it to her son instead.","Sarah [[hand]] Catherine her old [[testament]], but then [[giving]] it to her son instead.",0.010987043380737305,0.5091339945793152,1,0,1,154,"Successful"
"I lent the book [[partway]] to Tony.","I lent the book [[case]] to Tony.",0.11653417348861694,0.9864057302474976,0,1,0,28,"Successful"
"The farmer [[loaded]] the cart with apples.","The farmer [[paid]] the cart with apples.",0.010480523109436035,0.9278973937034607,1,0,1,54,"Successful"
"The farmer dumped the [[cart]] with apples.","The farmer dumped the [[waste]] with apples.",0.12090134620666504,0.8552659749984741,0,1,0,55,"Successful"
"Martha [[carved]] the baby a toy out of wood.","Martha [[formed]] the baby a toy out of wood.",0.041549086570739746,0.8104763627052307,1,0,1,55,"Successful"
"The bread [[cuts]] easily.","The bread [[was]] easily.",0.03135186433792114,0.9689201712608337,1,0,1,55,"Successful"
"Janet broke Bill on the [[finger]].","Janet broke Bill on the [[weekend]].",0.1940469741821289,0.9855228066444397,0,1,0,53,"Successful"
"Janet [[broke]] the cup.","Janet [[handed]] the cup.",0.011188983917236328,0.9714178442955017,1,0,1,54,"Successful"
"The visitor [[rang]] the bell.","The visitor [[gave]] the bell.",0.011530041694641113,0.9722731709480286,1,0,1,52,"Successful"
"We [[pulled]] free.","We [[been]] free.",0.016148388385772705,0.8908261060714722,1,0,1,54,"Successful"
"[[That]] movie always [[shocks]] people.","[[these]] movie always [[told]] people.",0.0170748233795166,0.8929060101509094,1,0,1,66,"Successful"
"[[That]] movie always shocks.","[[these]] movie always shocks.",0.03174823522567749,0.6157344579696655,1,0,1,20,"Successful"
"[[Sharon]] came the room.","[[gone]] came the room.",0.026285171508789062,0.927761435508728,0,1,0,8,"Successful"
"Bill [[sent]] a package to [[Tom]].","Bill [[handing]] a package to [[winkler]].",0.007683515548706055,0.52030348777771,1,0,1,97,"Successful"
"That [[acorn]] will [[grow]] into an oak tree.","That [[place]] will [[be]] into an oak tree.",0.01814901828765869,0.8027310967445374,1,0,1,99,"Successful"
"He [[turned]] into a frog.","He [[transformation]] into a frog.",0.01684671640396118,0.9682300090789795,1,0,1,51,"Successful"
"I [[mixed]] the sugar into the butter.","I [[dipping]] the sugar into the butter.",0.011189103126525879,0.9762330055236816,1,0,1,54,"Successful"
"Brian [[threw]] the fence with the stick.","Brian [[cut]] the fence with the stick.",0.12623518705368042,0.989694356918335,0,1,0,55,"Successful"
"Mira [[condemned]] [[Terry]] for the accident.","Mira [[told]] [[others]] for the accident.",0.011720776557922363,0.8608140349388123,1,0,1,84,"Successful"
"We [[investigated]] the area for bombs.","We [[scanning]] the area for bombs.",0.29403120279312134,0.9675779342651367,1,0,1,54,"Successful"
"[[I]] [[sensed]] his [[eagerness]].","[[it]] [[scented]] his [[wings]].",0.017872631549835205,0.8199508190155029,1,0,1,107,"Successful"
"They praised the dedication in the [[volunteers]].","They praised the dedication in the [[end]].",0.02414107322692871,0.9856100082397461,0,1,0,54,"Successful"
"The [[earth]] was [[believed]] to be round.","The [[population]] was [[held]] to be round.",0.018036842346191406,0.8813818693161011,1,0,1,109,"Successful"
"Sarah smiled a charming [[smile]].","Sarah smiled a charming [[grinned]].",0.013543188571929932,0.9731561541557312,1,0,1,48,"Successful"
"Sandra [[beamed]] a cheerful welcome.","Sandra [[turned]] a cheerful welcome.",0.021302640438079834,0.949822723865509,1,0,1,54,"Successful"
"[[You've]] really [[lived]] it up.","[[get]] really [[done]] it up.",0.025043249130249023,0.9591189622879028,1,0,1,71,"Successful"
"Paperback books lift [[onto]] the table easily.","Paperback books lift [[past]] the table easily.",0.27029716968536377,0.5374877452850342,0,1,0,41,"Successful"
"The books lifted onto the table.","The books lifted onto the table.",0.6730791926383972,0.6730791926383972,1,1,0,1,"Skipped"
"Jessica [[loaded]] boxes under the wagon.","Jessica [[searched]] boxes under the wagon.",0.014703333377838135,0.8401614427566528,1,0,1,54,"Successful"
"Jessica loaded [[boxes]] on the wagon.","Jessica loaded [[shotgun]] on the wagon.",0.026744842529296875,0.9486925601959229,1,0,1,32,"Successful"
"Jessica crammed boxes at the [[truck]].","Jessica crammed boxes at the [[sides]].",0.048885226249694824,0.94337397813797,0,1,0,54,"Successful"
"Lora [[buttered]] at the [[toast]].","Lora [[blushed]] at the [[thought]].",0.021233677864074707,0.9825950860977173,0,1,0,102,"Successful"
"[[Carla]] [[shoveled]] the walk.","[[nothing]] [[found]] the walk.",0.011323928833007812,0.8760379552841187,1,0,1,128,"Successful"
"Nora [[sent]] the book.","Nora [[handed]] the book.",0.014011681079864502,0.9742814302444458,1,0,1,54,"Successful"
"Nora [[sent]] Peter the book.","Nora [[plays]] Peter the book.",0.00914233922958374,0.9488179087638855,1,0,1,53,"Successful"
"[[Carla]] [[slid]] the book.","[[sarah]] [[vanished]] the book.",0.09524208307266235,0.539262056350708,1,0,1,94,"Successful"
"Carla slid at the [[book]].","Carla slid at the [[edge]].",0.022568881511688232,0.9618367552757263,0,1,0,54,"Successful"
"Amanda [[carried]] the package to Pamela.","Amanda [[passing]] the package to Pamela.",0.009998440742492676,0.9279811978340149,1,0,1,54,"Successful"
"[[Packages]] drive easily to New York.","[[please]] drive easily to New York.",0.035615384578704834,0.7101857662200928,0,1,0,22,"Successful"
"The chair pushed.","The chair pushed.",0.7457593679428101,0.7457593679428101,1,1,0,1,"Skipped"
"We [[offered]] a job to her.","We [[be]] a job to her.",0.024899184703826904,0.9465107917785645,1,0,1,53,"Successful"
"A job [[offered]].","A job [[check]].",0.11678808927536011,0.9814967513084412,0,1,0,44,"Successful"
"Brown [[presented]] a plaque to Jones.","Brown [[memorial]] a plaque to Jones.",0.010244905948638916,0.9566383957862854,1,0,1,54,"Successful"
"Carmen [[bought]] Mary a dress.","Carmen [[given]] Mary a dress.",0.01601177453994751,0.9695518016815186,1,0,1,54,"Successful"
"Carmen [[obtained]] the spare part at the hardware store.","Carmen [[is]] the spare part at the hardware store.",0.04489034414291382,0.8570125699043274,1,0,1,56,"Successful"
"Michelle kept the desk with the [[papers]].","Michelle kept the desk with the [[others]].",0.05719536542892456,0.679675281047821,0,1,0,54,"Successful"
"Frances [[hid]] the presents in the drawer.","Frances [[returned]] the presents in the drawer.",0.01003485918045044,0.9519317150115967,1,0,1,54,"Successful"
"The needle [[poked]] the cloth.","The needle [[was]] the cloth.",0.017993271350860596,0.500471830368042,1,0,1,43,"Successful"
"Carrie [[touched]] that cat.","Carrie [[damn]] that cat.",0.014073014259338379,0.9247528910636902,1,0,1,45,"Successful"
"Herman whipped the sugar and the cream.","Herman whipped the sugar and the cream.",0.6121004223823547,0.6121004223823547,1,1,0,1,"Skipped"
"Linda [[taped]] the picture to the [[wall]].","Linda [[tapped]] the picture to the [[photo]].",0.009548783302307129,0.8917400240898132,1,0,1,103,"Successful"
"Linda taped the picture [[onto]] the wall.","Linda taped the picture [[as]] the wall.",0.009912312030792236,0.9676551818847656,1,0,1,44,"Successful"
"The [[child]] and her mother clung [[together]].","The [[tra]] and her mother clung [[again]].",0.022528469562530518,0.9010493159294128,1,0,1,76,"Successful"
